full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
Jørgen Strand Larsen,Crystal Palace,Forward,59,73.33,0.26,0.03,0.17,0.0,1.96,0.39,1.64,1.49,2.07,1.21,2,36,0,15,2,0.19,64,0,4.0,1.7,258.4,188.4,423.0,85.2
Yéremy Pino Santos,Crystal Palace,Midfielder,58,71.08,0.19,0.35,0.18,0.0,1.22,1.59,1.64,1.49,2.07,1.21,2,36,1,15,1,0.0,45,0,4.0,0.2,293.2,664.8,344.0,130.0
Yéremy Pino Santos,Crystal Palace,Midfielder,58,71.08,0.19,0.35,0.18,0.0,1.22,1.59,1.64,1.49,2.07,1.21,2,36,0,15,1,0.0,45,0,4.0,0.2,293.2,664.8,344.0,130.0
Jaydee Canvot,Crystal Palace,Defender,45,69.54,0.1,0.01,0.25,0.0,8.82,3.05,1.64,1.49,2.07,1.21,2,36,1,15,0,0.0,90,0,4.0,0.6,311.4,46.6,36.0,39.3
Jaydee Canvot,Crystal Palace,Defender,45,69.54,0.1,0.01,0.25,0.0,8.82,3.05,1.64,1.49,2.07,1.21,2,36,0,15,0,0.0,90,0,4.0,0.6,311.4,46.6,36.0,39.3
Kiernan Dewsbury-Hall,Everton,Midfielder,52,94.44,0.15,0.22,0.23,0.0,1.48,1.86,1.32,1.54,1.64,1.49,15,36,0,10,10,0.17,180,0,6.0,6.5,582.4,523.5,402.0,150.9
Jordan Pickford,Everton,Goalkeeper,56,100.0,0.0,0.01,0.11,0.0,1.26,0.06,1.32,1.54,1.64,1.49,15,36,0,10,2,0.0,180,0,6.0,12.9,813.4,20.3,2.0,83.6
Jarrad Branthwaite,Everton,Defender,53,75.78,0.04,0.05,0.13,0.0,7.04,1.86,1.32,1.54,1.64,1.49,15,36,0,10,0,0.0,0,0,6.0,0.3,175.0,42.8,75.0,29.3
James Tarkowski,Everton,Defender,57,100.0,0.07,0.04,0.21,0.0,8.79,1.26,1.32,1.54,1.64,1.49,15,36,0,10,3,0.0,180,0,6.0,11.1,870.2,209.5,322.0,140.5
Vitalii Mykolenko,Everton,Defender,49,99.74,0.01,0.03,0.17,0.0,5.72,1.51,1.32,1.54,1.64,1.49,15,36,0,10,2,0.0,180,0,6.0,0.6,519.4,347.7,67.0,93.3
Jake O'Brien,Everton,Defender,49,94.74,0.02,0.02,0.12,0.03,5.22,1.69,1.32,1.54,1.64,1.49,15,36,0,10,7,0.17,154,0,6.0,0.7,568.4,259.0,167.0,99.8
Michael Keane,Everton,Defender,45,85.78,0.13,0.0,0.04,0.04,9.43,1.28,1.32,1.54,1.64,1.49,15,36,0,10,3,0.04,180,0,6.0,2.6,698.6,31.7,248.0,97.9
Iliman Ndiaye,Everton,Midfielder,62,97.13,0.2,0.14,0.07,0.0,1.25,2.26,1.32,1.54,1.64,1.49,15,36,0,10,4,1.08,180,1,6.0,4.4,576.4,443.9,530.0,155.2
Dwight McNeil,Everton,Midfielder,55,62.59,0.11,0.13,0.08,0.0,2.02,1.79,1.32,1.54,1.64,1.49,15,36,0,10,2,0.03,64,0,6.0,0.1,140.4,241.6,138.0,52.1
Idrissa Gana Gueye,Everton,Midfielder,54,94.22,0.08,0.07,0.04,0.04,2.54,1.85,1.32,1.54,1.64,1.49,15,36,0,10,2,0.39,85,0,6.0,0.1,382.6,259.2,208.0,85.1
James Garner,Everton,Midfielder,52,99.9,0.06,0.16,0.29,0.0,4.18,3.21,1.32,1.54,1.64,1.49,15,36,0,10,8,0.0,180,1,6.0,3.8,826.0,840.0,218.0,188.6
Jack Grealish,Everton,Midfielder,63,91.39,0.17,0.25,0.11,0.05,1.49,1.11,1.32,1.54,1.64,1.49,15,36,0,10,0,0.0,0,0,6.0,5.6,374.2,520.5,397.0,129.2
Bernd Leno,Fulham,Goalkeeper,49,100.0,0.0,0.0,0.09,0.0,1.29,0.11,1.29,1.66,1.79,1.49,6,36,1,11,10,0.0,180,0,3.0,2.1,765.2,0.0,0.0,76.4
Antonee Robinson,Fulham,Defender,49,70.99,0.01,0.07,0.22,0.0,5.18,2.96,1.29,1.66,1.79,1.49,6,36,1,11,2,0.02,99,0,3.0,0.8,285.2,292.1,46.0,62.4
Joachim Andersen,Fulham,Defender,45,98.3,0.05,0.02,0.22,0.0,9.0,1.43,1.29,1.66,1.79,1.49,6,36,1,11,14,0.0,180,0,3.0,4.2,790.6,130.1,144.0,106.9
Calvin Bassey,Fulham,Defender,44,92.72,0.05,0.01,0.2,0.0,5.33,2.23,1.29,1.66,1.79,1.49,6,36,1,11,7,0.0,180,0,3.0,0.6,528.8,118.5,113.0,76.4
Timothy Castagne,Fulham,Defender,43,64.98,0.07,0.06,0.23,0.0,5.6,1.71,1.29,1.66,1.79,1.49,6,36,1,11,6,0.15,180,0,3.0,0.1,321.4,231.4,166.0,72.1
Issa Diop,Fulham,Defender,43,65.89,0.01,0.0,0.3,0.0,6.39,0.91,1.29,1.66,1.79,1.49,6,36,1,11,0,0.0,0,0,3.0,0.1,118.0,5.7,12.0,13.6
Jorge Cuenca Barreno,Fulham,Defender,43,75.24,0.0,0.05,0.47,0.0,9.47,1.55,1.29,1.66,1.79,1.49,6,36,1,11,0,0.0,0,0,3.0,0.1,244.6,47.1,14.0,30.7
Kenny Tete,Fulham,Defender,45,91.16,0.04,0.05,0.1,0.0,5.03,3.27,1.29,1.66,1.79,1.49,6,36,1,11,0,0.0,0,0,3.0,0.2,416.0,214.1,108.0,73.9
Alex Iwobi,Fulham,Midfielder,62,95.14,0.07,0.13,0.12,0.0,1.35,1.03,1.29,1.66,1.79,1.49,6,36,1,11,0,0.0,0,0,3.0,1.2,486.2,684.9,275.0,144.7
Ryan Sessegnon,Fulham,Midfielder,54,75.31,0.1,0.11,0.0,0.0,4.76,2.38,1.29,1.66,1.79,1.49,6,36,1,11,11,0.26,80,0,3.0,0.1,413.8,225.0,229.0,86.7
Harry Wilson,Fulham,Midfielder,59,89.63,0.19,0.18,0.24,0.0,2.26,0.98,1.29,1.66,1.79,1.49,6,36,1,11,4,0.23,153,0,3.0,18.6,684.0,618.3,578.0,188.0
Sander Berge,Fulham,Midfielder,49,94.11,0.04,0.06,0.16,0.0,2.89,1.79,1.29,1.66,1.79,1.49,6,36,1,11,3,0.06,90,0,3.0,0.1,422.8,328.7,93.0,84.8
Saša Lukić,Fulham,Midfielder,49,71.81,0.13,0.11,0.46,0.0,3.19,2.5,1.29,1.66,1.79,1.49,6,36,1,11,7,0.29,180,0,3.0,0.1,279.6,399.5,154.0,83.2
Raúl Jiménez Rodríguez,Fulham,Forward,60,71.34,0.49,0.08,0.21,0.0,1.76,1.43,1.29,1.66,1.79,1.49,6,36,1,11,4,0.24,137,1,3.0,1.9,479.4,330.4,722.0,152.6
Karl Darlow,Leeds,Goalkeeper,40,100.0,0.0,0.0,0.05,0.0,1.32,0.05,1.58,1.42,1.19,1.5,17,36,0,14,4,0.0,180,0,3.0,6.7,431.0,0.0,0.0,43.4
Jayden Bogle,Leeds,Defender,44,92.32,0.06,0.11,0.2,0.0,3.58,2.05,1.58,1.42,1.19,1.5,17,36,0,14,6,0.0,135,0,3.0,0.7,422.6,327.4,212.0,96.5
Pascal Struijk,Leeds,Defender,43,96.91,0.09,0.04,0.16,0.0,8.06,1.16,1.58,1.42,1.19,1.5,17,36,0,14,4,0.05,180,0,3.0,2.6,675.0,160.0,266.0,110.1
Jaka Bijol,Leeds,Defender,39,82.98,0.04,0.06,0.16,0.0,8.57,1.32,1.58,1.42,1.19,1.5,17,36,0,14,9,0.0,153,0,3.0,1.1,442.6,72.3,233.0,74.8
Gabriel Gudmundsson,Leeds,Defender,38,92.26,0.03,0.11,0.14,0.03,4.06,2.22,1.58,1.42,1.19,1.5,17,36,0,14,1,0.0,90,0,3.0,2.7,442.6,363.7,158.0,96.4
Joe Rodon,Leeds,Defender,39,93.19,0.05,0.01,0.07,0.0,7.32,1.11,1.58,1.42,1.19,1.5,17,36,0,14,1,0.14,135,0,3.0,2.9,640.2,100.3,221.0,96.5
Brenden Aaronson,Leeds,Midfielder,54,75.16,0.22,0.21,0.08,0.0,1.37,1.89,1.58,1.42,1.19,1.5,17,36,0,14,3,0.03,101,0,3.0,1.0,456.8,442.5,475.0,137.3
Ethan Ampadu,Leeds,Midfielder,49,99.31,0.06,0.04,0.28,0.0,4.39,2.37,1.58,1.42,1.19,1.5,17,36,0,14,10,0.09,180,0,3.0,0.6,545.0,360.0,160.0,106.9
Ilia Gruev,Leeds,Midfielder,47,63.29,0.05,0.1,0.21,0.0,2.73,1.57,1.58,1.42,1.19,1.5,17,36,0,14,0,0.0,0,0,3.0,0.1,199.4,171.0,64.0,43.2
Anton Stach,Leeds,Midfielder,48,91.73,0.12,0.24,0.12,0.0,3.18,2.41,1.58,1.42,1.19,1.5,17,36,0,14,10,0.28,71,0,3.0,2.0,630.0,885.2,311.0,182.8
Lucas Estella Perri,Leeds,Goalkeeper,44,100.0,0.0,0.0,0.12,0.0,1.0,0.0,1.58,1.42,1.19,1.5,17,36,0,14,0,0.0,0,0,3.0,0.3,322.4,0.0,0.0,32.2
Dominic Calvert-Lewin,Leeds,Forward,58,86.15,0.6,0.05,0.07,0.0,1.6,0.36,1.58,1.42,1.19,1.5,17,36,0,14,8,0.45,180,1,3.0,12.8,542.8,268.2,961.0,176.2
Noah Okafor,Leeds,Midfielder,56,63.17,0.36,0.13,0.17,0.0,1.68,1.33,1.58,1.42,1.19,1.5,17,36,0,14,12,0.52,127,0,3.0,2.5,438.8,275.0,435.0,115.0
James Justin,Leeds,Defender,40,69.44,0.14,0.09,0.22,0.0,6.27,2.44,1.58,1.42,1.19,1.5,17,36,0,14,5,0.02,180,0,3.0,2.1,412.6,163.6,202.0,78.0
Alisson Becker,Liverpool,Goalkeeper,54,100.0,0.0,0.0,0.04,0.0,1.48,0.0,1.77,1.41,1.99,1.51,9,36,1,4,0,0.0,0,0,7.0,5.2,468.4,0.1,0.0,46.7
Giorgi Mamardashvili,Liverpool,Goalkeeper,41,95.83,0.0,0.0,0.0,0.0,1.18,0.0,1.77,1.41,1.99,1.51,9,36,1,4,0,0.0,0,0,7.0,0.6,215.6,0.0,0.0,21.5
Freddie Woodman,Liverpool,Goalkeeper,39,77.78,0.0,0.0,0.0,0.0,1.7,0.0,1.77,1.41,1.99,1.51,9,36,1,4,5,0.0,180,0,7.0,0.4,83.8,0.0,0.0,8.4
Milos Kerkez,Liverpool,Defender,56,74.8,0.06,0.08,0.17,0.0,3.84,1.79,1.77,1.41,1.99,1.51,9,36,1,4,2,0.0,34,0,7.0,2.9,420.4,397.5,139.0,96.0
Virgil van Dijk,Liverpool,Defender,61,100.0,0.11,0.01,0.11,0.0,8.8,0.66,1.77,1.41,1.99,1.51,9,36,1,4,5,0.02,180,0,7.0,30.8,1046.4,201.7,441.0,168.9
Ibrahima Konaté,Liverpool,Defender,55,96.8,0.06,0.02,0.19,0.0,7.3,1.62,1.77,1.41,1.99,1.51,9,36,1,4,5,0.0,176,0,7.0,3.9,741.0,146.0,96.0,98.6
Conor Bradley,Liverpool,Defender,49,71.26,0.02,0.11,0.47,0.0,4.46,1.84,1.77,1.41,1.99,1.51,9,36,1,4,0,0.0,0,0,7.0,0.1,157.4,105.2,62.0,32.3
Mohamed Salah,Liverpool,Midfielder,140,92.13,0.37,0.25,0.04,0.0,0.48,0.7,1.77,1.41,1.99,1.51,9,36,1,4,1,0.09,58,1,7.0,13.7,497.6,710.6,741.0,194.9
Florian Wirtz,Liverpool,Midfielder,83,85.7,0.26,0.2,0.04,0.0,0.96,1.23,1.77,1.41,1.99,1.51,9,36,1,4,10,0.14,180,0,7.0,8.9,519.2,904.1,636.0,205.9
Cody Gakpo,Liverpool,Midfielder,73,84.61,0.32,0.23,0.11,0.0,1.23,0.97,1.77,1.41,1.99,1.51,9,36,1,4,8,0.53,180,0,7.0,5.6,530.2,669.9,801.0,200.0
Alexis Mac Allister,Liverpool,Midfielder,62,78.86,0.13,0.1,0.19,0.0,2.27,1.77,1.77,1.41,1.99,1.51,9,36,1,4,15,0.03,180,0,7.0,1.8,444.2,494.6,313.0,125.2
Dominik Szoboszlai,Liverpool,Midfielder,70,99.87,0.13,0.2,0.24,0.03,2.83,1.58,1.77,1.41,1.99,1.51,9,36,1,4,14,0.26,180,1,7.0,13.0,791.8,1127.8,361.0,228.0
Ryan Gravenberch,Liverpool,Midfielder,54,93.03,0.05,0.07,0.16,0.0,3.5,1.73,1.77,1.41,1.99,1.51,9,36,1,4,3,0.06,101,0,7.0,3.7,626.8,447.5,183.0,125.4
Hugo Ekitiké,Liverpool,Forward,90,72.82,0.59,0.12,0.0,0.0,1.6,0.55,1.77,1.41,1.99,1.51,9,36,1,4,0,0.0,0,0,7.0,16.2,525.8,307.2,739.0,156.2
Antoine Semenyo,Man City,Midfielder,81,98.35,0.37,0.11,0.22,0.0,1.36,1.36,2.07,1.21,1.64,1.49,15,36,1,2,2,0.12,74,0,6.0,48.1,828.0,552.7,940.0,232.0
Antoine Semenyo,Man City,Midfielder,81,98.35,0.37,0.11,0.22,0.0,1.36,1.36,2.07,1.21,1.64,1.49,15,36,1,2,2,0.12,74,0,6.0,48.1,828.0,552.7,940.0,232.0
James Trafford,Man City,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,2.0,0.67,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,0.9,100.2,0.0,0.0,10.1
James Trafford,Man City,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,2.0,0.67,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,0.9,100.2,0.0,0.0,10.1
Marc Guéhi,Man City,Defender,51,100.0,0.14,0.09,0.19,0.0,6.75,1.31,2.07,1.21,1.64,1.49,15,36,1,2,4,0.06,90,0,6.0,32.6,845.2,291.7,391.0,152.9
Marc Guéhi,Man City,Defender,51,100.0,0.14,0.09,0.19,0.0,6.75,1.31,2.07,1.21,1.64,1.49,15,36,1,2,4,0.06,90,0,6.0,32.6,845.2,291.7,391.0,152.9
Rayan Aït-Nouri,Man City,Defender,57,65.26,0.05,0.15,0.2,0.0,3.21,3.21,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,4.1,184.6,184.3,70.0,43.9
Rayan Aït-Nouri,Man City,Defender,57,65.26,0.05,0.15,0.2,0.0,3.21,3.21,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,4.1,184.6,184.3,70.0,43.9
Joško Gvardiol,Man City,Defender,58,90.76,0.13,0.03,0.14,0.0,5.67,1.18,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,3.2,354.6,104.7,193.0,65.3
Joško Gvardiol,Man City,Defender,58,90.76,0.13,0.03,0.14,0.0,5.67,1.18,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,3.2,354.6,104.7,193.0,65.3
Abdukodir Khusanov,Man City,Defender,54,72.57,0.05,0.04,0.15,0.0,6.5,1.88,2.07,1.21,1.64,1.49,15,36,1,2,3,0.01,90,0,6.0,0.7,278.8,102.2,20.0,40.3
Abdukodir Khusanov,Man City,Defender,54,72.57,0.05,0.04,0.15,0.0,6.5,1.88,2.07,1.21,1.64,1.49,15,36,1,2,3,0.01,90,0,6.0,0.7,278.8,102.2,20.0,40.3
Matheus Nunes,Man City,Defender,53,94.16,0.02,0.1,0.14,0.0,4.36,1.92,2.07,1.21,1.64,1.49,15,36,1,2,1,0.0,90,0,6.0,3.0,653.4,497.3,127.0,128.1
Matheus Nunes,Man City,Defender,53,94.16,0.02,0.1,0.14,0.0,4.36,1.92,2.07,1.21,1.64,1.49,15,36,1,2,1,0.0,90,0,6.0,3.0,653.4,497.3,127.0,128.1
Rúben dos Santos Gato Alves Dias,Man City,Defender,55,91.2,0.02,0.02,0.13,0.0,6.63,0.57,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,3.1,549.2,139.5,96.0,78.6
Rúben dos Santos Gato Alves Dias,Man City,Defender,55,91.2,0.02,0.02,0.13,0.0,6.63,0.57,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,3.1,549.2,139.5,96.0,78.6
Nico O'Reilly,Man City,Defender,53,85.62,0.23,0.14,0.15,0.0,3.58,2.41,2.07,1.21,1.64,1.49,15,36,1,2,1,0.24,90,0,6.0,20.0,627.2,396.8,531.0,155.5
Nico O'Reilly,Man City,Defender,53,85.62,0.23,0.14,0.15,0.0,3.58,2.41,2.07,1.21,1.64,1.49,15,36,1,2,1,0.24,90,0,6.0,20.0,627.2,396.8,531.0,155.5
Phil Foden,Man City,Midfielder,80,70.92,0.3,0.24,0.19,0.0,1.12,1.47,2.07,1.21,1.64,1.49,15,36,1,2,1,0.01,16,0,6.0,7.6,513.0,804.5,446.0,176.0
Phil Foden,Man City,Midfielder,80,70.92,0.3,0.24,0.19,0.0,1.12,1.47,2.07,1.21,1.64,1.49,15,36,1,2,1,0.01,16,0,6.0,7.6,513.0,804.5,446.0,176.0
Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,62,85.88,0.09,0.18,0.27,0.0,1.95,1.5,2.07,1.21,1.64,1.49,15,36,1,2,2,0.03,86,0,6.0,0.7,474.2,753.8,301.0,153.1
Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,62,85.88,0.09,0.18,0.27,0.0,1.95,1.5,2.07,1.21,1.64,1.49,15,36,1,2,2,0.03,86,0,6.0,0.7,474.2,753.8,301.0,153.1
Jérémy Doku,Man City,Midfielder,65,67.22,0.2,0.37,0.0,0.0,0.75,1.21,2.07,1.21,1.64,1.49,15,36,1,2,15,0.11,90,0,6.0,5.0,464.6,716.3,522.0,170.1
Jérémy Doku,Man City,Midfielder,65,67.22,0.2,0.37,0.0,0.0,0.75,1.21,2.07,1.21,1.64,1.49,15,36,1,2,15,0.11,90,0,6.0,5.0,464.6,716.3,522.0,170.1
Rodrigo 'Rodri' Hernandez Cascante,Man City,Midfielder,63,78.33,0.06,0.14,0.13,0.0,3.49,2.54,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,0.5,341.8,392.5,102.0,83.8
Rodrigo 'Rodri' Hernandez Cascante,Man City,Midfielder,63,78.33,0.06,0.14,0.13,0.0,3.49,2.54,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,0.5,341.8,392.5,102.0,83.8
Nico González Iglesias,Man City,Midfielder,59,68.8,0.03,0.05,0.36,0.0,4.28,2.39,2.07,1.21,1.64,1.49,15,36,1,2,2,0.0,74,0,6.0,0.1,292.6,216.1,65.0,57.3
Nico González Iglesias,Man City,Midfielder,59,68.8,0.03,0.05,0.36,0.0,4.28,2.39,2.07,1.21,1.64,1.49,15,36,1,2,2,0.0,74,0,6.0,0.1,292.6,216.1,65.0,57.3
Tijjani Reijnders,Man City,Midfielder,50,64.1,0.27,0.18,0.12,0.0,1.88,0.6,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,9.0,339.4,340.0,394.0,106.5
Tijjani Reijnders,Man City,Midfielder,50,64.1,0.27,0.18,0.12,0.0,1.88,0.6,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,9.0,339.4,340.0,394.0,106.5
Erling Haaland,Man City,Forward,147,94.24,0.85,0.16,0.06,0.0,1.46,0.49,2.07,1.21,1.64,1.49,15,36,1,2,7,0.53,90,1,6.0,64.5,1078.4,283.8,1379.0,274.3
Erling Haaland,Man City,Forward,147,94.24,0.85,0.16,0.06,0.0,1.46,0.49,2.07,1.21,1.64,1.49,15,36,1,2,7,0.53,90,1,6.0,64.5,1078.4,283.8,1379.0,274.3
Gianluigi Donnarumma,Man City,Goalkeeper,56,100.0,0.0,0.0,0.23,0.0,1.26,0.0,2.07,1.21,1.64,1.49,15,36,1,2,1,0.0,90,0,6.0,9.3,612.4,10.3,2.0,62.6
Gianluigi Donnarumma,Man City,Goalkeeper,56,100.0,0.0,0.0,0.23,0.0,1.26,0.0,2.07,1.21,1.64,1.49,15,36,1,2,1,0.0,90,0,6.0,9.3,612.4,10.3,2.0,62.6
Max Alleyne,Man City,Defender,39,76.67,0.25,0.02,0.0,0.0,5.33,2.0,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,0.0,34.0,14.8,26.0,7.5
Max Alleyne,Man City,Defender,39,76.67,0.25,0.02,0.0,0.0,5.33,2.0,2.07,1.21,1.64,1.49,15,36,1,2,0,0.0,0,0,6.0,0.0,34.0,14.8,26.0,7.5
Bryan Mbeumo,Man Utd,Midfielder,83,92.74,0.36,0.17,0.14,0.0,0.85,0.92,1.86,1.33,1.09,1.64,12,36,0,3,5,0.42,147,0,10.0,15.3,564.4,783.5,792.0,214.0
Altay Bayındır,Man Utd,Goalkeeper,47,100.0,0.0,0.05,0.0,0.0,1.17,0.0,1.86,1.33,1.09,1.64,12,36,0,3,0,0.0,0,0,10.0,0.3,118.4,10.0,0.0,12.8
Matthijs de Ligt,Man Utd,Defender,49,100.0,0.1,0.03,0.0,0.0,6.77,1.46,1.86,1.33,1.09,1.64,12,36,0,3,0,0.0,0,0,10.0,1.8,276.6,60.2,122.0,45.7
Lisandro Martínez,Man Utd,Defender,48,70.15,0.01,0.04,0.0,0.1,6.29,1.22,1.86,1.33,1.09,1.64,12,36,0,3,0,0.0,0,0,10.0,0.4,232.4,80.6,10.0,32.5
Diogo Dalot Teixeira,Man Utd,Defender,45,84.98,0.07,0.12,0.18,0.0,4.43,1.75,1.86,1.33,1.09,1.64,12,36,0,3,5,0.06,180,0,10.0,4.1,515.4,427.7,198.0,114.1
Patrick Dorgu,Man Utd,Defender,41,64.64,0.14,0.18,0.34,0.0,3.21,3.15,1.86,1.33,1.09,1.64,12,36,0,3,1,0.03,15,0,10.0,2.4,402.4,354.4,267.0,102.2
Harry Maguire,Man Utd,Defender,44,77.56,0.07,0.04,0.19,0.06,6.66,1.11,1.86,1.33,1.09,1.64,12,36,0,3,8,0.26,180,0,10.0,1.3,313.2,49.6,175.0,54.0
Luke Shaw,Man Utd,Defender,45,95.37,0.02,0.04,0.24,0.0,4.17,2.19,1.86,1.33,1.09,1.64,12,36,0,3,7,0.06,162,0,10.0,0.9,498.6,301.0,77.0,87.8
Leny Yoro,Man Utd,Defender,41,61.76,0.07,0.01,0.05,0.0,6.46,1.52,1.86,1.33,1.09,1.64,12,36,0,3,2,0.0,18,0,10.0,1.2,319.0,82.8,124.0,52.4
Ayden Heaven,Man Utd,Defender,37,60.33,0.02,0.04,0.2,0.0,6.95,2.15,1.86,1.33,1.09,1.64,12,36,0,3,3,0.0,180,0,10.0,2.6,233.6,32.0,26.0,29.1
Bruno Borges Fernandes,Man Utd,Midfielder,104,97.64,0.36,0.51,0.16,0.0,2.06,1.58,1.86,1.33,1.09,1.64,12,36,0,3,10,0.11,180,1,10.0,47.5,1144.6,1726.7,552.0,342.6
Matheus Santos Carneiro da Cunha,Man Utd,Midfielder,81,83.69,0.23,0.1,0.12,0.0,1.67,1.39,1.86,1.33,1.09,1.64,12,36,0,3,7,0.09,86,0,10.0,8.1,614.2,469.3,726.0,181.2
Amad Diallo,Man Utd,Midfielder,62,79.89,0.24,0.18,0.09,0.0,1.94,1.55,1.86,1.33,1.09,1.64,12,36,0,3,2,0.5,90,0,10.0,1.3,399.8,554.4,528.0,148.4
Carlos Henrique Casimiro,Man Utd,Midfielder,58,86.43,0.22,0.11,0.28,0.04,4.65,3.17,1.86,1.33,1.09,1.64,12,36,0,3,16,0.36,180,0,10.0,5.4,896.8,511.9,574.0,198.6
Kobbie Mainoo,Man Utd,Midfielder,47,60.13,0.02,0.07,0.07,0.0,2.73,2.21,1.86,1.33,1.09,1.64,12,36,0,3,13,0.06,180,0,10.0,1.2,315.4,308.2,72.0,69.8
Benjamin Sesko,Man Utd,Forward,73,60.59,0.69,0.03,0.11,0.0,1.1,0.28,1.86,1.33,1.09,1.64,12,36,0,3,13,1.68,132,0,10.0,5.6,483.8,156.1,803.0,143.4
Senne Lammens,Man Utd,Goalkeeper,51,100.0,0.0,0.0,0.0,0.0,0.86,0.03,1.86,1.33,1.09,1.64,12,36,0,3,5,0.0,180,0,10.0,3.2,562.2,0.0,2.0,56.4
Nick Pope,Newcastle,Goalkeeper,50,99.63,0.01,0.0,0.08,0.0,1.43,0.04,1.62,1.52,1.24,1.64,16,36,0,13,5,0.0,180,0,2.0,4.2,549.2,0.0,35.0,58.5
Lewis Hall,Newcastle,Defender,53,77.94,0.05,0.12,0.14,0.0,4.96,2.31,1.62,1.52,1.24,1.64,16,36,0,13,1,0.0,22,0,2.0,3.3,496.4,376.8,157.0,103.0
Fabian Schär,Newcastle,Defender,52,76.11,0.08,0.01,0.08,0.0,8.35,1.16,1.62,1.52,1.24,1.64,16,36,0,13,0,0.0,0,0,2.0,1.1,291.2,63.6,108.0,46.4
Sven Botman,Newcastle,Defender,49,79.39,0.09,0.08,0.11,0.0,8.92,0.98,1.62,1.52,1.24,1.64,16,36,0,13,8,0.22,180,0,2.0,0.4,491.4,84.1,183.0,75.9
Dan Burn,Newcastle,Defender,50,86.07,0.04,0.02,0.4,0.04,8.03,1.57,1.62,1.52,1.24,1.64,16,36,0,13,10,0.28,180,0,2.0,3.5,498.0,93.3,184.0,77.7
Tino Livramento,Newcastle,Defender,49,86.47,0.01,0.04,0.07,0.0,3.12,1.49,1.62,1.52,1.24,1.64,16,36,0,13,0,0.0,0,0,2.0,1.8,219.4,199.7,42.0,46.1
Kieran Trippier,Newcastle,Defender,49,88.71,0.01,0.11,0.18,0.0,3.3,1.38,1.62,1.52,1.24,1.64,16,36,0,13,0,0.0,0,0,2.0,1.4,274.6,465.0,14.0,75.3
Anthony Gordon,Newcastle,Midfielder,73,80.68,0.42,0.18,0.14,0.05,0.8,0.95,1.62,1.52,1.24,1.64,16,36,0,13,0,0.0,0,1,2.0,3.5,393.8,404.2,514.0,130.9
Bruno Guimarães Rodriguez Moura,Newcastle,Midfielder,68,94.7,0.24,0.16,0.2,0.0,1.95,2.24,1.62,1.52,1.24,1.64,16,36,0,13,8,0.09,164,1,2.0,5.0,727.4,698.7,401.0,182.9
Joelinton Cássio Apolinário de Lira,Newcastle,Midfielder,59,79.83,0.1,0.09,0.43,0.0,3.48,1.89,1.62,1.52,1.24,1.64,16,36,0,13,4,0.17,90,0,2.0,0.3,310.4,265.9,315.0,89.2
Sandro Tonali,Newcastle,Midfielder,53,82.15,0.05,0.13,0.15,0.0,2.67,1.24,1.62,1.52,1.24,1.64,16,36,0,13,3,0.06,180,0,2.0,1.1,381.2,499.0,186.0,107.0
Lewis Miley,Newcastle,Midfielder,44,71.01,0.08,0.14,0.0,0.0,3.44,1.75,1.62,1.52,1.24,1.64,16,36,0,13,4,0.0,180,0,2.0,1.9,342.6,251.4,136.0,73.0
Aaron Ramsdale,Newcastle,Goalkeeper,48,92.41,0.0,0.01,0.18,0.0,0.9,0.0,1.62,1.52,1.24,1.64,16,36,0,13,0,0.0,0,0,2.0,0.8,212.8,10.0,0.0,22.3
Malick Thiaw,Newcastle,Defender,49,93.68,0.2,0.03,0.13,0.0,7.82,1.27,1.62,1.52,1.24,1.64,16,36,0,13,4,0.82,180,0,2.0,4.8,813.2,110.3,403.0,132.3
