full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
David Raya Martín,Arsenal,Goalkeeper,60,100.0,0.0,0.0,0.03,0.0,0.97,0.03,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,2,0.0,180,0,6.0,37.0,481.2,33.4,0.0,51.5
Gabriel dos Santos Magalhães,Arsenal,Defender,71,96.58,0.13,0.1,0.15,0.0,7.87,1.3,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,4,0.1,180,0,6.0,45.4,725.4,109.2,225.0,105.8
William Saliba,Arsenal,Defender,61,92.55,0.06,0.04,0.04,0.0,5.35,1.28,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,4,0.0,180,0,6.0,15.0,474.0,169.7,76.0,71.9
Riccardo Calafiori,Arsenal,Defender,56,75.4,0.16,0.03,0.3,0.0,3.98,1.93,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,0,0.0,0,0,6.0,5.9,244.4,127.9,249.0,62.2
Jurriën Timber,Arsenal,Defender,61,91.67,0.15,0.09,0.18,0.0,3.01,2.42,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,0,0.0,0,0,6.0,19.3,499.0,402.6,352.0,125.7
Benjamin White,Arsenal,Defender,51,61.6,0.05,0.21,0.0,0.0,5.58,2.7,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,2,0.02,91,0,6.0,0.5,133.2,108.4,48.0,29.0
Bukayo Saka,Arsenal,Midfielder,98,82.72,0.37,0.29,0.04,0.0,1.08,1.58,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,0,0.0,0,1,6.0,6.9,538.8,725.9,762.0,202.9
Martin Ødegaard,Arsenal,Midfielder,78,60.69,0.09,0.37,0.0,0.0,1.01,1.32,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,2,0.0,90,0,6.0,1.7,267.8,487.5,146.0,90.0
Leandro Trossard,Arsenal,Midfielder,65,69.68,0.3,0.2,0.05,0.0,1.35,1.35,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,2,0.0,52,0,6.0,0.8,424.6,478.5,440.0,134.6
Declan Rice,Arsenal,Midfielder,72,96.28,0.12,0.25,0.06,0.0,3.59,2.02,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,6,0.1,180,0,6.0,25.4,768.0,973.5,286.0,202.9
Martín Zubimendi Ibáñez,Arsenal,Midfielder,50,94.28,0.09,0.03,0.13,0.0,3.72,1.99,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,6,0.0,158,0,6.0,3.1,564.0,341.1,262.0,116.9
Eberechi Eze,Arsenal,Midfielder,72,64.8,0.22,0.14,0.06,0.0,1.18,1.01,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,3,0.08,109,0,6.0,8.4,345.2,262.4,374.0,97.9
Viktor Gyökeres,Arsenal,Forward,88,72.47,0.51,0.09,0.22,0.0,0.91,0.27,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,6,1.02,96,1,6.0,12.8,440.0,214.4,658.0,130.4
Piero Hincapié,Arsenal,Defender,51,80.3,0.02,0.12,0.11,0.0,6.12,2.38,2.01,0.88,1.59,1.53,14.0,34.0,1.0,2.0,1,0.0,90,0,6.0,0.9,405.0,169.2,59.0,63.1
Emiliano Martínez Romero,Aston Villa,Goalkeeper,51,98.29,0.0,0.0,0.07,0.0,0.95,0.0,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,2,0.0,90,0,3.0,4.9,645.4,13.2,0.0,65.8
Marco Bizot,Aston Villa,Goalkeeper,42,91.3,0.0,0.0,0.18,0.0,1.27,0.0,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,3,0.0,90,0,3.0,0.4,118.2,0.0,0.0,11.8
Matty Cash,Aston Villa,Defender,47,98.0,0.04,0.1,0.27,0.0,3.74,1.82,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,2,0.04,180,0,3.0,8.5,558.0,427.6,213.0,119.9
Lucas Digne,Aston Villa,Defender,45,66.03,0.03,0.15,0.16,0.0,3.77,1.8,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,5,0.0,97,0,3.0,1.7,366.2,422.7,125.0,91.3
Ezri Konsa Ngoyo,Aston Villa,Defender,44,99.14,0.03,0.02,0.0,0.03,5.21,0.68,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,1,0.0,90,0,3.0,7.7,553.0,104.8,122.0,78.5
Tyrone Mings,Aston Villa,Defender,43,82.86,0.09,0.06,0.0,0.0,7.02,0.34,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,1,0.07,90,0,3.0,0.7,231.0,72.5,96.0,40.0
Pau Torres,Aston Villa,Defender,43,91.67,0.04,0.0,0.0,0.0,4.94,1.22,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,2,0.0,90,0,3.0,0.3,282.2,42.1,55.0,38.2
Morgan Rogers,Aston Villa,Midfielder,74,99.02,0.21,0.2,0.18,0.0,1.39,1.05,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,14,0.68,167,0,3.0,26.4,665.8,628.0,804.0,209.7
Youri Tielemans,Aston Villa,Midfielder,59,83.44,0.1,0.17,0.0,0.0,2.52,2.76,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,4,0.02,180,0,3.0,0.7,366.0,453.3,152.0,97.2
John McGinn,Aston Villa,Midfielder,53,84.06,0.12,0.18,0.18,0.0,1.48,1.29,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,6,0.1,169,0,3.0,0.8,378.8,495.3,235.0,110.7
Boubacar Kamara,Aston Villa,Midfielder,49,88.52,0.07,0.05,0.31,0.0,2.94,2.43,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,0,0.0,0,0,3.0,0.2,325.0,241.3,75.0,64.2
Amadou Onana,Aston Villa,Midfielder,48,82.36,0.14,0.03,0.15,0.0,5.07,2.43,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,4,0.3,180,0,3.0,0.7,409.6,151.1,178.0,73.9
Ollie Watkins,Aston Villa,Forward,87,87.74,0.52,0.1,0.11,0.0,0.73,0.77,1.45,1.51,1.31,1.61,12.0,34.0,0.0,4.0,18,1.48,165,0,3.0,21.6,518.2,289.5,941.0,174.3
Kyle Walker,Burnley,Defender,44,95.17,0.0,0.05,0.3,0.0,4.74,1.55,0.98,2.2,,,,,,,2,0.0,188,0,,1.1,453.0,200.6,24.0,68.0
Hjalmar Ekdal,Burnley,Defender,38,89.81,0.04,0.01,0.0,0.0,8.57,1.3,0.98,2.2,,,,,,,5,0.04,270,0,,0.7,341.8,44.5,88.0,47.5
Maxime Estève,Burnley,Defender,39,96.13,0.02,0.02,0.03,0.0,8.79,1.31,0.98,2.2,,,,,,,8,0.06,270,0,,6.7,671.6,91.6,95.0,86.0
Quilindschy Hartman,Burnley,Defender,40,98.72,0.02,0.14,0.05,0.0,4.91,2.56,0.98,2.2,,,,,,,9,0.11,261,0,,0.6,409.6,285.7,83.0,77.9
Bashir Humphreys,Burnley,Defender,39,92.29,0.03,0.06,0.32,0.0,6.49,1.67,0.98,2.2,,,,,,,4,0.05,162,0,,0.1,338.8,130.3,80.0,54.7
Lucas Pires Silva,Burnley,Defender,38,76.18,0.04,0.11,0.0,0.08,4.14,1.95,0.98,2.2,,,,,,,1,0.0,8,0,,0.3,183.2,231.8,62.0,47.5
Axel Tuanzebe,Burnley,Defender,39,94.85,0.05,0.0,0.1,0.0,8.22,1.16,0.98,2.2,,,,,,,0,0.0,0,0,,0.9,225.2,9.8,52.0,28.9
Jaidon Anthony,Burnley,Midfielder,50,81.38,0.18,0.15,0.15,0.0,1.75,1.45,0.98,2.2,,,,,,,6,0.41,258,0,,1.8,519.6,496.6,548.0,156.4
Josh Cullen,Burnley,Midfielder,49,94.63,0.06,0.11,0.12,0.0,4.04,1.9,0.98,2.2,,,,,,,0,0.0,0,0,,0.8,342.0,218.1,98.0,66.0
Josh Laurent,Burnley,Midfielder,48,60.74,0.06,0.04,0.38,0.05,3.88,2.37,0.98,2.2,,,,,,,3,0.0,93,0,,0.0,287.2,183.8,108.0,57.2
Zian Flemming,Burnley,Forward,53,64.71,0.52,0.04,0.19,0.0,2.63,0.69,0.98,2.2,,,,,,,11,0.83,254,1,,0.3,387.6,133.2,470.0,98.1
Lyle Foster,Burnley,Forward,49,60.31,0.24,0.08,0.27,0.0,1.81,1.07,0.98,2.2,,,,,,,2,0.17,44,0,,0.8,219.0,147.0,256.0,61.5
Martin Dúbravka,Burnley,Goalkeeper,40,100.0,0.0,0.0,0.03,0.0,1.74,0.03,0.98,2.2,,,,,,,6,0.0,270,0,,25.7,940.8,0.0,0.0,94.3
James Ward-Prowse,Burnley,Midfielder,56,79.37,0.01,0.28,0.09,0.0,3.79,1.35,0.98,2.2,,,,,,,10,0.07,270,0,,0.2,194.4,359.3,15.0,56.8
Lesley Ugochukwu,Burnley,Midfielder,50,75.24,0.1,0.02,0.04,0.04,2.39,2.01,0.98,2.2,,,,,,,4,0.05,141,0,,0.1,376.8,150.2,194.0,71.9
Florentino Ibrain Morris Luís,Burnley,Midfielder,50,76.63,0.05,0.02,0.29,0.0,4.64,3.9,0.98,2.2,,,,,,,5,0.03,171,0,,0.0,358.0,195.3,45.0,60.0
Đorđe Petrović,Bournemouth,Goalkeeper,46,100.0,0.0,0.0,0.09,0.0,1.76,0.0,1.78,1.52,,,,,,,4,0.0,270,0,,4.6,748.4,0.0,0.0,75.0
Marcos Senesi Barón,Bournemouth,Defender,52,98.92,0.06,0.12,0.25,0.0,9.9,1.72,1.78,1.52,,,,,,,10,0.13,270,0,,17.1,1000.0,342.2,193.0,153.8
Adrien Truffert,Bournemouth,Defender,47,99.05,0.04,0.1,0.12,0.0,5.64,2.65,1.78,1.52,,,,,,,17,0.55,270,0,,3.3,744.2,460.2,157.0,136.2
James Hill,Bournemouth,Defender,42,77.33,0.04,0.06,0.16,0.0,9.61,1.7,1.78,1.52,,,,,,,8,0.12,270,0,,4.7,494.0,128.6,109.0,73.4
Marcus Tavernier,Bournemouth,Midfielder,54,89.78,0.32,0.17,0.19,0.0,2.07,1.32,1.78,1.52,,,,,,,11,1.25,268,0,,2.2,562.2,659.0,519.0,174.2
Tyler Adams,Bournemouth,Midfielder,49,79.58,0.05,0.03,0.42,0.0,4.27,2.56,1.78,1.52,,,,,,,6,0.05,62,0,,0.3,334.0,110.2,110.0,55.7
Lewis Cook,Bournemouth,Midfielder,49,62.15,0.01,0.04,0.11,0.11,5.79,2.59,1.78,1.52,,,,,,,0,0.0,0,0,,0.0,206.0,183.3,12.0,40.4
Alex Scott,Bournemouth,Midfielder,51,86.44,0.12,0.09,0.14,0.0,4.33,1.89,1.78,1.52,,,,,,,17,0.43,270,0,,1.7,559.6,430.1,305.0,129.1
Francisco Evanilson de Lima Barbosa,Bournemouth,Forward,67,87.4,0.39,0.1,0.07,0.0,1.24,0.37,1.78,1.52,,,,,,,11,1.27,267,0,,2.2,333.6,369.3,769.0,146.9
Bafodé Diakité,Bournemouth,Defender,41,78.77,0.0,0.01,0.07,0.0,6.85,1.41,1.78,1.52,,,,,,,0,0.0,0,0,,0.3,267.0,54.3,22.0,34.4
Álex Jiménez Sánchez,Bournemouth,Defender,45,83.85,0.05,0.06,0.4,0.0,3.2,2.63,1.78,1.52,,,,,,,4,0.0,269,0,,0.2,392.8,250.3,180.0,82.3
Dango Ouattara,Brentford,Midfielder,59,79.18,0.32,0.24,0.19,0.0,3.14,0.86,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,5,0.36,180,0,4.0,2.2,411.2,354.2,558.0,131.7
Caoimhín Kelleher,Brentford,Goalkeeper,48,100.0,0.0,0.0,0.03,0.0,1.28,0.03,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,8,0.0,180,0,4.0,12.3,732.8,23.0,0.0,75.7
Hákon Rafn Valdimarsson,Brentford,Goalkeeper,38,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,0,0.0,0,0,4.0,1.5,13.0,0.0,0.0,1.3
Nathan Collins,Brentford,Defender,49,93.19,0.1,0.06,0.18,0.0,8.78,0.93,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,9,0.52,180,0,4.0,2.7,732.2,119.3,304.0,115.7
Kristoffer Ajer,Brentford,Defender,44,75.28,0.06,0.05,0.17,0.0,7.37,1.94,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,0,0.0,0,0,4.0,0.2,358.2,58.3,161.0,57.9
Michael Kayode,Brentford,Defender,46,98.3,0.02,0.09,0.19,0.0,4.42,1.96,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,12,0.09,180,0,4.0,1.2,552.4,431.0,109.0,109.5
Ethan Pinnock,Brentford,Defender,42,91.67,0.0,0.0,0.27,0.0,10.47,1.42,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,0,0.0,0,0,4.0,0.1,88.6,1.2,33.0,12.3
Sepp van den Berg,Brentford,Defender,46,98.57,0.11,0.06,0.04,0.0,8.19,0.58,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,9,0.0,180,0,4.0,1.2,582.0,84.2,260.0,92.8
Kevin Schade,Brentford,Midfielder,70,89.63,0.39,0.17,0.22,0.04,1.89,1.4,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,8,1.1,180,0,4.0,1.7,491.0,373.9,735.0,159.5
Mikkel Damsgaard,Brentford,Midfielder,56,69.05,0.12,0.27,0.0,0.0,1.85,2.65,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,6,0.18,135,0,4.0,0.8,436.4,557.4,262.0,125.8
Jordan Henderson,Brentford,Midfielder,50,70.5,0.03,0.16,0.2,0.0,2.88,1.29,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,0,0.0,0,0,4.0,0.3,328.0,336.0,45.0,70.9
Vitaly Janelt,Brentford,Midfielder,49,62.47,0.05,0.26,0.51,0.0,4.74,1.72,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,0,0.0,0,0,4.0,0.1,329.0,313.6,91.0,72.5
Mathias Jensen,Brentford,Midfielder,49,65.77,0.07,0.23,0.15,0.0,2.37,1.58,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,5,0.05,180,0,4.0,0.1,334.6,516.3,180.0,103.1
Gustavo Nunes Fernandes Gomes,Brentford,Midfielder,49,89.07,0.04,0.05,0.33,0.0,0.0,0.0,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,0,0.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0
Yehor Yarmoliuk,Brentford,Midfielder,50,78.38,0.05,0.05,0.27,0.0,2.54,2.26,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,7,0.0,180,0,4.0,0.1,369.8,243.7,110.0,72.2
Igor Thiago Nascimento Rodrigues,Brentford,Forward,74,95.69,0.71,0.1,0.19,0.0,2.22,0.99,1.79,1.43,1.84,1.34,3.0,34.0,0.0,9.0,15,1.59,180,1,4.0,35.7,934.4,328.2,1056.0,231.6
Bart Verbruggen,Brighton,Goalkeeper,45,100.0,0.0,0.0,0.09,0.0,0.85,0.03,1.51,1.38,,,,,,,17,0.0,270,0,,5.7,849.0,10.0,0.0,86.0
Olivier Boscagli,Brighton,Defender,42,71.82,0.0,0.01,0.25,0.0,7.49,1.78,1.51,1.38,,,,,,,17,0.0,270,0,,0.1,191.2,64.9,12.0,26.9
Lewis Dunk,Brighton,Defender,45,98.08,0.03,0.02,0.35,0.0,6.46,1.16,1.51,1.38,,,,,,,0,0.0,0,0,,0.8,573.4,108.6,154.0,83.8
Ferdi Kadıoğlu,Brighton,Defender,44,93.77,0.06,0.04,0.19,0.0,3.41,1.79,1.51,1.38,,,,,,,22,0.42,270,0,,0.5,471.2,365.2,249.0,108.8
Jan Paul van Hecke,Brighton,Defender,46,99.1,0.09,0.03,0.25,0.0,7.36,1.55,1.51,1.38,,,,,,,17,0.19,270,0,,5.7,909.4,220.0,276.0,140.9
Mitoma Kaoru,Brighton,Midfielder,61,76.04,0.23,0.19,0.17,0.0,1.55,0.98,1.51,1.38,,,,,,,10,0.37,145,0,,2.0,285.0,402.7,397.0,108.1
Georginio Rutter,Brighton,Midfielder,56,68.57,0.14,0.21,0.1,0.0,1.95,1.58,1.51,1.38,,,,,,,13,0.22,112,0,,0.3,323.4,319.7,409.0,105.1
Yankuba Minteh,Brighton,Midfielder,55,77.74,0.16,0.23,0.13,0.0,1.26,2.17,1.51,1.38,,,,,,,7,0.11,245,0,,2.0,420.8,599.0,563.0,158.6
Jack Hinshelwood,Brighton,Midfielder,51,69.28,0.2,0.13,0.0,0.0,1.98,1.02,1.51,1.38,,,,,,,13,1.52,238,0,,0.1,228.2,187.5,292.0,70.2
Yasin Ayari,Brighton,Midfielder,48,78.11,0.1,0.07,0.05,0.0,2.51,2.23,1.51,1.38,,,,,,,11,0.09,179,0,,0.4,358.0,251.0,229.0,84.1
Diego Gómez Amarilla,Brighton,Midfielder,49,77.78,0.24,0.09,0.39,0.0,2.04,3.36,1.51,1.38,,,,,,,6,0.04,106,0,,0.4,437.2,317.0,394.0,115.0
Mats Wieffer,Brighton,Midfielder,49,84.03,0.1,0.14,0.4,0.0,5.02,3.21,1.51,1.38,,,,,,,20,0.25,225,0,,0.4,466.4,284.0,209.0,96.0
Danny Welbeck,Brighton,Forward,63,67.24,0.55,0.09,0.23,0.0,1.6,0.91,1.51,1.38,,,,,,,10,1.51,155,1,,5.8,546.4,286.2,703.0,152.9
Pascal Groß,Brighton,Midfielder,55,94.44,0.06,0.2,0.14,0.0,2.54,1.69,1.51,1.38,,,,,,,22,0.06,270,0,,0.5,335.0,554.2,121.0,101.0
Robert Lynch Sánchez,Chelsea,Goalkeeper,48,97.01,0.0,0.03,0.13,0.03,0.84,0.06,1.98,1.49,,,,,,,6,0.0,270,0,,11.1,753.0,50.0,0.0,79.8
Filip Jörgensen,Chelsea,Goalkeeper,43,98.15,0.0,0.0,0.0,0.0,1.02,0.0,1.98,1.49,,,,,,,0,0.0,0,0,,0.2,59.6,0.0,0.0,5.9
Marc Cucurella Saseta,Chelsea,Defender,61,87.19,0.07,0.15,0.23,0.04,4.76,1.8,1.98,1.49,,,,,,,3,0.54,270,0,,14.4,513.4,512.6,267.0,129.4
Reece James,Chelsea,Defender,56,76.83,0.06,0.19,0.19,0.0,3.66,2.24,1.98,1.49,,,,,,,0,0.0,0,0,,6.0,446.4,480.8,109.0,103.8
Trevoh Chalobah,Chelsea,Defender,54,95.13,0.06,0.02,0.1,0.03,7.47,1.19,1.98,1.49,,,,,,,2,0.04,99,0,,9.3,689.8,108.3,156.0,95.4
Malo Gusto,Chelsea,Defender,49,73.05,0.08,0.14,0.09,0.04,2.89,2.17,1.98,1.49,,,,,,,4,0.0,257,0,,1.8,408.6,370.2,172.0,95.2
Benoît Badiashile Mukinayi,Chelsea,Defender,44,66.39,0.0,0.0,0.38,0.0,7.85,1.34,1.98,1.49,,,,,,,0,0.0,0,0,,0.0,102.8,7.9,2.0,11.4
Wesley Fofana,Chelsea,Defender,44,76.16,0.03,0.04,0.3,0.06,10.17,1.15,1.98,1.49,,,,,,,5,0.12,215,0,,0.3,440.4,64.2,72.0,57.7
Cole Palmer,Chelsea,Midfielder,105,83.18,0.48,0.11,0.22,0.0,1.41,1.18,1.98,1.49,,,,,,,6,0.62,180,1,,13.3,474.0,347.1,466.0,128.6
Pedro Lomba Neto,Chelsea,Midfielder,70,87.12,0.18,0.27,0.07,0.04,0.69,0.58,1.98,1.49,,,,,,,6,0.18,270,0,,4.1,472.2,784.0,477.0,173.6
Enzo Fernández,Chelsea,Midfielder,65,96.84,0.37,0.25,0.26,0.0,1.57,1.63,1.98,1.49,,,,,,,4,0.37,177,1,,10.6,717.4,908.1,692.0,231.8
Moisés Caicedo Corozo,Chelsea,Midfielder,57,93.98,0.05,0.08,0.33,0.04,3.43,2.95,1.98,1.49,,,,,,,6,0.11,261,0,,7.2,515.8,321.7,119.0,95.4
João Pedro Junqueira de Jesus,Chelsea,Forward,76,84.31,0.53,0.15,0.15,0.0,1.36,0.94,1.98,1.49,,,,,,,2,0.18,81,0,,37.5,720.4,437.8,828.0,198.2
Alejandro Garnacho Ferreyra,Chelsea,Midfielder,64,62.03,0.29,0.3,0.14,0.0,0.71,1.0,1.98,1.49,,,,,,,4,0.34,142,0,,0.5,207.4,405.3,399.0,100.1
Dean Henderson,Crystal Palace,Goalkeeper,51,100.0,0.0,0.0,0.1,0.0,1.52,0.0,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,9,0.0,180,0,3.0,8.0,733.6,10.0,0.0,74.3
Walter Benítez,Crystal Palace,Goalkeeper,39,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,0,0.0,0,0,3.0,0.3,22.8,0.0,0.0,2.3
Daniel Muñoz Mejía,Crystal Palace,Defender,58,94.98,0.13,0.18,0.27,0.0,4.92,2.62,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,11,0.27,180,0,3.0,7.9,472.8,312.0,348.0,113.2
Maxence Lacroix,Crystal Palace,Defender,51,98.85,0.09,0.04,0.1,0.03,9.05,1.76,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,15,0.0,180,0,3.0,5.6,708.6,92.8,254.0,105.5
Tyrick Mitchell,Crystal Palace,Defender,50,99.2,0.05,0.08,0.16,0.0,3.86,2.72,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,12,0.06,180,0,3.0,2.3,553.2,409.9,193.0,115.7
Chris Richards,Crystal Palace,Defender,44,99.76,0.03,0.02,0.11,0.0,8.31,1.83,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,8,0.0,180,0,3.0,2.4,667.6,151.6,140.0,96.2
Nathaniel Clyne,Crystal Palace,Defender,38,71.53,0.05,0.12,0.17,0.0,4.55,2.55,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,0,0.0,0,0,3.0,0.5,80.6,53.5,33.0,16.6
Ismaïla Sarr,Crystal Palace,Midfielder,63,90.51,0.42,0.1,0.1,0.0,1.82,0.91,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,2,0.06,57,0,3.0,3.8,383.6,216.4,411.0,101.3
Daichi Kamada,Crystal Palace,Midfielder,50,77.78,0.07,0.1,0.12,0.0,1.83,2.89,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,2,0.0,45,0,3.0,0.1,187.6,276.2,138.0,60.3
Adam Wharton,Crystal Palace,Midfielder,50,88.89,0.04,0.2,0.16,0.04,2.55,2.46,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,1,0.0,26,0,3.0,0.6,389.6,554.9,151.0,109.8
Jean-Philippe Mateta,Crystal Palace,Forward,76,85.94,0.63,0.05,0.09,0.0,2.4,0.41,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,13,1.08,56,1,3.0,7.7,484.8,133.7,708.0,132.1
Jørgen Strand Larsen,Crystal Palace,Forward,59,75.07,0.24,0.03,0.18,0.0,1.95,0.36,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,3,0.17,122,0,3.0,1.5,243.4,173.2,398.0,79.9
Yéremy Pino Santos,Crystal Palace,Midfielder,58,73.03,0.19,0.34,0.19,0.0,1.27,1.61,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,3,0.15,133,0,3.0,0.2,289.4,637.4,337.0,126.2
Jaydee Canvot,Crystal Palace,Defender,45,65.48,0.12,0.01,0.2,0.0,9.5,3.06,1.66,1.46,1.81,1.35,5.0,34.0,0.0,13.0,14,0.38,180,0,3.0,0.2,273.2,44.5,36.0,35.2
Kiernan Dewsbury-Hall,Everton,Midfielder,51,94.02,0.15,0.23,0.25,0.0,1.48,1.85,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,15,0.37,180,0,2.0,6.9,537.4,495.3,378.0,141.2
Jordan Pickford,Everton,Goalkeeper,56,100.0,0.0,0.0,0.12,0.0,1.27,0.06,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,1,0.0,180,0,2.0,14.2,785.8,10.2,2.0,79.8
Jarrad Branthwaite,Everton,Defender,53,75.78,0.04,0.05,0.13,0.0,7.04,1.86,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,7,0.06,176,0,2.0,0.4,175.0,42.8,75.0,29.3
James Tarkowski,Everton,Defender,57,100.0,0.08,0.04,0.16,0.0,9.06,1.25,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,4,0.13,180,0,2.0,13.5,818.4,187.0,310.0,131.9
Vitalii Mykolenko,Everton,Defender,49,99.72,0.01,0.04,0.18,0.0,5.78,1.47,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,6,0.0,180,0,2.0,0.8,485.4,342.9,65.0,89.2
Jake O'Brien,Everton,Defender,49,95.24,0.02,0.02,0.07,0.03,5.25,1.65,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,5,0.11,180,0,2.0,0.7,518.0,247.5,132.0,90.1
Michael Keane,Everton,Defender,45,84.76,0.14,0.0,0.0,0.04,9.64,1.3,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,1,0.0,3,0,2.0,3.0,652.6,30.1,241.0,92.4
Iliman Ndiaye,Everton,Midfielder,62,96.91,0.19,0.15,0.08,0.0,1.27,2.39,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,6,0.14,180,1,2.0,5.4,556.2,426.6,473.0,145.8
Dwight McNeil,Everton,Midfielder,55,62.06,0.12,0.12,0.08,0.0,1.97,1.64,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,4,0.27,152,0,2.0,0.2,129.6,217.3,131.0,47.9
Idrissa Gana Gueye,Everton,Midfielder,54,94.12,0.08,0.07,0.04,0.04,2.64,1.93,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,7,0.11,163,0,2.0,0.1,379.8,251.2,200.0,83.2
James Garner,Everton,Midfielder,53,99.9,0.06,0.17,0.27,0.0,4.31,3.13,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,6,0.02,180,1,2.0,4.3,779.4,785.2,216.0,178.3
Jack Grealish,Everton,Midfielder,63,91.39,0.17,0.25,0.11,0.05,1.49,1.11,1.31,1.54,1.27,1.79,17.0,34.0,0.0,10.0,0,0.0,0,0,2.0,5.7,374.2,520.5,397.0,129.2
Bernd Leno,Fulham,Goalkeeper,49,100.0,0.0,0.0,0.09,0.0,1.27,0.12,1.31,1.61,1.45,1.51,4.0,34.0,1.0,12.0,12,0.0,180,0,4.0,2.0,711.0,0.0,0.0,70.9
Antonee Robinson,Fulham,Defender,49,72.94,0.01,0.07,0.24,0.0,5.47,2.9,1.31,1.61,1.45,1.51,4.0,34.0,1.0,12.0,4,0.0,77,0,4.0,0.8,272.4,289.5,44.0,60.6
Joachim Andersen,Fulham,Defender,45,98.19,0.05,0.02,0.24,0.0,8.93,1.29,1.31,1.61,1.45,1.51,4.0,34.0,1.0,12.0,7,0.12,180,0,4.0,4.6,737.6,117.6,144.0,100.3
