full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,total_minutes,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence_per_90,creativity_per_90,threat_per_90,ict_per_90
Mohamed Belloumi,Hull,Midfielder,50,97.22,0.06,0.13,0.0,0.0,3.14,3.14,0.98,1.48,0.28,2.76,19,3,1,3,9,0.17,172,172.0,0,5.0,0.8,5.546511627906977,1.1511627906976747,3.662790697674419,1.0465116279069768
Matt Crooks,Hull,Midfielder,45,100.0,0.0,0.0,1.0,0.0,4.0,4.0,0.98,1.48,0.28,2.76,19,3,1,3,2,0.0,90,90.0,0,5.0,0.6,19.0,2.4,,2.1
Regan Slater,Hull,Midfielder,45,100.0,0.0,0.26,0.5,0.0,1.0,2.5,0.98,1.48,0.28,2.76,19,3,1,3,8,0.0,180,180.0,0,5.0,4.4,9.2,9.65,,1.9
Konstantinos Tzolakis,Hull,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.48,0.28,2.76,19,3,1,3,20,0.0,180,180.0,0,5.0,5.7,17.3,,,1.75
Elliot Stroud,Hull,Midfielder,50,74.44,0.01,0.0,0.67,0.0,2.11,2.11,0.98,1.48,0.28,2.76,19,3,1,3,3,0.01,128,128.0,0,5.0,0.1,5.90625,3.375,,0.9140625
Nobel Mendy,Hull,Defender,40,70.56,0.38,0.0,0.0,0.0,14.88,1.49,0.98,1.48,0.28,2.76,19,3,1,3,16,0.29,121,121.0,0,5.0,5.1,38.39390082644629,0.44628099173553715,24.545454545454543,6.322314049586777
Issa Diop,Ipswich,Defender,40,100.0,0.0,0.0,0.0,0.0,8.0,0.5,1.69,3.02,2.21,2.24,13,3,1,12,4,0.0,180,180.0,0,4.0,16.2,3.6,0.4,1.0,0.5
Saša Lukić,Ipswich,Midfielder,50,91.67,0.02,0.05,0.55,0.0,5.0,2.22,1.69,3.02,2.21,2.24,13,3,1,12,6,0.02,162,162.0,0,4.0,0.1,13.0,8.222222222222223,1.1111111111111112,2.2222222222222223
Dara O'Shea,Ipswich,Defender,40,100.0,0.01,0.02,0.0,0.0,8.5,1.0,1.69,3.02,2.21,2.24,13,3,1,12,4,0.07,180,180.0,0,4.0,3.3,24.0,12.25,1.0,3.75
Leif Davis,Ipswich,Defender,40,100.0,0.33,0.05,0.0,0.0,5.5,0.0,1.69,3.02,2.21,2.24,13,3,1,12,8,0.54,180,180.0,0,4.0,4.9,7.6,1.15,,0.9
Jacob Greaves,Ipswich,Defender,40,100.0,0.0,0.0,0.5,0.0,6.5,2.0,1.69,3.02,2.21,2.24,13,3,1,12,1,0.0,180,180.0,0,4.0,1.4,8.2,0.65,,0.9
Marcelino Núñez,Ipswich,Midfielder,50,81.11,0.03,0.02,0.0,0.0,5.14,1.93,1.69,3.02,2.21,2.24,13,3,1,12,6,0.03,140,140.0,0,4.0,0.1,8.357142857142858,4.692857142857143,2.5714285714285716,1.542857142857143
Abdul Fatawu,Ipswich,Midfielder,55,85.0,0.0,0.81,0.59,0.0,1.22,3.06,1.69,3.02,2.21,2.24,13,3,1,12,6,0.0,147,147.0,0,4.0,0.2,11.387755102040817,17.387755102040817,4.8979591836734695,3.36734693877551
Daizen Maeda,Ipswich,Midfielder,55,87.22,0.42,0.0,0.0,0.0,3.58,2.98,1.69,3.02,2.21,2.24,13,3,1,12,4,0.67,151,151.0,0,4.0,0.3,7.509933774834438,0.8344370860927153,4.172185430463577,1.251655629139073
Kjell Scherpen,Ipswich,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,2.5,0.0,1.69,3.02,2.21,2.24,13,3,1,12,4,0.0,180,180.0,0,4.0,0.6,7.2,,,0.7
Julio Enciso,Ipswich,Midfielder,55,90.56,0.42,0.55,0.0,0.0,1.12,1.12,1.69,3.02,2.21,2.24,13,3,1,12,10,0.63,160,160.0,0,4.0,0.6,12.15,7.875,10.125,3.0375
Harry Wilson,Leeds,Midfielder,65,60.56,0.01,0.04,0.0,0.0,1.64,2.45,0.81,1.14,2.9,2.05,9,3,0,8,4,0.01,110,110.0,0,4.0,4.8,5.072727272727273,12.51818181818182,3.272727272727273,2.1272727272727274
Jaka Bijol,Leeds,Defender,50,77.22,0.05,0.0,0.0,0.0,10.67,0.67,0.81,1.14,2.9,2.05,9,3,0,8,11,0.11,135,135.0,0,4.0,1.0,15.733333333333334,0.26666666666666666,10.0,2.5999999999999996
Joe Rodon,Leeds,Defender,45,68.33,0.02,0.07,0.0,0.0,7.32,0.73,0.81,1.14,2.9,2.05,9,3,0,8,7,0.03,123,123.0,0,4.0,3.2,10.536585365853659,10.536585365853659,3.6585365853658534,2.4878048780487805
Jayden Bogle,Leeds,Defender,45,89.44,0.0,0.01,0.0,0.0,4.01,1.72,0.81,1.14,2.9,2.05,9,3,0,8,8,0.0,157,157.0,0,4.0,0.5,4.012738853503184,0.6305732484076434,7.019677996422183,0.4585987261146497
James Justin,Leeds,Defender,45,100.0,0.01,0.02,0.0,0.0,6.0,4.0,0.81,1.14,2.9,2.05,9,3,0,8,12,0.03,180,180.0,0,4.0,1.4,12.3,1.15,1.0,1.45
Tarik Muharemović,Leeds,Defender,50,100.0,0.03,0.0,0.0,0.0,12.0,1.0,0.81,1.14,2.9,2.05,9,3,0,8,10,0.09,180,180.0,0,4.0,3.3,7.8,0.3,8.5,1.65
Anton Stach,Leeds,Midfielder,60,100.0,0.09,0.01,0.0,0.0,8.0,3.5,0.81,1.14,2.9,2.05,9,3,0,8,17,0.17,180,180.0,0,4.0,2.8,23.9,1.15,8.0,3.3
Brenden Aaronson,Leeds,Midfielder,55,73.89,0.01,0.0,0.0,0.0,0.71,1.43,0.81,1.14,2.9,2.05,9,3,0,8,4,0.01,126,126.0,0,4.0,0.8,5.714285714285714,0.7857142857142858,5.0,1.142857142857143
Ethan Ampadu,Leeds,Midfielder,55,100.0,0.01,0.06,0.0,0.0,5.5,2.0,0.81,1.14,2.9,2.05,9,3,0,8,7,0.01,180,180.0,0,4.0,1.3,9.3,11.65,4.789996793844181,2.1
Dominic Calvert-Lewin,Leeds,Forward,60,100.0,0.47,0.0,0.5,0.0,1.5,0.0,0.81,1.14,2.9,2.05,9,3,0,8,9,1.05,180,180.0,1,4.0,27.1,20.49393605292172,0.4,5.5,0.35
James Trafford,Leeds,Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1.14,2.9,2.05,9,3,0,8,12,0.0,180,180.0,0,4.0,5.0,9.7,0.0,0.0,0.95
Nico Elvedi,Leeds,Defender,45,63.33,0.0,0.0,0.0,0.0,8.04,1.61,0.81,1.14,2.9,2.05,9,3,0,8,1,0.0,56,56.0,0,4.0,0.0,,,,
Alisson Becker,Liverpool,Goalkeeper,55,100.0,0.0,0.0,0.5,0.0,2.0,0.0,2.21,2.24,1.69,3.02,12,3,0,13,2,0.0,180,180.0,0,6.0,3.8,8.9,0.0038461538461538,0.0,0.9
Virgil van Dijk,Liverpool,Defender,65,100.0,0.06,0.0,0.5,0.0,8.0,1.0,2.21,2.24,1.69,3.02,12,3,0,13,3,0.25,180,180.0,0,6.0,18.5,12.8,0.8,12.0,2.55
Jeremie Frimpong,Liverpool,Defender,55,91.11,0.01,0.09,0.55,0.0,2.81,1.69,2.21,2.24,1.69,3.02,12,3,0,13,1,0.01,160,160.0,0,6.0,3.2,7.6499999999999995,21.2625,5.625,3.43125
Milos Kerkez,Liverpool,Defender,55,91.11,0.02,0.02,0.55,0.0,6.19,2.25,2.21,2.24,1.69,3.02,12,3,0,13,1,0.02,160,160.0,0,6.0,3.2,10.125,7.7625,6.75,2.475
Jeremy Jacquet,Liverpool,Defender,50,83.89,0.0,0.02,0.0,0.0,6.21,2.48,2.21,2.24,1.69,3.02,12,3,0,13,4,0.0,145,145.0,0,6.0,2.5,7.696551724137931,7.386206896551725,,1.4896551724137932
Florian Wirtz,Liverpool,Midfielder,75,85.56,0.24,0.05,0.58,0.0,0.0,2.37,2.21,2.24,1.69,3.02,12,3,0,13,6,0.49,152,152.0,0,6.0,10.5,5.802631578947368,10.598684210526313,17.171052631578945,3.375
Cody Gakpo,Liverpool,Midfielder,70,91.11,0.12,0.52,0.0,0.0,2.81,1.69,2.21,2.24,1.69,3.02,12,3,0,13,17,0.3,160,160.0,0,6.0,7.5,24.75,19.125,20.8125,6.46875
Dominik Szoboszlai,Liverpool,Midfielder,70,100.0,0.47,0.13,0.0,0.0,2.5,2.0,2.21,2.24,1.69,3.02,12,3,0,13,12,1.01,180,180.0,1,6.0,42.1,25.2,23.55,10.5,5.95
Alexander Isak,Liverpool,Forward,90,100.0,1.09,0.05,0.0,0.0,0.5,0.5,2.21,2.24,1.69,3.02,12,3,0,13,10,2.08,180,180.0,1,6.0,16.2,5.7,7.3,33.0,4.6
Gianluigi Donnarumma,Man City,Goalkeeper,55,100.0,0.0,0.0,0.0,0.0,0.5,0.0,2.52,0.82,0.87,1.16,17,3,1,1,3,0.0,180,180.0,0,4.0,8.1,13.4,0.3029411764705882,0.0588235294117647,1.35
Nico O'Reilly,Man City,Defender,65,86.11,0.1,0.03,0.0,0.0,0.6,1.2,2.52,0.82,0.87,1.16,17,3,1,1,4,0.09,150,150.0,0,4.0,19.7,5.28,18.24,6.6,3.0
Marc Guéhi,Man City,Defender,60,100.0,0.32,0.26,0.0,0.0,3.0,1.5,2.52,0.82,0.87,1.16,17,3,1,1,12,0.89,180,180.0,0,4.0,19.2,21.8,8.75,14.0,4.45
Rúben dos Santos Gato Alves Dias,Man City,Defender,55,100.0,0.04,0.15,0.0,0.0,5.5,0.5,2.52,0.82,0.87,1.16,17,3,1,1,4,0.09,180,180.0,0,4.0,1.8,12.2,8.95,1.0,2.2
Joško Gvardiol,Man City,Defender,56,92.22,0.22,0.04,0.0,0.0,3.29,1.65,2.52,0.82,0.87,1.16,17,3,1,1,14,0.19,164,164.0,0,4.0,16.8,26.121951219512198,7.298780487804879,9.329268292682928,4.280487804878049
Abdukodir Khusanov,Man City,Defender,55,100.0,0.0,0.0,0.0,0.0,2.53,3.03,2.52,0.82,0.87,1.16,17,3,1,1,4,0.0,178,178.0,0,4.0,1.7,8.595505617977528,1.7191011235955056,1.6398037841625788,1.0112359550561798
Rico Lewis,Man City,Defender,45,65.56,0.53,0.0,0.0,0.0,3.21,0.0,2.52,0.82,0.87,1.16,17,3,1,1,1,0.17,56,56.0,0,4.0,0.2,6.107142857142857,6.107142857142857,40.30380355315067,7.553571428571429
Antoine Semenyo,Man City,Midfielder,85,100.0,0.09,0.25,0.0,0.0,0.0,1.0,2.52,0.82,0.87,1.16,17,3,1,1,7,0.12,180,180.0,1,4.0,21.7,2.9,4.45,15.5,2.3
Phil Foden,Man City,Midfielder,70,96.67,0.48,0.62,0.52,0.0,1.05,2.11,2.52,0.82,0.87,1.16,17,3,1,1,10,0.99,171,171.0,0,4.0,4.6,5.473684210526316,26.105263157894736,7.894736842105263,3.9473684210526314
Rayan Cherki,Man City,Midfielder,77,60.0,0.5,1.02,0.83,0.0,0.0,0.0,2.52,0.82,0.87,1.16,17,3,1,1,22,0.35,108,108.0,0,4.0,21.2,32.66666666666667,35.1310752688172,3.3333333333333335,7.666666666666666
Erling Haaland,Man City,Forward,155,100.0,0.72,0.0,0.0,0.0,1.5,0.0,2.52,0.82,0.87,1.16,17,3,1,1,15,1.4,180,180.0,1,4.0,69.9,1.9,2.6,25.0,2.95
Elliot Anderson,Man City,Midfielder,64,82.22,0.03,0.53,0.61,0.0,3.15,4.41,2.52,0.82,0.87,1.16,17,3,1,1,5,0.07,143,143.0,0,4.0,5.5,4.531468531468532,13.090909090909092,8.373349339735894,1.762237762237762
Youri Tielemans,Man Utd,Midfielder,60,88.33,0.13,0.09,0.0,0.0,2.31,1.15,3.32,1.65,1.56,2.24,7,3,0,10,6,0.51,156,156.0,0,1.0,2.2,2.884615384615384,6.519230769230769,2.3076923076923075,1.1538461538461537
Senne Lammens,Man Utd,Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,1.5,0.0,3.32,1.65,1.56,2.24,7,3,0,10,3,0.0,180,180.0,0,1.0,14.6,10.1,0.0,0.0625,1.0
Harry Maguire,Man Utd,Defender,50,100.0,0.04,0.25,0.0,0.0,4.0,0.5,3.32,1.65,1.56,2.24,7,3,0,10,5,0.07,180,180.0,0,1.0,15.7,12.7,14.3,9.5,3.65
Lisandro Martínez,Man Utd,Defender,50,100.0,0.01,0.0,0.0,0.0,0.0,0.0,3.32,1.65,1.56,2.24,7,3,0,10,1,0.03,90,90.0,0,1.0,1.3,22.17412530512612,6.949552481692432,1.3913751017087062,3.0756712774613506
Ayden Heaven,Man Utd,Defender,45,100.0,0.13,0.0,0.0,0.0,1.0,1.0,3.32,1.65,1.56,2.24,7,3,0,10,1,0.12,90,90.0,0,1.0,0.4,6.8,2.6,11.0,2.0
Luke Shaw,Man Utd,Defender,45,91.67,0.0,0.13,0.0,0.0,3.89,2.78,3.32,1.65,1.56,2.24,7,3,0,10,3,0.0,162,162.0,0,1.0,17.8,14.0,32.88888888888889,3.3333333333333335,5.0
Bruno Borges Fernandes,Man Utd,Midfielder,120,100.0,1.12,0.31,0.0,0.0,1.0,1.0,3.32,1.65,1.56,2.24,7,3,0,10,25,2.1,180,180.0,1,1.0,48.0,10.1,27.7,8.5,4.65
Bryan Mbeumo,Man Utd,Midfielder,80,100.0,1.0,0.24,0.5,0.0,0.0,1.5,3.32,1.65,1.56,2.24,7,3,0,10,13,2.26,180,180.0,1,1.0,31.6,4.8,14.05,24.5,4.35
Matheus Santos Carneiro da Cunha,Man Utd,Midfielder,80,91.11,0.16,0.57,0.0,0.0,0.0,0.0,3.32,1.65,1.56,2.24,7,3,0,10,11,0.35,158,158.0,0,1.0,8.6,3.075949367088608,16.06329113924051,19.936708860759495,3.9303797468354436
Marcus Rashford,Man Utd,Midfielder,70,68.89,0.3,0.12,0.0,0.0,0.0,2.18,3.32,1.65,1.56,2.24,7,3,0,10,3,0.26,124,124.0,0,1.0,1.6,8.419354838709678,35.1310752688172,2.903225806451613,4.645161290322581
Nico González Iglesias,Newcastle,Midfielder,55,80.0,0.0,0.04,1.25,0.0,2.57,0.0,1.3,2.13,1.48,2.07,14,3,1,6,2,0.0,70,70.0,0,3.0,0.2,17.861627162075592,13.497117232543244,4.151185137732223,3.5458039718129406
Malick Thiaw,Newcastle,Defender,50,100.0,0.0,0.0,0.0,0.0,9.0,0.0,1.3,2.13,1.48,2.07,14,3,1,6,9,0.0,180,180.0,0,3.0,1.9,18.9,0.1,12.423219709753628,1.9
Sven Botman,Newcastle,Defender,50,100.0,0.01,0.0,0.5,0.0,7.0,0.5,1.3,2.13,1.48,2.07,14,3,1,6,8,0.01,180,180.0,0,3.0,0.6,16.2,0.15,9.323882224645583,1.65
Lewis Hall,Newcastle,Defender,50,100.0,0.03,0.32,0.0,0.0,8.5,3.5,1.3,2.13,1.48,2.07,14,3,1,6,14,0.03,180,180.0,0,3.0,6.7,11.0,7.6,8.106617647058822,1.85
Harvey Barnes,Newcastle,Midfielder,60,100.0,0.06,0.06,0.0,0.0,2.5,1.5,1.3,2.13,1.48,2.07,14,3,1,6,5,0.11,180,180.0,0,3.0,1.1,2.6,1.2,4.5,0.85
Anthony Elanga,Newcastle,Midfielder,61,88.89,0.24,0.06,0.0,0.0,0.58,1.15,1.3,2.13,1.48,2.07,14,3,1,6,17,0.42,156,156.0,0,3.0,6.4,21.576923076923073,2.019230769230769,16.153846153846153,3.980769230769231
Lewis Miley,Newcastle,Midfielder,55,92.78,0.03,0.07,0.54,0.0,4.91,0.55,1.3,2.13,1.48,2.07,14,3,1,6,6,0.05,165,165.0,0,3.0,0.1,8.509090909090908,11.672727272727272,1.6363636363636362,2.1818181818181817
Yoane Wissa,Newcastle,Forward,61,96.11,0.83,0.07,0.52,0.0,1.05,2.63,1.3,2.13,1.48,2.07,14,3,1,6,12,1.35,171,171.0,0,3.0,8.4,10.526315789473683,8.578947368421053,14.736842105263158,3.3684210526315788
William Osula,Newcastle,Forward,60,63.33,0.09,0.41,0.0,0.0,3.27,1.64,1.3,2.13,1.48,2.07,14,3,1,6,4,0.06,55,55.0,1,3.0,0.7,38.39390082644629,22.418181818181818,13.090909090909092,8.181818181818182
Lukás Hornícek,Newcastle,Goalkeeper,50,100.0,0.0,0.0,0.5,0.0,2.5,0.0,1.3,2.13,1.48,2.07,14,3,1,6,8,0.0,180,180.0,0,3.0,0.9,20.6,,,2.05
Amar Dedic,Newcastle,Defender,45,100.0,0.03,0.07,0.0,0.0,6.0,2.5,1.3,2.13,1.48,2.07,14,3,1,6,12,0.03,180,180.0,0,3.0,1.5,8.2,0.6,2.5,1.15
Matz Sels,"""Nottham Forest""",Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,1.5,0.0,1.77,0.87,0.94,2.53,20,3,1,15,3,0.0,180,180.0,0,5.0,1.5,7.1,0.3374578177727784,0.0,0.7
Neco Williams,"""Nottham Forest""",Defender,50,100.0,0.12,0.07,0.0,0.0,4.5,4.5,1.77,0.87,0.94,2.53,20,3,1,15,8,0.12,180,180.0,0,5.0,8.6,7.6,2.9,3.0,1.35
Nikola Milenković,"""Nottham Forest""",Defender,55,100.0,0.06,0.0,0.0,0.0,8.5,1.5,1.77,0.87,0.94,2.53,20,3,1,15,5,0.11,180,180.0,0,5.0,1.7,3.8,0.3,7.0,1.1
Murillo Costa dos Santos,"""Nottham Forest""",Defender,55,100.0,0.04,0.05,0.0,0.0,9.0,1.0,1.77,0.87,0.94,2.53,20,3,1,15,5,0.18,180,180.0,0,5.0,1.6,16.1,12.95,3.464788732394366,2.9
Ola Aina,"""Nottham Forest""",Defender,45,91.67,0.02,0.17,1.09,0.0,2.85,1.14,1.77,0.87,0.94,2.53,20,3,1,15,5,0.04,158,158.0,0,5.0,3.3,9.113924050632912,20.27848101265823,6.265822784810127,3.588607594936709
Jair Paula da Cunha Filho,"""Nottham Forest""",Defender,45,100.0,0.0,0.0,0.5,0.0,6.5,1.5,1.77,0.87,0.94,2.53,20,3,1,15,2,0.0,180,180.0,0,5.0,0.2,10.4,0.65,5.077821011673152,1.1
Morgan Gibbs-White,"""Nottham Forest""",Midfielder,79,100.0,0.45,0.14,0.0,0.0,1.0,1.0,1.77,0.87,0.94,2.53,20,3,1,15,15,0.92,180,180.0,1,5.0,8.9,24.48951950983553,4.65,8.0,1.2
Dan Ndoye,"""Nottham Forest""",Midfielder,55,73.89,0.44,0.63,0.0,0.0,1.43,0.71,1.77,0.87,0.94,2.53,20,3,1,15,12,0.35,126,126.0,0,5.0,0.6,1.0,1.7857142857142858,,0.28571428571428575
James McAtee,"""Nottham Forest""",Midfielder,55,92.22,0.0,0.22,0.0,0.0,2.21,1.1,1.77,0.87,0.94,2.53,20,3,1,15,5,0.0,163,163.0,0,5.0,0.1,6.404907975460123,23.46625766871166,,2.9815950920245404
Ibrahim Sangaré,"""Nottham Forest""",Midfielder,50,100.0,0.01,0.02,0.0,0.0,3.0,0.0,1.77,0.87,0.94,2.53,20,3,1,15,2,0.03,90,90.0,0,5.0,0.7,17.8,13.0,3.0,3.4
Igor Jesus Maciel da Cruz,"""Nottham Forest""",Forward,60,100.0,0.66,0.07,0.5,0.0,2.5,0.5,1.77,0.87,0.94,2.53,20,3,1,15,3,0.96,180,180.0,0,5.0,3.3,2.6,3.4,15.5,2.15
Jan Paul van Hecke,Spurs,Defender,50,100.0,0.15,0.03,0.0,0.0,6.5,2.0,0.94,2.53,1.77,0.87,15,3,0,20,2,0.11,180,180.0,0,3.0,8.4,14.1,1.4,1.0,1.65
Omar Marmoush,Spurs,Forward,70,100.0,0.11,0.16,0.0,0.0,0.0,1.0,0.94,2.53,1.77,0.87,15,3,0,20,2,0.17,90,90.0,1,3.0,1.8,,,,
Sandro Tonali,Spurs,Midfielder,54,92.22,0.05,0.09,0.0,0.0,0.55,0.55,0.94,2.53,1.77,0.87,15,3,0,20,4,0.09,164,164.0,0,3.0,3.3,3.4024390243902443,3.51219512195122,4.390243902439025,1.152439024390244
Antonín Kinský,Spurs,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.94,2.53,1.77,0.87,15,3,0,20,3,0.0,180,180.0,0,3.0,21.0,21.8,0.0,0.0,2.2
Marcos Senesi Barón,Spurs,Defender,60,100.0,0.0,0.0,0.0,0.0,11.0,5.0,0.94,2.53,1.77,0.87,15,3,0,20,3,0.0,90,90.0,0,3.0,6.5,36.6,2.2,5.501824817518249,3.9
Pedro Porro Sauceda,Spurs,Defender,55,100.0,0.21,0.0,0.0,0.0,3.0,1.0,0.94,2.53,1.77,0.87,15,3,0,20,1,0.33,90,90.0,0,3.0,12.6,22.2406015037594,28.411385606874333,6.509129967776585,5.719656283566058
Andrew Robertson,Spurs,Defender,45,88.33,0.04,0.16,0.0,0.0,6.31,1.72,0.94,2.53,1.77,0.87,15,3,0,20,5,0.06,157,157.0,0,3.0,3.6,18.229299363057326,11.006369426751592,1.1464968152866242,3.038216560509554
Micky van de Ven,Spurs,Defender,50,100.0,0.0,0.0,1.0,0.0,7.0,1.0,0.94,2.53,1.77,0.87,15,3,0,20,0,0.0,90,90.0,0,3.0,4.0,20.2255836895758,2.817494245314041,6.451825057546859,2.9477145675764547
Mathys Tel,Spurs,Midfielder,59,88.33,0.13,0.02,0.0,0.0,0.57,0.57,0.94,2.53,1.77,0.87,15,3,0,20,4,0.2,157,157.0,0,3.0,0.4,5.961783439490446,14.904458598726114,5.159235668789809,2.5796178343949046
Rodrigo Bentancur,Spurs,Midfielder,55,73.89,0.0,0.02,0.0,0.0,2.0,3.33,0.94,2.53,1.77,0.87,15,3,0,20,3,0.0,135,135.0,0,3.0,0.2,1.3333333333333333,9.799999999999999,5.9361702127659575,1.1333333333333333
Archie Gray,Spurs,Midfielder,50,86.67,0.0,0.0,0.0,0.0,2.96,0.59,0.94,2.53,1.77,0.87,15,3,0,20,4,0.0,152,152.0,0,3.0,0.2,3.6710526315789473,1.9539473684210524,9.666893269884431,0.5921052631578947
Richarlison de Andrade,Spurs,Forward,59,76.67,0.0,0.0,0.0,0.0,1.34,0.0,0.94,2.53,1.77,0.87,15,3,0,20,2,0.0,67,67.0,0,3.0,2.2,27.755373592630505,2.9552238805970155,37.538382804503584,0.2686567164179105
Robin Roefs,Sunderland,Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,1.5,0.0,1.37,1.3,2.83,0.95,5,3,0,11,7,0.0,180,180.0,0,1.0,3.6,7.6,1.4285714285714286,0.0,0.75
Daniel Ballard,Sunderland,Defender,50,100.0,0.01,0.0,0.5,0.0,8.0,1.5,1.37,1.3,2.83,0.95,5,3,0,11,8,0.03,180,180.0,0,1.0,4.5,9.1,0.6,15.531716417910449,0.95
Nordi Mukiele,Sunderland,Defender,55,100.0,0.0,0.0,0.0,0.0,17.0,2.0,1.37,1.3,2.83,0.95,5,3,0,11,9,0.0,90,90.0,0,1.0,2.4,23.71551724137932,11.414870689655174,7.823275862068966,4.2963362068965525
Trai Hume,Sunderland,Defender,45,95.56,0.03,0.43,0.0,0.0,1.6,3.73,1.37,1.3,2.83,0.95,5,3,0,11,8,0.04,169,169.0,0,1.0,5.9,5.005917159763315,20.982248520710062,6.923076923076923,3.3017751479289945
Reinildo Mandava,Sunderland,Defender,45,100.0,0.0,0.09,0.0,0.0,5.5,2.0,1.37,1.3,2.83,0.95,5,3,0,11,7,0.0,180,180.0,0,1.0,0.4,11.5,13.75,2.0,2.75
Luke O'Nien,Sunderland,Defender,40,76.67,0.03,0.0,1.3,0.0,5.45,1.36,1.37,1.3,2.83,0.95,5,3,0,11,1,0.01,66,66.0,0,1.0,3.2,15.545454545454545,1.9090909090909087,5.454545454545454,2.318181818181818
Thomas Meunier,Sunderland,Defender,45,100.0,0.03,0.01,0.0,0.0,5.0,1.0,1.37,1.3,2.83,0.95,5,3,0,11,7,0.1,180,180.0,0,1.0,0.3,6.9,2.65,5.5,1.5
Enzo Le Fée,Sunderland,Midfielder,59,95.56,0.11,0.28,0.0,0.0,0.54,1.07,1.37,1.3,2.83,0.95,5,3,0,11,5,0.37,168,168.0,1,1.0,7.2,2.464285714285714,5.303571428571429,9.95221843003413,0.8035714285714286
Granit Xhaka,Sunderland,Midfielder,55,100.0,0.0,0.23,0.0,0.0,1.5,1.5,1.37,1.3,2.83,0.95,5,3,0,11,15,0.0,180,180.0,0,1.0,4.6,9.4,15.7,3.13340227507756,2.5
Noah Sadiki,Sunderland,Midfielder,50,100.0,0.15,0.03,0.0,0.0,3.0,1.5,1.37,1.3,2.83,0.95,5,3,0,11,5,0.08,180,180.0,0,1.0,0.3,7.3,16.05,12.5,3.6
Nilson Angulo,Sunderland,Midfielder,50,70.56,0.08,0.03,0.71,0.0,0.74,1.48,1.37,1.3,2.83,0.95,5,3,0,11,8,0.15,122,122.0,0,1.0,0.1,24.196721311475407,2.4344262295081966,11.80327868852459,3.836065573770492
Brian Brobbey,Sunderland,Forward,60,74.44,0.45,0.0,0.0,0.0,0.7,0.0,1.37,1.3,2.83,0.95,5,3,0,11,4,0.33,129,129.0,0,1.0,11.0,15.628125,1.0465116279069768,6.279069767441861,0.7674418604651163
