full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
Lutsharel Geertruida,Sunderland,Defender,45,63.21,0.05,0.05,0.06,0.0,4.26,2.04,1.1,1.61,1.34,1.59,10,37,0,12,6,0.24,90,0,7.0,0.1,254.4,130.8,101.0,48.6
Brian Brobbey,Sunderland,Forward,53,68.93,0.27,0.08,0.3,0.0,0.91,0.4,1.1,1.61,1.34,1.59,10,37,0,12,3,0.24,161,0,7.0,0.9,294.0,198.5,493.0,96.8
Bertrand Traoré,Sunderland,Midfielder,55,62.5,0.08,0.13,0.13,0.0,1.56,1.56,1.1,1.61,1.34,1.59,10,37,0,12,0,0.0,0,0,7.0,0.0,115.6,108.4,135.0,35.9
Melker Ellborg,Sunderland,Goalkeeper,40,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1,1.61,1.34,1.59,10,37,0,12,0,0.0,0,0,7.0,0.1,73.6,0.0,0.0,7.4
Guglielmo Vicario,Spurs,Goalkeeper,47,100.0,0.0,0.0,0.03,0.0,1.13,0.03,1.2,1.51,1.95,1.49,9,37,0,17,0,0.0,0,0,7.0,4.7,709.2,10.1,0.0,72.2
Antonín Kinský,Spurs,Goalkeeper,39,100.0,0.0,0.0,0.0,0.0,1.8,0.0,1.2,1.51,1.95,1.49,9,37,0,17,5,0.0,180,0,7.0,1.8,76.8,0.0,0.0,7.7
Pedro Porro Sauceda,Spurs,Defender,52,91.49,0.05,0.13,0.31,0.0,4.68,2.41,1.2,1.51,1.95,1.49,9,37,0,17,5,0.1,180,0,7.0,10.7,645.2,779.7,194.0,162.0
Cristian Romero,Spurs,Defender,50,90.72,0.09,0.09,0.43,0.1,6.69,2.79,1.2,1.51,1.95,1.49,9,37,0,17,0,0.0,0,0,7.0,2.9,574.8,133.6,223.0,93.2
Kevin Danso,Spurs,Defender,42,66.11,0.03,0.01,0.55,0.0,9.97,1.79,1.2,1.51,1.95,1.49,9,37,0,17,6,0.13,180,0,7.0,0.2,361.2,47.7,76.0,48.7
Djed Spence,Spurs,Defender,41,77.7,0.05,0.09,0.18,0.0,3.3,1.95,1.2,1.51,1.95,1.49,9,37,0,17,2,0.0,28,0,7.0,0.9,280.6,206.7,184.0,66.9
Destiny Udogie,Spurs,Defender,43,72.96,0.01,0.09,0.23,0.0,2.67,1.99,1.2,1.51,1.95,1.49,9,37,0,17,4,0.0,174,0,7.0,0.3,189.2,183.9,94.0,46.8
Micky van de Ven,Spurs,Defender,44,96.6,0.08,0.03,0.25,0.03,5.19,1.16,1.2,1.51,1.95,1.49,9,37,0,17,4,0.0,180,0,7.0,17.4,655.2,93.6,212.0,96.0
Mohammed Kudus,Spurs,Midfielder,64,92.22,0.13,0.15,0.17,0.0,0.53,1.7,1.2,1.51,1.95,1.49,9,37,0,17,0,0.0,0,0,7.0,9.2,333.4,413.8,302.0,104.7
Rodrigo Bentancur,Spurs,Midfielder,52,81.2,0.05,0.05,0.36,0.0,4.53,2.69,1.2,1.51,1.95,1.49,9,37,0,17,7,0.21,146,0,7.0,0.2,330.4,183.8,122.0,63.9
Yves Bissouma,Spurs,Midfielder,52,62.53,0.03,0.0,0.58,0.0,3.9,2.7,1.2,1.51,1.95,1.49,9,37,0,17,1,0.0,23,0,7.0,0.0,89.6,25.5,23.0,13.7
Archie Gray,Spurs,Midfielder,48,72.17,0.1,0.1,0.3,0.0,3.94,0.68,1.2,1.51,1.95,1.49,9,37,0,17,0,0.0,0,0,7.0,0.1,257.2,138.1,158.0,55.3
Richarlison de Andrade,Spurs,Forward,64,65.11,0.45,0.15,0.26,0.0,2.81,1.26,1.2,1.51,1.95,1.49,9,37,0,17,11,1.03,180,0,7.0,6.2,553.2,216.8,745.0,151.0
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,Midfielder,55,72.4,0.1,0.03,0.31,0.0,3.94,4.6,1.2,1.51,1.95,1.49,9,37,0,17,5,0.2,180,0,7.0,0.8,568.0,122.7,245.0,93.8
Xavi Simons,Spurs,Midfielder,64,70.16,0.14,0.24,0.25,0.05,1.44,1.75,1.2,1.51,1.95,1.49,9,37,0,17,0,0.0,0,0,7.0,1.1,349.6,533.8,255.0,113.9
Randal Kolo Muani,Spurs,Forward,69,64.37,0.15,0.1,0.17,0.0,1.26,1.55,1.2,1.51,1.95,1.49,9,37,0,17,3,0.23,156,0,7.0,0.4,169.6,265.6,280.0,70.5
Conor Gallagher,Spurs,Midfielder,50,83.49,0.1,0.07,0.17,0.0,2.22,1.69,1.2,1.51,1.95,1.49,9,37,0,17,11,0.12,180,0,7.0,0.2,173.4,173.2,125.0,47.2
Alphonse Areola,West Ham,Goalkeeper,42,100.0,0.0,0.0,0.0,0.0,1.5,0.0,1.28,1.78,1.62,1.52,13,37,0,18,0,0.0,0,0,3.0,1.9,570.4,10.0,0.0,57.9
El Hadji Malick Diouf,West Ham,Defender,41,93.74,0.02,0.11,0.18,0.0,5.45,1.5,1.28,1.78,1.62,1.52,13,37,0,18,3,0.03,163,0,3.0,2.3,540.6,412.5,110.0,106.4
Maximilian Kilman,West Ham,Defender,41,82.12,0.07,0.01,0.23,0.0,8.31,0.92,1.28,1.78,1.62,1.52,13,37,0,18,0,0.0,0,0,3.0,0.1,392.4,55.8,60.0,50.9
Konstantinos Mavropanos,West Ham,Defender,45,89.58,0.11,0.02,0.08,0.0,9.6,1.38,1.28,1.78,1.62,1.52,13,37,0,18,3,0.02,180,0,3.0,1.9,721.6,64.2,291.0,107.7
Nayef Aguerd,West Ham,Defender,44,100.0,0.04,0.0,0.0,0.0,7.0,0.5,1.28,1.78,1.62,1.52,13,37,0,18,0,0.0,0,0,3.0,0.0,39.0,3.9,8.0,5.1
Jean-Clair Todibo,West Ham,Defender,43,91.01,0.03,0.02,0.25,0.05,6.33,1.86,1.28,1.78,1.62,1.52,13,37,0,18,1,0.0,90,0,3.0,0.1,381.6,66.3,26.0,47.5
Aaron Wan-Bissaka,West Ham,Defender,41,93.84,0.0,0.06,0.18,0.0,6.2,1.38,1.28,1.78,1.62,1.52,13,37,0,18,3,0.0,115,0,3.0,4.3,425.0,303.9,30.0,76.3
Lucas Tolentino Coelho de Lima,West Ham,Midfielder,59,95.31,0.14,0.18,0.29,0.06,1.78,2.38,1.28,1.78,1.62,1.52,13,37,0,18,0,0.0,0,0,3.0,1.0,374.6,397.2,186.0,95.7
Crysencio Summerville,West Ham,Midfielder,54,89.23,0.21,0.11,0.23,0.0,1.93,1.57,1.28,1.78,1.62,1.52,13,37,0,18,2,0.21,177,0,3.0,1.3,399.0,406.0,518.0,132.0
Jarrod Bowen,West Ham,Forward,77,99.88,0.22,0.21,0.11,0.0,1.98,1.28,1.28,1.78,1.62,1.52,13,37,0,18,4,0.2,177,1,3.0,12.4,816.2,662.5,776.0,225.5
Kyle Walker-Peters,West Ham,Defender,42,64.39,0.08,0.03,0.14,0.0,3.35,3.07,1.28,1.78,1.62,1.52,13,37,0,18,1,0.0,64,0,3.0,0.3,263.4,123.2,106.0,49.3
Mads Hermansen,West Ham,Goalkeeper,42,100.0,0.0,0.0,0.0,0.0,1.19,0.0,1.28,1.78,1.62,1.52,13,37,0,18,4,0.0,180,0,3.0,0.8,360.4,10.0,0.0,37.1
Mateus Gonçalo Espanha Fernandes,West Ham,Midfielder,55,93.59,0.05,0.1,0.19,0.0,2.44,3.08,1.28,1.78,1.62,1.52,13,37,0,18,6,0.56,180,0,3.0,0.4,599.0,570.9,153.0,132.3
Pablo Felipe Pereira de Jesus,West Ham,Forward,54,71.48,0.11,0.14,0.0,0.0,1.93,2.77,1.28,1.78,1.62,1.52,13,37,0,18,3,0.15,113,0,3.0,0.0,95.6,148.9,95.0,34.1
Valentín Castellanos,West Ham,Forward,55,88.54,0.38,0.05,0.42,0.0,1.9,0.73,1.28,1.78,1.62,1.52,13,37,0,18,2,0.54,130,0,3.0,0.2,210.0,172.0,436.0,80.6
Axel Disasi,West Ham,Defender,45,99.81,0.09,0.0,0.08,0.0,5.61,1.09,1.28,1.78,1.62,1.52,13,37,0,18,3,0.0,174,0,3.0,0.2,201.6,17.4,84.0,30.3
Sam Johnstone,Wolves,Goalkeeper,44,100.0,0.0,0.0,0.0,0.0,2.0,0.17,0.95,1.82,1.29,1.64,11,37,1,20,0,0.0,0,0,4.0,0.1,308.0,0.1,0.0,30.8
José Malheiro de Sá,Wolves,Goalkeeper,42,100.0,0.0,0.0,0.1,0.0,2.05,0.0,0.95,1.82,1.29,1.64,11,37,1,20,0,0.0,0,0,4.0,1.1,445.6,10.0,0.0,45.9
Daniel Bentley,Wolves,Goalkeeper,39,100.0,0.0,0.0,0.0,0.0,1.67,0.0,0.95,1.82,1.29,1.64,11,37,1,20,4,0.0,180,0,4.0,0.5,65.4,0.0,0.0,6.5
Emmanuel Agbadou,Wolves,Defender,42,86.75,0.04,0.01,0.08,0.08,7.61,2.62,0.95,1.82,1.29,1.64,11,37,1,20,0,0.0,0,0,4.0,0.1,312.2,76.0,75.0,46.4
Matt Doherty,Wolves,Defender,44,83.03,0.01,0.02,0.44,0.0,5.73,1.83,0.95,1.82,1.29,1.64,11,37,1,20,0,0.0,0,0,4.0,0.1,132.4,51.1,20.0,20.5
Hugo Bueno López,Wolves,Defender,43,78.92,0.03,0.14,0.12,0.0,4.16,2.46,0.95,1.82,1.29,1.64,11,37,1,20,5,0.09,122,0,4.0,0.2,550.0,659.6,167.0,138.0
Yerson Mosquera Valdelamar,Wolves,Defender,43,87.73,0.11,0.05,0.5,0.0,6.71,2.53,0.95,1.82,1.29,1.64,11,37,1,20,5,0.28,180,0,4.0,0.1,396.4,139.1,239.0,77.5
Santiago Ignacio Bueno,Wolves,Defender,44,97.49,0.05,0.03,0.15,0.0,5.62,1.94,0.95,1.82,1.29,1.64,11,37,1,20,11,0.2,180,0,4.0,0.1,571.6,121.4,224.0,91.5
Toti Gomes,Wolves,Defender,42,87.84,0.06,0.01,0.13,0.06,7.66,1.48,0.95,1.82,1.29,1.64,11,37,1,20,7,0.31,180,0,4.0,0.1,347.2,92.6,71.0,51.3
Ki-Jana Hoever,Wolves,Defender,38,60.69,0.0,0.07,0.0,0.0,5.74,2.77,0.95,1.82,1.29,1.64,11,37,1,20,0,0.0,0,0,4.0,0.9,101.4,87.8,13.0,20.3
Hwang Hee-chan,Wolves,Midfielder,56,60.0,0.18,0.07,0.28,0.0,1.7,0.64,0.95,1.82,1.29,1.64,11,37,1,20,1,0.13,88,0,4.0,0.1,133.4,156.2,155.0,43.2
André Trindade da Costa Neto,Wolves,Midfielder,52,86.97,0.02,0.04,0.38,0.0,2.97,2.62,0.95,1.82,1.29,1.64,11,37,1,20,3,0.05,180,0,4.0,0.1,404.8,317.4,42.0,76.4
Marshall Munetsi,Wolves,Midfielder,53,73.76,0.19,0.04,0.21,0.0,4.03,2.17,0.95,1.82,1.29,1.64,11,37,1,20,0,0.0,0,0,4.0,0.0,163.6,61.8,196.0,42.1
Jackson Tchatchoua,Wolves,Defender,44,65.3,0.01,0.11,0.15,0.0,3.88,1.42,0.95,1.82,1.29,1.64,11,37,1,20,0,0.0,0,0,4.0,0.0,318.2,349.9,69.0,73.8
Ladislav Krejcí,Wolves,Defender,45,94.83,0.07,0.03,0.12,0.04,6.26,1.14,0.95,1.82,1.29,1.64,11,37,1,20,0,0.0,0,0,4.0,0.1,502.0,132.6,267.0,90.5
Mateus Mané,Wolves,Forward,42,71.29,0.09,0.1,0.0,0.0,1.68,1.29,0.95,1.82,1.29,1.64,11,37,1,20,4,0.14,156,0,4.0,1.2,262.0,357.2,247.0,86.0
Adam Armstrong,Wolves,Forward,52,93.52,0.15,0.13,0.27,0.0,1.17,0.63,0.95,1.82,1.29,1.64,11,37,1,20,4,0.32,180,0,4.0,0.1,113.0,84.7,158.0,35.4
