full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
Thierno Barry,Everton,Forward,57,61.22,0.41,0.05,0.16,0.0,1.44,0.17,1.3,1.53,2.11,1.46,6.0,31.0,1.0,8.0,2,0.0,28,0,4.0,0.8,247.4,169.4,420.0,81.3
Jack Grealish,Everton,Midfielder,63,91.39,0.17,0.25,0.11,0.05,1.49,1.11,1.3,1.53,2.11,1.46,6.0,31.0,1.0,8.0,0,0.0,0,0,4.0,5.8,374.2,520.5,397.0,129.2
Bernd Leno,Fulham,Goalkeeper,49,100.0,0.0,0.0,0.1,0.0,1.2,0.13,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,10,0.0,180,0,6.0,4.8,620.2,0.0,0.0,61.9
Antonee Robinson,Fulham,Defender,49,77.3,0.01,0.08,0.18,0.0,5.41,2.48,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,6,0.0,180,0,6.0,1.4,234.0,261.5,34.0,53.0
Joachim Andersen,Fulham,Defender,46,97.98,0.06,0.02,0.26,0.0,9.07,1.4,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,7,0.0,90,0,6.0,10.0,679.6,112.8,124.0,91.9
Calvin Bassey,Fulham,Defender,44,91.06,0.06,0.01,0.25,0.0,5.61,2.19,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,10,0.36,180,0,6.0,1.6,436.8,102.2,96.0,63.8
Issa Diop,Fulham,Defender,43,65.89,0.01,0.0,0.3,0.0,6.39,0.91,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,2,0.0,90,0,6.0,0.1,118.0,5.7,12.0,13.6
Jorge Cuenca Barreno,Fulham,Defender,43,75.24,0.0,0.05,0.47,0.0,9.47,1.55,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,0,0.0,0,0,6.0,0.1,244.6,47.1,14.0,30.7
Kenny Tete,Fulham,Defender,45,91.16,0.04,0.05,0.1,0.0,5.03,3.27,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,8,0.06,171,0,6.0,0.6,416.0,214.1,108.0,73.9
Alex Iwobi,Fulham,Midfielder,64,96.76,0.07,0.14,0.09,0.0,1.28,0.97,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,5,0.04,180,0,6.0,3.5,443.2,597.8,233.0,127.5
Ryan Sessegnon,Fulham,Midfielder,54,78.26,0.08,0.12,0.0,0.0,4.93,2.24,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,2,0.05,9,0,6.0,0.2,343.0,197.4,187.0,72.5
Harry Wilson,Fulham,Midfielder,60,88.97,0.19,0.19,0.24,0.0,2.23,0.91,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,3,0.15,90,0,6.0,27.3,604.8,507.9,509.0,162.0
Sander Berge,Fulham,Midfielder,49,93.52,0.03,0.06,0.18,0.0,2.92,1.76,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,6,0.0,158,0,6.0,0.1,383.8,285.0,75.0,74.7
Saša Lukić,Fulham,Midfielder,49,68.83,0.14,0.11,0.44,0.0,3.13,2.7,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,1,0.08,27,0,6.0,0.1,235.4,340.7,123.0,69.8
Raúl Jiménez Rodríguez,Fulham,Forward,62,76.82,0.48,0.08,0.22,0.0,1.7,1.47,1.25,1.56,0.97,2.18,19.0,31.0,1.0,11.0,3,0.16,120,1,6.0,3.8,433.2,290.7,661.0,138.1
Karl Darlow,Leeds,Goalkeeper,39,100.0,0.0,0.0,0.07,0.0,1.36,0.0,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,8,0.0,180,0,5.0,2.6,294.4,0.0,0.0,29.7
Jayden Bogle,Leeds,Defender,44,92.66,0.07,0.08,0.19,0.0,3.58,2.06,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,3,0.22,128,0,5.0,0.2,339.0,231.4,187.0,75.9
Pascal Struijk,Leeds,Defender,43,96.46,0.1,0.03,0.12,0.0,8.13,1.11,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,10,0.06,180,0,5.0,0.6,575.0,130.7,224.0,93.0
Jaka Bijol,Leeds,Defender,39,79.61,0.04,0.06,0.22,0.0,8.44,1.41,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,8,0.27,96,0,5.0,0.4,317.8,39.1,204.0,56.0
Gabriel Gudmundsson,Leeds,Defender,38,91.46,0.03,0.09,0.15,0.04,3.88,2.28,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,0,0.04,132,0,5.0,3.0,389.2,329.9,148.0,86.8
Joe Rodon,Leeds,Defender,39,97.62,0.06,0.01,0.04,0.0,7.44,1.17,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,10,0.0,180,0,5.0,4.2,597.4,79.4,177.0,85.6
Brenden Aaronson,Leeds,Midfielder,54,74.94,0.25,0.21,0.05,0.0,1.18,2.08,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,3,0.15,118,0,5.0,0.6,391.4,369.4,434.0,119.4
Ethan Ampadu,Leeds,Midfielder,49,99.18,0.06,0.04,0.26,0.0,4.39,2.48,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,7,0.1,180,0,5.0,0.2,477.4,302.9,95.0,87.8
Ilia Gruev,Leeds,Midfielder,47,68.1,0.05,0.1,0.21,0.0,2.58,1.6,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,4,0.0,106,0,5.0,0.1,195.6,168.0,63.0,42.4
Sean Longstaff,Leeds,Midfielder,48,61.7,0.07,0.24,0.19,0.0,2.39,3.53,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,0,0.0,0,0,5.0,0.2,240.2,357.3,71.0,66.8
Anton Stach,Leeds,Midfielder,47,91.82,0.11,0.25,0.13,0.0,3.17,2.46,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,9,0.18,180,0,5.0,2.7,569.4,804.1,277.0,165.3
Lucas Estella Perri,Leeds,Goalkeeper,44,100.0,0.0,0.0,0.12,0.0,1.0,0.0,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,0,0.0,0,0,5.0,0.2,322.4,0.0,0.0,32.2
Dominic Calvert-Lewin,Leeds,Forward,56,83.58,0.58,0.07,0.04,0.0,1.38,0.44,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,2,1.02,180,1,5.0,7.5,448.6,248.7,757.0,144.4
Noah Okafor,Leeds,Midfielder,55,62.71,0.33,0.09,0.21,0.0,1.49,1.42,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,0,0.0,0,0,5.0,0.1,254.6,199.8,322.0,77.7
James Justin,Leeds,Defender,39,62.17,0.09,0.12,0.15,0.0,6.06,2.07,1.5,1.51,1.8,1.48,7.0,31.0,1.0,15.0,8,0.02,163,0,5.0,0.9,273.8,114.8,128.0,51.8
Alisson Becker,Liverpool,Goalkeeper,54,100.0,0.0,0.0,0.04,0.0,1.48,0.0,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,5,0.0,180,0,2.0,6.7,468.4,0.1,0.0,46.7
Giorgi Mamardashvili,Liverpool,Goalkeeper,41,100.0,0.0,0.0,0.0,0.0,1.4,0.0,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,0,0.0,0,0,2.0,0.5,140.0,0.0,0.0,13.9
Milos Kerkez,Liverpool,Defender,56,81.32,0.04,0.08,0.18,0.0,3.74,1.85,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,6,0.0,64,0,2.0,3.1,372.6,379.4,118.0,87.2
Virgil van Dijk,Liverpool,Defender,63,100.0,0.11,0.01,0.13,0.0,8.63,0.67,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,3,0.43,180,0,2.0,39.1,889.6,192.6,370.0,145.2
Ibrahima Konaté,Liverpool,Defender,55,96.55,0.07,0.03,0.18,0.0,7.38,1.68,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,2,0.0,78,0,2.0,4.4,637.8,138.9,96.0,87.5
Conor Bradley,Liverpool,Defender,49,71.26,0.02,0.11,0.47,0.0,4.46,1.84,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,0,0.0,0,0,2.0,0.1,157.4,105.2,62.0,32.3
Mohamed Salah,Liverpool,Midfielder,140,92.42,0.36,0.28,0.05,0.0,0.5,0.5,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,10,0.57,116,1,2.0,14.3,397.2,643.7,658.0,169.9
Florian Wirtz,Liverpool,Midfielder,83,83.97,0.27,0.19,0.05,0.0,0.89,1.36,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,3,0.0,63,0,2.0,9.7,418.6,730.7,554.0,170.3
Cody Gakpo,Liverpool,Midfielder,73,82.02,0.34,0.24,0.09,0.0,1.31,1.01,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,6,0.86,146,0,2.0,5.9,429.2,586.9,654.0,166.9
Alexis Mac Allister,Liverpool,Midfielder,63,81.19,0.14,0.08,0.17,0.0,2.29,1.86,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,10,0.08,180,0,2.0,2.7,381.4,409.8,277.0,106.9
Dominik Szoboszlai,Liverpool,Midfielder,70,99.84,0.13,0.2,0.21,0.04,2.62,1.54,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,16,0.18,180,1,2.0,16.0,664.0,968.6,307.0,193.9
Ryan Gravenberch,Liverpool,Midfielder,55,96.98,0.05,0.08,0.18,0.0,3.48,1.78,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,2,0.24,135,0,2.0,4.6,574.8,418.6,173.0,116.3
Hugo Ekitiké,Liverpool,Forward,92,75.23,0.59,0.12,0.0,0.0,1.61,0.55,1.84,1.27,1.44,1.45,12.0,31.0,0.0,5.0,3,0.56,116,0,2.0,38.2,525.8,306.9,739.0,156.2
Antoine Semenyo,Man City,Midfielder,82,99.5,0.39,0.11,0.21,0.0,1.39,1.39,2.02,1.17,,,,,,,17,1.21,254,0,,44.9,797.0,496.1,854.0,214.6
James Trafford,Man City,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,2.0,0.67,2.02,1.17,,,,,,,0,0.0,0,0,,0.9,100.2,0.0,0.0,10.1
Marc Guéhi,Man City,Defender,51,100.0,0.15,0.09,0.18,0.0,6.75,1.32,2.02,1.17,,,,,,,9,0.83,270,0,,28.5,689.8,223.3,342.0,125.6
Rayan Aït-Nouri,Man City,Defender,57,67.44,0.04,0.17,0.23,0.0,3.59,3.24,2.02,1.17,,,,,,,16,0.11,225,0,,4.2,170.2,143.6,57.0,37.0
Joško Gvardiol,Man City,Defender,59,90.76,0.13,0.03,0.14,0.0,5.67,1.18,2.02,1.17,,,,,,,0,0.0,0,0,,3.3,354.6,104.7,193.0,65.3
Abdukodir Khusanov,Man City,Defender,54,65.26,0.02,0.02,0.2,0.0,6.09,2.13,2.02,1.17,,,,,,,3,0.14,103,0,,0.4,175.0,48.6,10.0,23.5
Matheus Nunes,Man City,Defender,54,93.29,0.03,0.09,0.16,0.0,4.45,1.91,2.02,1.17,,,,,,,11,0.09,270,0,,2.4,559.0,419.2,113.0,109.4
Rúben dos Santos Gato Alves Dias,Man City,Defender,55,91.2,0.02,0.02,0.13,0.0,6.63,0.57,2.02,1.17,,,,,,,10,0.04,180,0,,3.3,549.2,139.5,96.0,78.6
Nico O'Reilly,Man City,Defender,51,84.56,0.19,0.12,0.17,0.0,3.42,2.54,2.02,1.17,,,,,,,8,1.03,159,0,,6.5,523.0,338.2,390.0,125.2
Phil Foden,Man City,Midfielder,80,77.82,0.3,0.23,0.2,0.0,1.14,1.39,2.02,1.17,,,,,,,3,0.05,92,0,,8.0,504.2,772.4,439.0,171.4
Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,62,84.33,0.08,0.18,0.32,0.0,1.97,1.28,2.02,1.17,,,,,,,14,0.39,254,0,,0.5,406.2,613.4,226.0,124.7
Jérémy Doku,Man City,Midfielder,64,61.97,0.2,0.41,0.0,0.0,0.74,1.18,2.02,1.17,,,,,,,2,0.07,43,0,,2.3,311.4,598.3,384.0,129.2
Rodrigo 'Rodri' Hernandez Cascante,Man City,Midfielder,63,75.99,0.07,0.16,0.15,0.0,3.48,2.61,2.02,1.17,,,,,,,16,0.49,270,0,,0.5,309.6,372.5,96.0,77.9
Nico González Iglesias,Man City,Midfielder,59,73.28,0.03,0.05,0.39,0.0,4.4,2.36,2.02,1.17,,,,,,,0,0.0,0,0,,0.1,278.6,185.6,64.0,52.8
Tijjani Reijnders,Man City,Midfielder,50,64.1,0.27,0.18,0.12,0.0,1.88,0.6,2.02,1.17,,,,,,,2,0.04,35,0,,9.3,339.4,340.0,394.0,106.5
Erling Haaland,Man City,Forward,145,93.45,0.85,0.18,0.04,0.0,1.53,0.48,2.02,1.17,,,,,,,4,0.4,180,1,,47.8,977.0,264.7,1217.0,246.0
Gianluigi Donnarumma,Man City,Goalkeeper,56,100.0,0.0,0.0,0.22,0.0,1.3,0.0,2.02,1.17,,,,,,,8,0.0,270,0,,8.6,544.4,0.0,0.0,54.6
Max Alleyne,Man City,Defender,39,76.67,0.25,0.02,0.0,0.0,5.33,2.0,2.02,1.17,,,,,,,0,0.0,0,0,,0.0,34.0,14.8,26.0,7.5
Bryan Mbeumo,Man Utd,Midfielder,86,96.4,0.4,0.18,0.17,0.0,0.68,0.89,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,4,0.41,155,0,1.0,23.0,531.6,679.3,734.0,194.5
Altay Bayındır,Man Utd,Goalkeeper,47,100.0,0.0,0.05,0.0,0.0,1.17,0.0,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,0,0.0,0,0,1.0,0.3,118.4,10.0,0.0,12.8
Matthijs de Ligt,Man Utd,Defender,49,100.0,0.1,0.03,0.0,0.0,6.77,1.46,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,0,0.0,0,0,1.0,1.8,276.6,60.2,122.0,45.7
Lisandro Martínez,Man Utd,Defender,48,70.56,0.01,0.04,0.0,0.0,6.27,1.19,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,0,0.0,0,0,1.0,0.5,220.2,78.3,10.0,31.0
Diogo Dalot Teixeira,Man Utd,Defender,46,85.16,0.08,0.12,0.21,0.0,4.25,1.68,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,4,0.16,120,0,1.0,5.3,447.0,386.9,180.0,101.4
Patrick Dorgu,Man Utd,Defender,41,67.02,0.14,0.18,0.34,0.0,3.25,3.18,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,0,0.0,0,0,1.0,2.6,402.4,354.1,262.0,101.9
Harry Maguire,Man Utd,Defender,44,74.31,0.07,0.02,0.24,0.0,6.01,0.96,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,3,0.0,181,0,1.0,1.9,237.6,37.8,106.0,38.4
Luke Shaw,Man Utd,Defender,45,95.15,0.01,0.05,0.18,0.0,3.74,1.99,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,6,0.0,151,0,1.0,0.8,416.6,272.9,59.0,74.9
Leny Yoro,Man Utd,Defender,41,62.84,0.06,0.01,0.06,0.0,6.0,1.66,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,5,0.26,181,0,1.0,1.3,282.4,70.0,90.0,44.1
Bruno Borges Fernandes,Man Utd,Midfielder,102,97.2,0.38,0.49,0.11,0.0,2.19,1.65,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,19,0.11,185,1,1.0,46.6,970.8,1419.4,442.0,283.5
Matheus Santos Carneiro da Cunha,Man Utd,Midfielder,80,81.73,0.24,0.11,0.05,0.0,1.49,1.45,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,11,0.4,181,0,1.0,9.3,511.2,403.8,596.0,151.3
Amad Diallo,Man Utd,Midfielder,62,84.72,0.23,0.2,0.1,0.0,1.92,1.58,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,4,0.13,105,0,1.0,1.4,371.8,533.8,459.0,136.6
Carlos Henrique Casimiro,Man Utd,Midfielder,57,84.29,0.23,0.12,0.3,0.04,3.85,2.89,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,15,0.18,151,0,1.0,3.7,665.2,419.6,468.0,155.5
Senne Lammens,Man Utd,Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,0.87,0.04,1.9,1.27,1.73,1.46,10.0,31.0,0.0,3.0,5,0.0,181,0,1.0,3.4,443.2,0.0,2.0,44.5
Nick Pope,Newcastle,Goalkeeper,51,99.6,0.01,0.0,0.05,0.0,1.46,0.05,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,0,0.0,0,0,2.0,4.8,505.8,0.0,35.0,54.1
Lewis Hall,Newcastle,Defender,53,79.61,0.05,0.1,0.16,0.0,5.26,2.5,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,7,0.06,180,0,2.0,7.1,438.8,292.7,131.0,86.2
Fabian Schär,Newcastle,Defender,52,76.11,0.08,0.01,0.08,0.0,8.35,1.16,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,0,0.0,0,0,2.0,1.2,291.2,63.6,108.0,46.4
Sven Botman,Newcastle,Defender,49,75.56,0.08,0.05,0.08,0.0,8.13,0.86,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,11,0.0,91,0,2.0,0.5,358.8,50.0,134.0,54.3
Dan Burn,Newcastle,Defender,50,87.37,0.01,0.02,0.36,0.05,7.53,1.62,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,3,0.0,103,0,2.0,3.8,382.8,87.6,76.0,54.7
Tino Livramento,Newcastle,Defender,49,90.0,0.01,0.05,0.08,0.0,3.16,1.5,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,6,0.0,90,0,2.0,2.0,192.4,183.5,36.0,41.2
Kieran Trippier,Newcastle,Defender,49,92.03,0.01,0.11,0.19,0.0,3.49,1.42,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,6,0.0,90,0,2.0,1.5,261.4,430.7,12.0,70.3
Anthony Gordon,Newcastle,Midfielder,73,79.81,0.43,0.19,0.16,0.05,0.77,0.99,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,18,2.44,174,1,2.0,11.4,355.6,385.4,479.0,121.6
Harvey Barnes,Newcastle,Midfielder,61,60.54,0.38,0.14,0.06,0.0,0.97,0.69,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,4,0.26,135,0,2.0,1.3,296.6,301.3,575.0,116.9
Bruno Guimarães Rodriguez Moura,Newcastle,Midfielder,68,97.68,0.26,0.14,0.22,0.0,1.92,2.23,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,0,0.0,0,1,2.0,4.5,682.6,634.3,365.0,168.3
Joelinton Cássio Apolinário de Lira,Newcastle,Midfielder,59,77.34,0.11,0.1,0.45,0.0,3.38,1.97,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,2,0.12,113,0,2.0,0.3,290.6,258.8,309.0,85.9
Sandro Tonali,Newcastle,Midfielder,53,79.77,0.05,0.12,0.13,0.0,2.61,1.28,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,2,0.02,90,0,2.0,1.1,336.6,433.5,165.0,93.8
Lewis Miley,Newcastle,Midfielder,44,64.91,0.11,0.14,0.0,0.0,3.34,1.91,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,0,0.0,0,0,2.0,1.8,275.0,214.3,132.0,62.1
Aaron Ramsdale,Newcastle,Goalkeeper,48,89.88,0.0,0.01,0.12,0.0,0.86,0.0,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,10,0.0,180,0,2.0,1.4,143.2,10.0,0.0,15.3
Malick Thiaw,Newcastle,Defender,51,94.81,0.2,0.03,0.12,0.0,8.11,1.14,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,13,0.75,180,0,2.0,12.7,718.4,103.7,350.0,116.9
Nick Woltemade,Newcastle,Forward,67,70.3,0.42,0.07,0.0,0.0,1.41,1.18,1.61,1.38,1.02,1.6,13.0,31.0,1.0,9.0,2,0.0,66,0,2.0,6.9,366.8,185.2,385.0,92.6
Oleksandr Zinchenko,"""Nottham Forest""",Defender,49,77.11,0.02,0.12,0.0,0.0,3.58,2.56,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,0,0.0,0,0,6.0,0.2,80.8,83.4,22.0,18.6
Stefan Ortega Moreno,"""Nottham Forest""",Goalkeeper,47,100.0,0.0,0.0,0.0,0.0,0.33,0.0,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,0,0.0,0,0,6.0,0.2,68.6,0.0,0.0,6.9
Matz Sels,"""Nottham Forest""",Goalkeeper,46,94.3,0.0,0.0,0.09,0.0,0.97,0.05,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,7,0.0,180,0,6.0,4.8,483.2,10.0,0.0,49.3
Nikola Milenković,"""Nottham Forest""",Defender,51,100.0,0.02,0.0,0.2,0.0,7.27,0.67,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,6,0.0,180,0,6.0,3.3,524.6,40.3,108.0,67.6
Murillo Costa dos Santos,"""Nottham Forest""",Defender,52,96.52,0.02,0.01,0.19,0.0,7.92,1.41,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,8,0.02,180,0,6.0,2.3,506.2,112.3,75.0,69.4
Ola Aina,"""Nottham Forest""",Defender,47,98.02,0.03,0.02,0.22,0.0,6.0,1.46,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,11,0.08,180,0,6.0,2.5,221.8,129.0,55.0,40.7
Neco Williams,"""Nottham Forest""",Defender,47,97.01,0.05,0.11,0.18,0.04,4.13,2.74,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,6,0.06,179,0,6.0,2.9,596.0,435.1,265.0,129.5
Jair Paula da Cunha Filho,"""Nottham Forest""",Defender,42,78.52,0.06,0.0,0.0,0.0,6.73,1.68,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,1,0.0,90,0,6.0,0.1,46.2,0.8,10.0,5.6
Felipe Rodrigues da Silva,"""Nottham Forest""",Defender,43,69.26,0.13,0.0,0.39,0.0,7.48,2.3,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,1,0.0,1,0,6.0,0.1,233.8,20.8,59.0,31.4
Zach Abbott,"""Nottham Forest""",Defender,38,65.0,0.0,0.0,0.0,0.0,6.0,1.5,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,0,0.0,0,0,6.0,0.3,25.4,6.3,0.0,3.2
Morgan Gibbs-White,"""Nottham Forest""",Midfielder,74,95.74,0.29,0.11,0.03,0.0,1.38,0.53,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,11,0.78,162,1,6.0,5.8,536.0,649.6,599.0,178.3
Callum Hudson-Odoi,"""Nottham Forest""",Midfielder,57,67.22,0.15,0.17,0.0,0.0,1.13,0.7,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,5,0.0,72,0,6.0,0.7,314.0,530.6,300.0,114.2
Elliot Anderson,"""Nottham Forest""",Midfielder,55,99.63,0.08,0.11,0.2,0.0,2.72,2.78,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,14,0.17,177,0,6.0,8.1,677.8,797.8,238.0,171.7
Ibrahim Sangaré,"""Nottham Forest""",Midfielder,49,86.06,0.08,0.07,0.21,0.0,3.71,2.47,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,4,0.0,180,0,6.0,0.1,339.8,159.4,118.0,61.9
Chris Wood,"""Nottham Forest""",Forward,71,77.78,0.33,0.03,0.0,0.0,1.0,0.17,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,0,0.0,0,1,6.0,4.5,77.6,49.6,179.0,29.8
Igor Jesus Maciel da Cruz,"""Nottham Forest""",Forward,58,68.35,0.23,0.1,0.0,0.0,1.31,0.94,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,7,0.08,140,0,6.0,1.2,214.2,167.4,499.0,85.7
John Victor Maciel Furtado,"""Nottham Forest""",Goalkeeper,40,97.78,0.0,0.0,0.2,0.0,0.82,0.0,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,0,0.0,0,0,6.0,0.3,56.4,0.0,0.0,5.7
Nicolò Savona,"""Nottham Forest""",Defender,45,82.22,0.11,0.05,0.17,0.0,3.25,1.76,1.2,1.7,1.18,1.55,16.0,31.0,0.0,17.0,0,0.0,0,0,6.0,0.1,216.6,123.2,94.0,43.5
Daniel Ballard,Sunderland,Defender,47,85.68,0.16,0.07,0.13,0.0,10.01,1.39,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,13,0.06,153,0,4.0,3.6,637.4,177.3,353.0,116.9
Trai Hume,Sunderland,Defender,45,92.56,0.07,0.05,0.25,0.0,4.16,2.02,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,10,0.08,180,0,4.0,0.3,396.2,281.4,183.0,85.1
Reinildo Mandava,Sunderland,Defender,38,93.53,0.01,0.02,0.38,0.06,5.99,1.7,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,0,0.0,0,0,4.0,2.7,285.4,94.0,37.0,41.8
Jenson Seelt,Sunderland,Defender,40,75.0,0.0,0.0,0.0,0.0,5.41,2.71,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,0,0.0,0,0,4.0,0.1,33.6,2.4,0.0,3.6
Habib Diarra,Sunderland,Midfielder,53,87.95,0.18,0.01,0.35,0.0,1.42,0.89,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,9,0.81,180,1,4.0,0.1,110.2,72.8,166.0,33.9
Enzo Le Fée,Sunderland,Midfielder,50,92.06,0.17,0.1,0.19,0.0,2.47,2.63,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,5,0.0,90,1,4.0,1.0,533.2,566.5,199.0,130.0
Noah Sadiki,Sunderland,Midfielder,49,98.58,0.02,0.02,0.24,0.0,3.02,1.51,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,5,0.09,180,0,4.0,0.1,262.4,207.6,79.0,55.0
Chemsdine Talbi,Sunderland,Midfielder,49,62.63,0.11,0.04,0.0,0.0,1.24,0.59,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,2,0.11,84,0,4.0,0.1,191.4,183.3,170.0,54.0
Granit Xhaka,Sunderland,Midfielder,51,92.99,0.02,0.13,0.21,0.0,4.54,1.53,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,2,0.05,125,0,4.0,3.2,552.2,457.2,83.0,109.2
Robin Roefs,Sunderland,Goalkeeper,48,100.0,0.0,0.03,0.11,0.0,1.18,0.0,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,0,0.0,0,0,4.0,7.3,704.0,40.0,0.0,74.3
Omar Alderete,Sunderland,Defender,41,97.05,0.05,0.02,0.2,0.0,9.27,1.03,1.02,1.6,1.61,1.38,9.0,31.0,0.0,13.0,9,0.14,180,0,4.0,6.4,650.8,120.0,231.0,100.6
