full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
Jack Grealish,Everton,Midfielder,63,91.39,0.17,0.25,0.11,0.05,1.49,1.11,1.3,1.52,1.75,1.45,7,32.0,0,8,0,0.0,0,0,2.0,5.7,374.2,520.5,397.0,129.2
Bernd Leno,Fulham,Goalkeeper,49,100.0,0.0,0.0,0.1,0.0,1.16,0.13,1.32,1.57,1.81,1.34,5,32.0,0,9,10,0.0,180,0,5.0,1.9,650.6,0.0,0.0,64.9
Antonee Robinson,Fulham,Defender,49,76.89,0.01,0.07,0.26,0.0,5.27,2.77,1.32,1.57,1.81,1.34,5,32.0,0,9,6,0.0,150,0,5.0,0.8,245.8,266.9,42.0,55.5
Joachim Andersen,Fulham,Defender,46,98.06,0.05,0.02,0.25,0.0,9.11,1.35,1.32,1.57,1.81,1.34,5,32.0,0,9,11,0.0,180,0,5.0,5.2,704.4,114.5,124.0,94.6
Calvin Bassey,Fulham,Defender,44,91.45,0.05,0.01,0.24,0.0,5.49,2.13,1.32,1.57,1.81,1.34,5,32.0,0,9,11,0.36,180,0,5.0,0.7,456.4,104.3,98.0,66.2
Issa Diop,Fulham,Defender,43,65.89,0.01,0.0,0.3,0.0,6.39,0.91,1.32,1.57,1.81,1.34,5,32.0,0,9,0,0.0,0,0,5.0,0.1,118.0,5.7,12.0,13.6
Jorge Cuenca Barreno,Fulham,Defender,43,75.24,0.0,0.05,0.47,0.0,9.47,1.55,1.32,1.57,1.81,1.34,5,32.0,0,9,0,0.0,0,0,5.0,0.1,244.6,47.1,14.0,30.7
Kenny Tete,Fulham,Defender,45,91.16,0.04,0.05,0.1,0.0,5.03,3.27,1.32,1.57,1.81,1.34,5,32.0,0,9,6,0.0,90,0,5.0,0.3,416.0,214.1,108.0,73.9
Alex Iwobi,Fulham,Midfielder,64,96.89,0.07,0.14,0.12,0.0,1.27,0.93,1.32,1.57,1.81,1.34,5,32.0,0,9,4,0.08,180,0,5.0,2.3,450.2,639.0,240.0,133.0
Ryan Sessegnon,Fulham,Midfielder,54,76.2,0.08,0.12,0.0,0.0,4.9,2.37,1.32,1.57,1.81,1.34,5,32.0,0,9,2,0.0,30,0,5.0,0.2,352.2,199.7,191.0,74.1
Harry Wilson,Fulham,Midfielder,61,89.35,0.19,0.19,0.23,0.0,2.19,0.95,1.32,1.57,1.81,1.34,5,32.0,0,9,12,0.43,176,0,5.0,23.3,645.4,529.8,553.0,172.7
Sander Berge,Fulham,Midfielder,49,93.73,0.03,0.06,0.17,0.0,2.85,1.77,1.32,1.57,1.81,1.34,5,32.0,0,9,7,0.0,167,0,5.0,0.1,395.8,301.3,77.0,77.7
Saša Lukić,Fulham,Midfielder,49,68.83,0.14,0.11,0.44,0.0,3.13,2.7,1.32,1.57,1.81,1.34,5,32.0,0,9,1,0.08,27,0,5.0,0.1,235.4,340.7,123.0,69.8
Raúl Jiménez Rodríguez,Fulham,Forward,62,74.44,0.52,0.08,0.22,0.0,1.78,1.46,1.32,1.57,1.81,1.34,5,32.0,0,9,7,0.87,69,1,5.0,2.6,467.6,292.2,684.0,144.0
Karl Darlow,Leeds,Goalkeeper,39,100.0,0.0,0.0,0.07,0.0,1.27,0.0,1.46,1.47,1.9,1.29,3,32.0,0,15,12,0.0,180,0,5.0,4.7,314.8,0.0,0.0,31.7
Jayden Bogle,Leeds,Defender,44,92.91,0.07,0.07,0.22,0.0,3.6,2.02,1.46,1.47,1.9,1.29,3,32.0,0,15,6,0.03,135,0,5.0,0.3,355.0,250.7,200.0,80.7
Pascal Struijk,Leeds,Defender,43,96.47,0.1,0.03,0.15,0.0,8.15,1.11,1.46,1.47,1.9,1.29,3,32.0,0,15,13,0.05,172,0,5.0,1.9,590.8,145.9,228.0,96.5
Jaka Bijol,Leeds,Defender,39,80.74,0.04,0.06,0.21,0.0,8.82,1.45,1.46,1.47,1.9,1.29,3,32.0,0,15,18,0.04,180,0,5.0,0.6,353.6,50.4,212.0,61.5
Gabriel Gudmundsson,Leeds,Defender,38,91.46,0.03,0.09,0.15,0.04,3.88,2.28,1.46,1.47,1.9,1.29,3,32.0,0,15,-2,0.0,49,0,5.0,3.3,389.2,329.9,148.0,86.8
Joe Rodon,Leeds,Defender,39,97.7,0.05,0.01,0.04,0.0,7.39,1.13,1.46,1.47,1.9,1.29,3,32.0,0,15,14,0.0,180,0,5.0,3.7,611.8,86.7,183.0,88.4
Brenden Aaronson,Leeds,Midfielder,54,75.15,0.24,0.2,0.04,0.0,1.14,2.05,1.46,1.47,1.9,1.29,3,32.0,0,15,4,0.09,113,0,5.0,0.7,393.6,381.5,441.0,121.5
Ethan Ampadu,Leeds,Midfielder,49,99.21,0.05,0.03,0.25,0.0,4.34,2.49,1.46,1.47,1.9,1.29,3,32.0,0,15,10,0.07,180,0,5.0,0.4,494.6,314.4,104.0,91.6
Ilia Gruev,Leeds,Midfielder,47,68.1,0.05,0.1,0.21,0.0,2.58,1.6,1.46,1.47,1.9,1.29,3,32.0,0,15,1,0.0,45,0,5.0,0.1,195.6,168.0,63.0,42.4
Sean Longstaff,Leeds,Midfielder,48,61.7,0.07,0.24,0.19,0.0,2.39,3.53,1.46,1.47,1.9,1.29,3,32.0,0,15,0,0.0,0,0,5.0,0.2,240.2,357.3,71.0,66.8
Anton Stach,Leeds,Midfielder,48,92.14,0.11,0.24,0.13,0.0,3.2,2.4,1.46,1.47,1.9,1.29,3,32.0,0,15,8,0.12,180,0,5.0,2.4,587.2,847.6,286.0,172.3
Lucas Estella Perri,Leeds,Goalkeeper,44,100.0,0.0,0.0,0.12,0.0,1.0,0.0,1.46,1.47,1.9,1.29,3,32.0,0,15,0,0.0,0,0,5.0,0.2,322.4,0.0,0.0,32.2
Dominic Calvert-Lewin,Leeds,Forward,56,84.17,0.55,0.06,0.04,0.0,1.41,0.43,1.46,1.47,1.9,1.29,3,32.0,0,15,2,1.08,180,1,5.0,9.3,455.8,250.0,796.0,149.2
Noah Okafor,Leeds,Midfielder,55,60.88,0.33,0.09,0.21,0.0,1.47,1.4,1.46,1.47,1.9,1.29,3,32.0,0,15,1,0.02,21,0,5.0,0.1,257.6,200.1,329.0,78.7
James Justin,Leeds,Defender,39,63.89,0.09,0.12,0.14,0.0,6.06,2.14,1.46,1.47,1.9,1.29,3,32.0,0,15,12,0.1,180,0,5.0,1.3,291.4,150.6,145.0,58.8
Alisson Becker,Liverpool,Goalkeeper,54,100.0,0.0,0.0,0.04,0.0,1.48,0.0,1.81,1.34,1.32,1.57,9,32.0,1,5,4,0.0,90,0,2.0,5.8,468.4,0.1,0.0,46.7
Giorgi Mamardashvili,Liverpool,Goalkeeper,41,100.0,0.0,0.0,0.0,0.0,1.33,0.0,1.81,1.34,1.32,1.57,9,32.0,1,5,2,0.0,90,0,2.0,0.7,166.6,0.0,0.0,16.6
Milos Kerkez,Liverpool,Defender,56,81.63,0.06,0.08,0.18,0.0,3.78,1.78,1.81,1.34,1.32,1.57,9,32.0,1,5,7,0.52,75,0,2.0,3.1,410.0,381.2,135.0,92.8
Virgil van Dijk,Liverpool,Defender,63,100.0,0.11,0.01,0.13,0.0,8.71,0.68,1.81,1.34,1.32,1.57,9,32.0,1,5,5,0.0,180,0,2.0,32.8,913.6,194.3,378.0,148.6
Ibrahima Konaté,Liverpool,Defender,55,96.36,0.07,0.02,0.21,0.0,7.33,1.71,1.81,1.34,1.32,1.57,9,32.0,1,5,0,0.0,76,0,2.0,4.2,652.0,140.1,96.0,89.0
Conor Bradley,Liverpool,Defender,49,71.26,0.02,0.11,0.47,0.0,4.46,1.84,1.81,1.34,1.32,1.57,9,32.0,1,5,0,0.0,0,0,2.0,0.1,157.4,105.2,62.0,32.3
Mohamed Salah,Liverpool,Midfielder,140,92.42,0.36,0.28,0.05,0.0,0.5,0.5,1.81,1.34,1.32,1.57,9,32.0,1,5,1,0.29,26,1,2.0,14.0,397.2,643.7,658.0,169.9
Florian Wirtz,Liverpool,Midfielder,83,84.57,0.26,0.19,0.04,0.0,0.9,1.39,1.81,1.34,1.32,1.57,9,32.0,1,5,5,0.03,153,0,2.0,9.2,435.4,761.3,573.0,176.9
Cody Gakpo,Liverpool,Midfielder,73,82.64,0.33,0.24,0.08,0.0,1.26,0.97,1.81,1.34,1.32,1.57,9,32.0,1,5,5,0.31,172,0,2.0,5.7,436.0,598.2,686.0,171.9
Alexis Mac Allister,Liverpool,Midfielder,63,81.81,0.14,0.08,0.2,0.0,2.27,1.78,1.81,1.34,1.32,1.57,9,32.0,1,5,9,0.14,180,0,2.0,2.3,387.8,430.5,303.0,112.2
Dominik Szoboszlai,Liverpool,Midfielder,71,99.85,0.13,0.2,0.24,0.03,2.84,1.52,1.81,1.34,1.32,1.57,9,32.0,1,5,14,0.2,180,1,2.0,13.6,677.0,1008.9,314.0,199.9
Ryan Gravenberch,Liverpool,Midfielder,55,97.09,0.05,0.07,0.18,0.0,3.43,1.79,1.81,1.34,1.32,1.57,9,32.0,1,5,5,0.24,180,0,2.0,4.7,588.2,420.9,173.0,117.9
Hugo Ekitiké,Liverpool,Forward,93,72.82,0.59,0.12,0.0,0.0,1.6,0.55,1.81,1.34,1.32,1.57,9,32.0,1,5,2,0.5,33,0,2.0,31.4,525.8,307.2,739.0,156.2
Antoine Semenyo,Man City,Midfielder,82,99.5,0.39,0.11,0.21,0.0,1.39,1.39,2.02,1.17,2.08,1.46,6,32.0,0,2,9,0.35,164,0,5.0,55.9,797.0,496.1,854.0,214.6
James Trafford,Man City,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,2.0,0.67,2.02,1.17,2.08,1.46,6,32.0,0,2,0,0.0,0,0,5.0,0.9,100.2,0.0,0.0,10.1
Marc Guéhi,Man City,Defender,51,100.0,0.15,0.09,0.18,0.0,6.75,1.32,2.02,1.17,2.08,1.46,6,32.0,0,2,3,0.62,180,0,5.0,33.1,689.8,223.3,342.0,125.6
Rayan Aït-Nouri,Man City,Defender,57,67.44,0.04,0.17,0.23,0.0,3.59,3.24,2.02,1.17,2.08,1.46,6,32.0,0,2,5,0.05,135,0,5.0,4.4,170.2,143.6,57.0,37.0
Joško Gvardiol,Man City,Defender,59,90.76,0.13,0.03,0.14,0.0,5.67,1.18,2.02,1.17,2.08,1.46,6,32.0,0,2,0,0.0,0,0,5.0,3.2,354.6,104.7,193.0,65.3
Abdukodir Khusanov,Man City,Defender,54,65.26,0.02,0.02,0.2,0.0,6.09,2.13,2.02,1.17,2.08,1.46,6,32.0,0,2,3,0.14,103,0,5.0,0.4,175.0,48.6,10.0,23.5
Matheus Nunes,Man City,Defender,53,93.29,0.03,0.09,0.16,0.0,4.45,1.91,2.02,1.17,2.08,1.46,6,32.0,0,2,3,0.09,180,0,5.0,3.0,559.0,419.2,113.0,109.4
Rúben dos Santos Gato Alves Dias,Man City,Defender,55,91.2,0.02,0.02,0.13,0.0,6.63,0.57,2.02,1.17,2.08,1.46,6,32.0,0,2,1,0.0,90,0,5.0,3.3,549.2,139.5,96.0,78.6
Nico O'Reilly,Man City,Defender,50,84.56,0.19,0.12,0.17,0.0,3.42,2.54,2.02,1.17,2.08,1.46,6,32.0,0,2,2,0.62,90,0,5.0,12.4,523.0,338.2,390.0,125.2
Phil Foden,Man City,Midfielder,80,77.82,0.3,0.23,0.2,0.0,1.14,1.39,2.02,1.17,2.08,1.46,6,32.0,0,2,3,0.05,92,0,5.0,8.0,504.2,772.4,439.0,171.4
Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,62,84.33,0.08,0.18,0.32,0.0,1.97,1.28,2.02,1.17,2.08,1.46,6,32.0,0,2,11,0.39,164,0,5.0,0.7,406.2,613.4,226.0,124.7
Jérémy Doku,Man City,Midfielder,64,61.97,0.2,0.41,0.0,0.0,0.74,1.18,2.02,1.17,2.08,1.46,6,32.0,0,2,2,0.07,43,0,5.0,2.4,311.4,598.3,384.0,129.2
Rodrigo 'Rodri' Hernandez Cascante,Man City,Midfielder,63,75.99,0.07,0.16,0.15,0.0,3.48,2.61,2.02,1.17,2.08,1.46,6,32.0,0,2,13,0.37,180,0,5.0,0.5,309.6,372.5,96.0,77.9
Nico González Iglesias,Man City,Midfielder,59,73.28,0.03,0.05,0.39,0.0,4.4,2.36,2.02,1.17,2.08,1.46,6,32.0,0,2,0,0.0,0,0,5.0,0.1,278.6,185.6,64.0,52.8
Tijjani Reijnders,Man City,Midfielder,50,64.1,0.27,0.18,0.12,0.0,1.88,0.6,2.02,1.17,2.08,1.46,6,32.0,0,2,1,0.04,15,0,5.0,9.3,339.4,340.0,394.0,106.5
Erling Haaland,Man City,Forward,144,93.45,0.85,0.18,0.04,0.0,1.53,0.48,2.02,1.17,2.08,1.46,6,32.0,0,2,4,0.4,180,1,5.0,57.5,977.0,264.7,1217.0,246.0
Gianluigi Donnarumma,Man City,Goalkeeper,56,100.0,0.0,0.0,0.22,0.0,1.3,0.0,2.02,1.17,2.08,1.46,6,32.0,0,2,3,0.0,180,0,5.0,9.1,544.4,0.0,0.0,54.6
Max Alleyne,Man City,Defender,39,76.67,0.25,0.02,0.0,0.0,5.33,2.0,2.02,1.17,2.08,1.46,6,32.0,0,2,0,0.0,0,0,5.0,0.0,34.0,14.8,26.0,7.5
Bryan Mbeumo,Man Utd,Midfielder,86,95.77,0.39,0.17,0.16,0.0,0.82,0.94,1.9,1.29,1.46,1.47,15,32.0,1,3,4,0.1,144,0,1.0,21.1,544.2,692.8,742.0,197.9
Altay Bayındır,Man Utd,Goalkeeper,47,100.0,0.0,0.05,0.0,0.0,1.17,0.0,1.9,1.29,1.46,1.47,15,32.0,1,3,0,0.0,0,0,1.0,0.3,118.4,10.0,0.0,12.8
Matthijs de Ligt,Man Utd,Defender,49,100.0,0.1,0.03,0.0,0.0,6.77,1.46,1.9,1.29,1.46,1.47,15,32.0,1,3,0,0.0,0,0,1.0,1.8,276.6,60.2,122.0,45.7
Lisandro Martínez,Man Utd,Defender,48,70.56,0.01,0.04,0.0,0.0,6.27,1.19,1.9,1.29,1.46,1.47,15,32.0,1,3,0,0.0,0,0,1.0,0.5,220.2,78.3,10.0,31.0
Diogo Dalot Teixeira,Man Utd,Defender,46,85.67,0.08,0.14,0.2,0.0,4.32,1.62,1.9,1.29,1.46,1.47,15,32.0,1,3,3,0.18,180,0,1.0,5.0,463.8,419.9,185.0,106.9
Patrick Dorgu,Man Utd,Defender,41,67.02,0.14,0.18,0.34,0.0,3.25,3.18,1.9,1.29,1.46,1.47,15,32.0,1,3,0,0.0,0,0,1.0,2.6,402.4,354.1,262.0,101.9
Harry Maguire,Man Utd,Defender,44,75.06,0.07,0.02,0.22,0.07,6.46,0.9,1.9,1.29,1.46,1.47,15,32.0,1,3,1,0.03,167,0,1.0,1.5,246.0,38.2,116.0,40.3
Luke Shaw,Man Utd,Defender,45,95.3,0.01,0.04,0.17,0.0,3.82,2.06,1.9,1.29,1.46,1.47,15,32.0,1,3,7,0.0,180,0,1.0,0.8,440.0,274.3,61.0,77.6
Leny Yoro,Man Utd,Defender,41,64.17,0.06,0.01,0.06,0.0,6.0,1.63,1.9,1.29,1.46,1.47,15,32.0,1,3,4,0.2,180,0,1.0,1.3,288.2,70.0,99.0,45.6
Bruno Borges Fernandes,Man Utd,Midfielder,103,97.3,0.41,0.48,0.11,0.0,2.18,1.66,1.9,1.29,1.46,1.47,15,32.0,1,3,23,1.24,180,1,1.0,45.8,1030.4,1467.1,510.0,301.0
Matheus Santos Carneiro da Cunha,Man Utd,Midfielder,80,82.1,0.24,0.11,0.04,0.0,1.57,1.44,1.9,1.29,1.46,1.47,15,32.0,1,3,14,0.29,171,0,1.0,8.6,530.0,424.0,629.0,158.5
Amad Diallo,Man Utd,Midfielder,62,85.33,0.23,0.19,0.09,0.0,1.88,1.55,1.9,1.29,1.46,1.47,15,32.0,1,3,4,0.4,180,0,1.0,1.4,381.2,538.2,487.0,140.8
Carlos Henrique Casimiro,Man Utd,Midfielder,57,84.56,0.22,0.11,0.33,0.04,3.75,2.95,1.9,1.29,1.46,1.47,15,32.0,1,3,7,0.11,171,0,1.0,3.3,676.4,431.2,470.0,158.0
Senne Lammens,Man Utd,Goalkeeper,51,100.0,0.0,0.0,0.0,0.0,0.88,0.04,1.9,1.29,1.46,1.47,15,32.0,1,3,4,0.0,180,0,1.0,2.9,459.4,0.0,2.0,46.1
Nick Pope,Newcastle,Goalkeeper,50,99.6,0.01,0.0,0.05,0.0,1.46,0.05,1.6,1.42,1.64,1.5,14,32.0,0,12,0,0.0,0,0,3.0,4.4,505.8,0.0,35.0,54.1
Lewis Hall,Newcastle,Defender,54,80.46,0.06,0.11,0.16,0.0,5.15,2.37,1.6,1.42,1.64,1.5,14,32.0,0,12,6,0.08,180,0,3.0,4.1,463.0,341.0,144.0,94.8
Fabian Schär,Newcastle,Defender,52,76.11,0.08,0.01,0.08,0.0,8.35,1.16,1.6,1.42,1.64,1.5,14,32.0,0,12,0,0.0,0,0,3.0,1.1,291.2,63.6,108.0,46.4
Sven Botman,Newcastle,Defender,49,74.81,0.09,0.05,0.07,0.0,8.0,0.97,1.6,1.42,1.64,1.5,14,32.0,0,12,11,0.14,143,0,3.0,0.4,368.4,60.3,147.0,57.6
Dan Burn,Newcastle,Defender,50,87.92,0.01,0.02,0.35,0.05,8.0,1.54,1.6,1.42,1.64,1.5,14,32.0,0,12,4,0.2,103,0,3.0,3.5,422.4,88.6,115.0,62.7
Tino Livramento,Newcastle,Defender,49,85.7,0.01,0.05,0.08,0.0,3.17,1.55,1.6,1.42,1.64,1.5,14,32.0,0,12,7,0.01,115,0,3.0,1.9,200.0,188.3,38.0,42.6
Kieran Trippier,Newcastle,Defender,49,91.05,0.01,0.11,0.18,0.0,3.4,1.36,1.6,1.42,1.64,1.5,14,32.0,0,12,2,0.0,64,0,3.0,1.4,269.4,459.7,12.0,74.0
Anthony Gordon,Newcastle,Midfielder,74,80.62,0.43,0.18,0.15,0.05,0.83,0.99,1.6,1.42,1.64,1.5,14,32.0,0,12,21,1.58,178,1,3.0,7.6,393.6,397.9,505.0,129.3
Harvey Barnes,Newcastle,Midfielder,61,61.41,0.36,0.13,0.05,0.0,1.04,0.66,1.6,1.42,1.64,1.5,14,32.0,0,12,5,0.04,165,0,3.0,1.2,301.6,313.7,580.0,119.1
Bruno Guimarães Rodriguez Moura,Newcastle,Midfielder,68,97.68,0.26,0.14,0.22,0.0,1.92,2.23,1.6,1.42,1.64,1.5,14,32.0,0,12,0,0.0,0,1,3.0,4.4,682.6,634.3,365.0,168.3
Joelinton Cássio Apolinário de Lira,Newcastle,Midfielder,59,78.29,0.1,0.1,0.43,0.0,3.52,1.97,1.6,1.42,1.64,1.5,14,32.0,0,12,4,0.05,113,0,3.0,0.3,304.0,260.5,311.0,87.6
Sandro Tonali,Newcastle,Midfielder,53,79.77,0.05,0.12,0.13,0.0,2.61,1.28,1.6,1.42,1.64,1.5,14,32.0,0,12,0,0.0,0,0,3.0,1.1,336.6,433.5,165.0,93.8
Lewis Miley,Newcastle,Midfielder,44,64.91,0.11,0.14,0.0,0.0,3.34,1.91,1.6,1.42,1.64,1.5,14,32.0,0,12,0,0.0,0,0,3.0,1.8,275.0,214.3,132.0,62.1
Aaron Ramsdale,Newcastle,Goalkeeper,48,90.89,0.0,0.01,0.11,0.0,0.98,0.0,1.6,1.42,1.64,1.5,14,32.0,0,12,9,0.0,180,0,3.0,0.8,177.6,10.0,0.0,18.7
Malick Thiaw,Newcastle,Defender,51,92.78,0.19,0.03,0.12,0.0,8.14,1.2,1.6,1.42,1.64,1.5,14,32.0,0,12,9,0.16,126,0,3.0,7.0,733.4,103.8,354.0,118.8
Nick Woltemade,Newcastle,Forward,67,70.45,0.41,0.09,0.0,0.0,1.46,1.19,1.6,1.42,1.64,1.5,14,32.0,0,12,7,0.14,130,0,3.0,6.7,390.0,206.6,390.0,97.6
Oleksandr Zinchenko,"""Nottham Forest""",Defender,49,77.11,0.02,0.12,0.0,0.0,3.58,2.56,1.21,1.7,1.38,1.52,4,32.0,1,16,0,0.0,0,0,7.0,0.2,80.8,83.4,22.0,18.6
Stefan Ortega Moreno,"""Nottham Forest""",Goalkeeper,47,100.0,0.0,0.0,0.0,0.0,0.33,0.0,1.21,1.7,1.38,1.52,4,32.0,1,16,0,0.0,0,0,7.0,0.2,68.6,0.0,0.0,6.9
Matz Sels,"""Nottham Forest""",Goalkeeper,46,94.54,0.0,0.0,0.09,0.0,0.97,0.04,1.21,1.7,1.38,1.52,4,32.0,1,16,13,0.0,180,0,7.0,4.8,501.2,10.0,0.0,51.1
Nikola Milenković,"""Nottham Forest""",Defender,51,100.0,0.02,0.0,0.19,0.0,7.48,0.68,1.21,1.7,1.38,1.52,4,32.0,1,16,15,0.0,180,0,7.0,3.2,559.6,40.7,108.0,71.1
Murillo Costa dos Santos,"""Nottham Forest""",Defender,52,96.67,0.02,0.01,0.18,0.0,7.97,1.44,1.21,1.7,1.38,1.52,4,32.0,1,16,14,0.02,180,0,7.0,2.1,527.0,113.5,75.0,71.6
Ola Aina,"""Nottham Forest""",Defender,47,98.15,0.02,0.02,0.2,0.0,5.94,1.57,1.21,1.7,1.38,1.52,4,32.0,1,16,16,0.08,180,0,7.0,2.4,236.0,130.6,55.0,42.3
Neco Williams,"""Nottham Forest""",Defender,47,97.11,0.05,0.13,0.17,0.03,4.16,2.68,1.21,1.7,1.38,1.52,4,32.0,1,16,20,0.14,180,0,7.0,3.2,647.6,465.6,293.0,140.5
Jair Paula da Cunha Filho,"""Nottham Forest""",Defender,42,78.52,0.06,0.0,0.0,0.0,6.73,1.68,1.21,1.7,1.38,1.52,4,32.0,1,16,0,0.0,0,0,7.0,0.1,46.2,0.8,10.0,5.6
Felipe Rodrigues da Silva,"""Nottham Forest""",Defender,43,69.26,0.13,0.0,0.39,0.0,7.48,2.3,1.21,1.7,1.38,1.52,4,32.0,1,16,0,0.0,0,0,7.0,0.1,233.8,20.8,59.0,31.4
Zach Abbott,"""Nottham Forest""",Defender,38,65.0,0.0,0.0,0.0,0.0,6.0,1.5,1.21,1.7,1.38,1.52,4,32.0,1,16,0,0.0,0,0,7.0,0.3,25.4,6.3,0.0,3.2
Morgan Gibbs-White,"""Nottham Forest""",Midfielder,74,95.88,0.3,0.1,0.03,0.0,1.43,0.55,1.21,1.7,1.38,1.52,4,32.0,1,16,11,0.7,163,1,7.0,5.2,574.0,651.7,616.0,184.0
Callum Hudson-Odoi,"""Nottham Forest""",Midfielder,57,67.7,0.14,0.19,0.0,0.0,1.13,0.67,1.21,1.7,1.38,1.52,4,32.0,1,16,7,0.0,114,0,7.0,0.7,334.6,554.2,306.0,119.2
Elliot Anderson,"""Nottham Forest""",Midfielder,55,99.64,0.08,0.11,0.19,0.0,2.66,2.89,1.21,1.7,1.38,1.52,4,32.0,1,16,7,0.07,177,0,7.0,8.1,702.6,835.1,240.0,178.1
Ibrahim Sangaré,"""Nottham Forest""",Midfielder,49,86.67,0.08,0.07,0.25,0.0,3.93,2.55,1.21,1.7,1.38,1.52,4,32.0,1,16,7,0.0,180,0,7.0,0.1,369.0,162.4,118.0,65.1
Chris Wood,"""Nottham Forest""",Forward,71,77.78,0.33,0.03,0.0,0.0,1.0,0.17,1.21,1.7,1.38,1.52,4,32.0,1,16,0,0.0,0,1,7.0,4.5,77.6,49.6,179.0,29.8
Igor Jesus Maciel da Cruz,"""Nottham Forest""",Forward,58,68.81,0.23,0.09,0.0,0.0,1.51,0.9,1.21,1.7,1.38,1.52,4,32.0,1,16,10,0.19,132,0,7.0,1.3,258.6,168.1,553.0,95.6
John Victor Maciel Furtado,"""Nottham Forest""",Goalkeeper,40,97.78,0.0,0.0,0.2,0.0,0.82,0.0,1.21,1.7,1.38,1.52,4,32.0,1,16,0,0.0,0,0,7.0,0.3,56.4,0.0,0.0,5.7
Nicolò Savona,"""Nottham Forest""",Defender,45,82.22,0.11,0.05,0.17,0.0,3.25,1.76,1.21,1.7,1.38,1.52,4,32.0,1,16,0,0.0,0,0,7.0,0.1,216.6,123.2,94.0,43.5
Daniel Ballard,Sunderland,Defender,47,85.68,0.16,0.07,0.13,0.0,10.01,1.39,1.08,1.59,1.19,1.55,17,32.0,1,11,4,0.05,63,0,7.0,3.5,637.4,177.3,353.0,116.9
Trai Hume,Sunderland,Defender,45,92.8,0.08,0.04,0.28,0.0,4.12,2.02,1.08,1.59,1.19,1.55,17,32.0,1,11,3,0.35,180,0,7.0,0.3,402.2,287.1,193.0,87.3
Reinildo Mandava,Sunderland,Defender,38,88.4,0.01,0.02,0.44,0.06,6.05,1.7,1.08,1.59,1.19,1.55,17,32.0,1,11,0,0.0,1,0,7.0,2.8,285.4,94.0,37.0,41.8
Jenson Seelt,Sunderland,Defender,40,75.0,0.0,0.0,0.0,0.0,5.41,2.71,1.08,1.59,1.19,1.55,17,32.0,1,11,0,0.0,0,0,7.0,0.1,33.6,2.4,0.0,3.6
Habib Diarra,Sunderland,Midfielder,53,88.57,0.19,0.01,0.32,0.0,1.31,1.06,1.08,1.59,1.19,1.55,17,32.0,1,11,7,0.27,174,1,7.0,0.1,118.6,74.7,177.0,36.0
Enzo Le Fée,Sunderland,Midfielder,49,89.0,0.17,0.12,0.19,0.0,2.54,2.7,1.08,1.59,1.19,1.55,17,32.0,1,11,1,0.0,5,1,7.0,1.1,541.6,576.8,201.0,132.1
Noah Sadiki,Sunderland,Midfielder,49,98.63,0.02,0.02,0.27,0.0,2.98,1.49,1.08,1.59,1.19,1.55,17,32.0,1,11,3,0.26,180,0,7.0,0.1,273.6,210.3,100.0,58.5
Chemsdine Talbi,Sunderland,Midfielder,49,64.25,0.15,0.04,0.0,0.0,1.23,0.55,1.08,1.59,1.19,1.55,17,32.0,1,11,10,0.65,174,0,7.0,0.2,225.0,195.2,215.0,63.1
Granit Xhaka,Sunderland,Midfielder,51,93.25,0.02,0.12,0.2,0.0,4.6,1.51,1.08,1.59,1.19,1.55,17,32.0,1,11,5,0.11,180,0,7.0,3.3,566.0,473.4,86.0,112.5
Robin Roefs,Sunderland,Goalkeeper,48,100.0,0.0,0.03,0.11,0.0,1.18,0.0,1.08,1.59,1.19,1.55,17,32.0,1,11,0,0.0,0,0,7.0,7.7,704.0,40.0,0.0,74.3
Omar Alderete,Sunderland,Defender,41,97.16,0.05,0.02,0.23,0.0,9.22,1.03,1.08,1.59,1.19,1.55,17,32.0,1,11,3,0.14,180,0,7.0,6.2,665.6,130.6,231.0,103.1
Nordi Mukiele,Sunderland,Defender,45,96.31,0.07,0.1,0.17,0.0,6.99,2.37,1.08,1.59,1.19,1.55,17,32.0,1,11,0,0.0,0,0,7.0,6.8,559.0,278.7,141.0,97.9
Lutsharel Geertruida,Sunderland,Defender,45,61.73,0.04,0.05,0.06,0.0,4.27,2.17,1.08,1.59,1.19,1.55,17,32.0,1,11,5,0.06,180,0,7.0,0.1,238.0,116.1,67.0,42.1
Brian Brobbey,Sunderland,Forward,53,63.29,0.29,0.07,0.26,0.0,0.86,0.46,1.08,1.59,1.19,1.55,17,32.0,1,11,10,1.19,167,0,7.0,0.7,276.4,131.9,365.0,75.9
Bertrand Traoré,Sunderland,Midfielder,55,62.5,0.08,0.13,0.13,0.0,1.56,1.56,1.08,1.59,1.19,1.55,17,32.0,1,11,0,0.0,0,0,7.0,0.0,115.6,108.4,135.0,35.9
