full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,total_minutes,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence_per_90,creativity_per_90,threat_per_90,ict_per_90
Leif Davis,Ipswich,Defender,40,100.0,0.0,0.0,0.0,0.0,7.0,0.0,1.58,1.18,1.78,1.5,17,2,0,7,2,0.0,90,90.0,0,2.0,5.1,,,,
Jacob Greaves,Ipswich,Defender,40,100.0,0.0,0.0,0.0,0.0,4.0,3.0,1.58,1.18,1.78,1.5,17,2,0,7,2,0.0,90,90.0,0,2.0,1.5,,,,
Marcelino Núñez,Ipswich,Midfielder,50,91.11,0.06,0.0,0.0,0.0,4.56,2.28,1.58,1.18,1.78,1.5,17,2,0,7,4,0.03,79,79.0,0,2.0,0.1,,,,
Abdul Fatawu,Ipswich,Midfielder,55,75.56,0.0,0.91,0.0,0.0,1.38,5.54,1.58,1.18,1.78,1.5,17,2,0,7,2,0.0,65,65.0,0,2.0,0.2,,,,
Daizen Maeda,Ipswich,Midfielder,55,91.11,0.68,0.0,0.0,0.0,3.42,4.56,1.58,1.18,1.78,1.5,17,2,0,7,2,0.61,79,79.0,0,2.0,0.4,,,,
Kjell Scherpen,Ipswich,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.58,1.18,1.78,1.5,17,2,0,7,2,0.0,90,90.0,0,2.0,0.7,,,,
Julio Enciso,Ipswich,Midfielder,55,81.11,0.25,0.7,0.0,0.0,2.57,1.29,1.58,1.18,1.78,1.5,17,2,0,7,5,0.23,70,70.0,0,2.0,0.4,,,,
Harry Wilson,Leeds,Midfielder,65,75.56,0.0,0.02,0.0,0.0,0.0,2.77,0.47,0.66,4.04,0.76,3,2,1,9,3,0.0,65,65.0,0,0.0,6.1,23.80254300673149,22.2509349289454,20.228122662677634,6.62715033657442
Jaka Bijol,Leeds,Defender,50,100.0,0.08,0.0,0.0,0.0,11.0,1.0,0.47,0.66,4.04,0.76,3,2,1,9,10,0.11,90,90.0,0,0.0,0.6,25.350635593220336,4.0280720338983045,11.583686440677964,4.09957627118644
Joe Rodon,Leeds,Defender,45,100.0,0.03,0.1,0.0,0.0,6.0,1.0,0.47,0.66,4.04,0.76,3,2,1,9,6,0.03,90,90.0,0,0.0,3.6,21.5609756097561,4.185975609756098,7.378048780487805,3.326219512195122
Jayden Bogle,Leeds,Defender,45,100.0,0.0,0.0,0.0,0.0,2.0,1.0,0.47,0.66,4.04,0.76,3,2,1,9,6,0.0,90,90.0,0,0.0,0.6,14.039355992844364,11.14454382826476,7.019677996422183,3.229695885509839
James Justin,Leeds,Defender,45,100.0,0.0,0.0,0.0,0.0,6.0,6.0,0.47,0.66,4.04,0.76,3,2,1,9,10,0.0,90,90.0,0,0.0,0.8,22.33597464342314,9.076069730586372,10.459587955625992,4.19809825673534
Tarik Muharemović,Leeds,Defender,50,100.0,0.06,0.0,0.0,0.0,7.0,0.0,0.47,0.66,4.04,0.76,3,2,1,9,6,0.09,90,90.0,0,0.0,3.4,,,,
Anton Stach,Leeds,Midfielder,60,100.0,0.11,0.0,0.0,0.0,8.0,3.0,0.47,0.66,4.04,0.76,3,2,1,9,13,0.1,90,90.0,0,0.0,1.4,24.69396369776277,35.004643309413254,11.96707471506965,7.172646686365556
Brenden Aaronson,Leeds,Midfielder,55,93.33,0.02,0.0,0.0,0.0,0.0,1.11,0.47,0.66,4.04,0.76,3,2,1,9,3,0.01,81,81.0,0,0.0,0.9,17.742752143732137,17.88607594936709,18.30134748877093,5.391180073499387
Ethan Ampadu,Leeds,Midfielder,55,100.0,0.0,0.08,0.0,0.0,6.0,2.0,0.47,0.66,4.04,0.76,3,2,1,9,5,0.0,90,90.0,0,0.0,1.4,17.088169285027252,11.103558832959282,4.789996793844181,3.3097146521320937
Dominic Calvert-Lewin,Leeds,Forward,60,100.0,0.16,0.0,1.0,0.0,0.0,0.0,0.47,0.66,4.04,0.76,3,2,1,9,1,0.13,90,90.0,1,0.0,30.0,20.49393605292172,10.289966923925029,33.93605292171996,6.439911797133407
James Trafford,Leeds,Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.66,4.04,0.76,3,2,1,9,9,0.0,90,90.0,0,0.0,3.4,29.5,0.0,0.0,2.975
Alisson Becker,Liverpool,Goalkeeper,55,100.0,0.0,0.0,0.0,0.0,2.0,0.0,3.13,1.59,0.66,0.47,15,2,1,10,2,0.0,90,90.0,0,1.0,3.7,18.45384615384616,0.0038461538461538,0.0,1.8384615384615384
Virgil van Dijk,Liverpool,Defender,65,100.0,0.12,0.0,1.0,0.0,9.0,2.0,3.13,1.59,0.66,0.47,15,2,1,10,2,0.25,90,90.0,0,1.0,19.6,30.77368421052632,5.681578947368421,12.894736842105262,4.936842105263158
Jeremie Frimpong,Liverpool,Defender,55,100.0,0.01,0.11,1.0,0.0,1.0,1.0,3.13,1.59,0.66,0.47,15,2,1,10,0,0.01,90,90.0,0,1.0,3.5,,,,
Milos Kerkez,Liverpool,Defender,55,100.0,0.04,0.02,1.0,0.0,4.0,3.0,3.13,1.59,0.66,0.47,15,2,1,10,0,0.02,90,90.0,0,1.0,3.7,17.376277210128833,16.624611283873836,5.637494446912483,3.9742336739227015
Jeremy Jacquet,Liverpool,Defender,50,78.89,0.0,0.02,0.0,0.0,2.61,1.3,3.13,1.59,0.66,0.47,15,2,1,10,1,0.0,69,69.0,0,1.0,2.4,,,,
Florian Wirtz,Liverpool,Midfielder,75,71.11,0.32,0.04,0.0,0.0,0.0,1.45,3.13,1.59,0.66,0.47,15,2,1,10,2,0.26,62,62.0,0,1.0,12.3,19.95619208087616,34.43049705139006,25.2106149957877,7.961246840775063
Cody Gakpo,Liverpool,Midfielder,70,100.0,0.23,0.23,0.0,0.0,4.0,3.0,3.13,1.59,0.66,0.47,15,2,1,10,12,0.3,90,90.0,0,1.0,4.6,17.77631578947368,23.50986842105263,27.33552631578948,6.855263157894736
Dominik Szoboszlai,Liverpool,Midfielder,70,100.0,0.83,0.15,0.0,0.0,2.0,1.0,3.13,1.59,0.66,0.47,15,2,1,10,8,0.85,90,90.0,1,1.0,42.4,24.165222772277225,36.8855198019802,11.61200495049505,7.265160891089108
Rio Ngumoha,Liverpool,Midfielder,60,71.11,0.07,0.0,0.0,0.0,0.0,1.45,3.13,1.59,0.66,0.47,15,2,1,10,2,0.04,62,62.0,0,1.0,1.2,,,,
Ryan Gravenberch,Liverpool,Midfielder,60,87.78,0.06,0.02,0.0,0.0,2.34,1.17,3.13,1.59,0.66,0.47,15,2,1,10,5,0.06,77,77.0,0,1.0,2.0,20.67201604814443,14.96088264794383,6.619859578736208,4.215646940822468
Alexander Isak,Liverpool,Forward,90,100.0,1.41,0.04,0.0,0.0,1.0,0.0,3.13,1.59,0.66,0.47,15,2,1,10,2,1.09,90,90.0,1,1.0,16.9,,,,
Gianluigi Donnarumma,Man City,Goalkeeper,55,100.0,0.0,0.0,0.0,0.0,1.0,0.0,2.47,0.71,2.23,1.45,16,2,0,8,3,0.0,90,90.0,0,2.0,8.3,19.605882352941176,0.3029411764705882,0.0588235294117647,2.0
Nico O'Reilly,Man City,Defender,65,72.22,0.23,0.08,0.0,0.0,1.45,1.45,2.47,0.71,2.23,1.45,16,2,0,8,2,0.07,62,62.0,0,2.0,21.3,22.2633371169126,14.09421112372304,19.51191827468785,5.587968217934165
Marc Guéhi,Man City,Defender,60,100.0,0.65,0.48,0.0,0.0,1.0,3.0,2.47,0.71,2.23,1.45,16,2,0,8,10,0.89,90,90.0,0,2.0,18.1,25.76,8.702857142857143,11.485714285714286,4.597142857142857
Rúben dos Santos Gato Alves Dias,Man City,Defender,55,100.0,0.0,0.03,0.0,0.0,6.0,0.0,2.47,0.71,2.23,1.45,16,2,0,8,2,0.0,90,90.0,0,2.0,1.8,23.596072931276296,6.403927068723702,4.0392706872370265,3.408134642356241
Joško Gvardiol,Man City,Defender,55,100.0,0.41,0.0,0.0,0.0,5.0,2.0,2.47,0.71,2.23,1.45,16,2,0,8,9,0.19,90,90.0,0,2.0,12.2,24.24087591240876,7.193430656934307,14.32116788321168,4.585401459854015
Abdukodir Khusanov,Man City,Defender,55,100.0,0.0,0.0,0.0,0.0,2.0,2.0,2.47,0.71,2.23,1.45,16,2,0,8,2,0.0,90,90.0,0,2.0,1.8,18.857743517869658,7.076384022424668,1.6398037841625788,2.7687456201822003
Rico Lewis,Man City,Defender,45,65.56,0.53,0.0,0.0,0.0,3.21,0.0,2.47,0.71,2.23,1.45,16,2,0,8,1,0.17,56,56.0,0,2.0,0.2,,,,
Antoine Semenyo,Man City,Midfielder,85,100.0,0.05,0.0,0.0,0.0,0.0,1.0,2.47,0.71,2.23,1.45,16,2,0,8,2,0.06,90,90.0,0,2.0,25.5,25.965000000000003,17.083125,29.446875,7.2478125
Phil Foden,Man City,Midfielder,70,93.33,0.11,0.55,1.07,0.0,0.0,3.33,2.47,0.71,2.23,1.45,16,2,0,8,1,0.12,81,81.0,0,2.0,4.3,25.25890279114533,39.03616039747003,22.52165543792108,8.744465832531281
Erling Haaland,Man City,Forward,155,100.0,0.75,0.0,0.0,0.0,0.0,0.0,2.47,0.71,2.23,1.45,16,2,0,8,2,0.74,90,90.0,1,2.0,68.8,34.415037874062,9.755841517101254,36.457683839668455,9.213342363697937
Elliot Anderson,Man City,Midfielder,65,72.22,0.0,0.74,0.0,0.0,1.45,2.9,2.47,0.71,2.23,1.45,16,2,0,8,2,0.0,62,62.0,0,2.0,7.1,24.7202881152461,25.970888355342137,8.373349339735894,5.915366146458584
Youri Tielemans,Man Utd,Midfielder,60,76.67,0.04,0.0,0.0,0.0,0.0,0.0,1.78,1.5,1.58,1.18,7,2,1,17,2,0.04,66,66.0,0,1.0,2.5,20.936995153473344,24.89176090468497,8.917609046849758,5.481421647819063
Senne Lammens,Man Utd,Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.78,1.5,1.58,1.18,7,2,1,17,1,0.0,90,90.0,0,1.0,16.1,19.8625,0.0,0.0625,1.990625
Harry Maguire,Man Utd,Defender,50,100.0,0.06,0.51,0.0,0.0,4.0,0.0,1.78,1.5,1.58,1.18,7,2,1,17,1,0.04,90,90.0,0,1.0,17.7,20.8271679805943,3.411158277744087,10.042449969678591,3.43844754396604
Ayden Heaven,Man Utd,Defender,45,100.0,0.13,0.0,0.0,0.0,1.0,1.0,1.78,1.5,1.58,1.18,7,2,1,17,1,0.12,90,90.0,0,1.0,0.4,22.85217391304348,3.130434782608696,2.5434782608695654,2.846739130434783
Noussair Mazraoui,Man Utd,Defender,45,91.11,0.1,0.12,0.0,0.0,4.56,1.14,1.78,1.5,1.58,1.18,7,2,1,17,1,0.22,79,79.0,0,1.0,0.7,,,,
Luke Shaw,Man Utd,Defender,45,100.0,0.0,0.23,0.0,0.0,3.0,1.0,1.78,1.5,1.58,1.18,7,2,1,17,1,0.0,90,90.0,0,1.0,20.5,15.657763975155282,8.798757763975155,2.7111801242236027,2.722360248447205
Bruno Borges Fernandes,Man Utd,Midfielder,120,100.0,0.04,0.17,0.0,0.0,1.0,0.0,1.78,1.5,1.58,1.18,7,2,1,17,2,0.08,90,90.0,1,1.0,50.1,34.415037874062,39.03616039747003,18.02936378466558,9.313957623446619
Bryan Mbeumo,Man Utd,Midfielder,80,100.0,0.55,0.12,0.0,0.0,0.0,0.0,1.78,1.5,1.58,1.18,7,2,1,17,2,0.5,90,90.0,1,1.0,37.3,21.67445423209498,27.682497127537346,30.40214477211796,7.976254308693987
Matheus Santos Carneiro da Cunha,Man Utd,Midfielder,80,91.11,0.2,0.49,0.0,0.0,0.0,0.0,1.78,1.5,1.58,1.18,7,2,1,17,2,0.24,79,79.0,0,1.0,9.8,24.3971119133574,19.689530685920577,28.91696750902527,7.310469314079422
Malick Thiaw,Newcastle,Defender,50,100.0,0.0,0.0,0.0,0.0,15.0,0.0,1.59,3.13,0.76,4.04,19,2,0,11,3,0.0,90,90.0,0,3.0,1.7,26.36517043536956,3.4718191022612217,12.423219709753628,4.2190347620654745
Sven Botman,Newcastle,Defender,50,100.0,0.0,0.0,0.0,0.0,10.0,0.0,1.59,3.13,0.76,4.04,19,2,0,11,3,0.0,90,90.0,0,3.0,0.5,29.296619411123228,4.210468920392584,9.323882224645583,4.288985823336969
Lewis Hall,Newcastle,Defender,50,100.0,0.0,0.63,0.0,0.0,6.0,5.0,1.59,3.13,0.76,4.04,19,2,0,11,3,0.0,90,90.0,0,3.0,3.9,22.756433823529413,17.933823529411764,8.106617647058822,4.880514705882352
Harvey Barnes,Newcastle,Midfielder,60,100.0,0.06,0.0,0.0,0.0,3.0,1.0,1.59,3.13,0.76,4.04,19,2,0,11,2,0.07,90,90.0,0,3.0,1.1,,,,
Anthony Elanga,Newcastle,Midfielder,60,85.56,0.33,0.0,0.0,0.0,1.2,0.0,1.59,3.13,0.76,4.04,19,2,0,11,9,0.22,75,75.0,0,3.0,1.3,,,,
Lewis Miley,Newcastle,Midfielder,55,85.56,0.06,0.1,1.17,0.0,7.2,1.2,1.59,3.13,0.76,4.04,19,2,0,11,3,0.05,75,75.0,0,3.0,0.1,20.652377762893504,15.154722036168788,8.198258539852645,4.400535833891494
Sean Steur,Newcastle,Midfielder,50,63.33,0.0,0.0,0.0,0.0,0.0,0.0,1.59,3.13,0.76,4.04,19,2,0,11,1,0.0,55,55.0,0,3.0,0.1,,,,
Yoane Wissa,Newcastle,Forward,60,100.0,0.97,0.07,1.0,0.0,1.0,4.0,1.59,3.13,0.76,4.04,19,2,0,11,4,1.0,90,90.0,0,3.0,2.3,,,,
William Osula,Newcastle,Forward,60,63.33,0.09,0.41,0.0,0.0,3.27,1.64,1.59,3.13,0.76,4.04,19,2,0,11,4,0.06,55,55.0,1,3.0,1.1,,,,
Lukás Hornícek,Newcastle,Goalkeeper,50,100.0,0.0,0.0,1.0,0.0,3.0,0.0,1.59,3.13,0.76,4.04,19,2,0,11,1,0.0,90,90.0,0,3.0,0.7,,,,
Amar Dedic,Newcastle,Defender,45,100.0,0.06,0.0,0.0,0.0,7.0,2.0,1.59,3.13,0.76,4.04,19,2,0,11,1,0.03,90,90.0,0,3.0,0.3,,,,
Matz Sels,"""Nottham Forest""",Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.47,3.13,1.59,10,2,0,15,2,0.0,90,90.0,0,2.0,1.6,24.634420697412825,0.3374578177727784,0.0,2.4971878515185604
Neco Williams,"""Nottham Forest""",Defender,50,100.0,0.0,0.0,0.0,0.0,3.0,3.0,0.66,0.47,3.13,1.59,10,2,0,15,2,0.0,90,90.0,0,2.0,9.7,22.591320636902903,16.080861692163595,10.677489853262566,4.934124258507649
Nikola Milenković,"""Nottham Forest""",Defender,55,100.0,0.12,0.0,0.0,0.0,7.0,0.0,0.66,0.47,3.13,1.59,10,2,0,15,2,0.11,90,90.0,0,2.0,1.9,18.144,1.7840000000000005,3.2,2.317333333333333
Murillo Costa dos Santos,"""Nottham Forest""",Defender,55,100.0,0.0,0.11,0.0,0.0,12.0,2.0,0.66,0.47,3.13,1.59,10,2,0,15,4,0.0,90,90.0,0,2.0,1.7,22.909859154929578,4.880281690140845,3.464788732394366,3.126760563380281
Ola Aina,"""Nottham Forest""",Defender,45,84.44,0.04,0.25,1.18,0.0,2.47,0.0,0.66,0.47,3.13,1.59,10,2,0,15,5,0.04,73,73.0,0,2.0,3.6,16.17391304347826,9.090737240075615,3.2892249527410207,2.8638941398865785
Jair Paula da Cunha Filho,"""Nottham Forest""",Defender,45,100.0,0.0,0.0,1.0,0.0,7.0,1.0,0.66,0.47,3.13,1.59,10,2,0,15,1,0.0,90,90.0,0,2.0,0.2,17.15953307392996,2.6614785992217898,5.077821011673152,2.486381322957198
Morgan Gibbs-White,"""Nottham Forest""",Midfielder,80,100.0,0.14,0.0,0.0,0.0,1.0,0.0,0.66,0.47,3.13,1.59,10,2,0,15,2,0.13,90,90.0,1,2.0,10.7,24.48951950983553,21.70041921960658,24.26314092228313,7.038052241212513
Dan Ndoye,"""Nottham Forest""",Midfielder,55,71.11,0.0,0.0,0.0,0.0,1.48,1.48,0.66,0.47,3.13,1.59,10,2,0,15,3,0.0,61,61.0,0,2.0,0.4,,,,
James McAtee,"""Nottham Forest""",Midfielder,55,84.44,0.0,0.21,0.0,0.0,2.47,1.23,0.66,0.47,3.13,1.59,10,2,0,15,3,0.0,73,73.0,0,2.0,0.0,,,,
Ibrahim Sangaré,"""Nottham Forest""",Midfielder,50,100.0,0.01,0.02,0.0,0.0,3.0,0.0,0.66,0.47,3.13,1.59,10,2,0,15,2,0.03,90,90.0,0,2.0,1.0,18.859623733719246,8.939218523878436,5.4703328509406655,3.334298118668596
Igor Jesus Maciel da Cruz,"""Nottham Forest""",Forward,60,100.0,0.28,0.0,0.0,0.0,2.0,0.0,0.66,0.47,3.13,1.59,10,2,0,15,2,0.22,90,90.0,0,2.0,4.1,16.50850414304405,9.447448757086786,28.495420846053207,5.353685128652421
Jan Paul van Hecke,Spurs,Defender,50,100.0,0.0,0.0,0.0,0.0,7.0,2.0,0.76,4.04,1.59,3.13,11,2,1,19,1,0.0,90,90.0,0,2.0,10.3,27.493457943925232,6.7401869158878505,8.271028037383177,4.261682242990654
Sandro Tonali,Spurs,Midfielder,55,100.0,0.03,0.0,0.0,0.0,0.0,1.0,0.76,4.04,1.59,3.13,11,2,1,19,2,0.04,90,90.0,0,2.0,4.0,14.135753749013416,18.969613259668503,7.032359905288081,4.027624309392265
Antonín Kinský,Spurs,Goalkeeper,45,100.0,0.0,0.0,0.0,0.0,4.0,0.0,0.76,4.04,1.59,3.13,11,2,1,19,2,0.0,90,90.0,0,2.0,23.5,14.657142857142857,0.0,0.0,1.4714285714285715
Marcos Senesi Barón,Spurs,Defender,60,100.0,0.0,0.0,0.0,0.0,11.0,5.0,0.76,4.04,1.59,3.13,11,2,1,19,3,0.0,90,90.0,0,2.0,8.0,30.5036496350365,10.067518248175183,5.501824817518249,4.614963503649635
Andrew Robertson,Spurs,Defender,45,100.0,0.0,0.25,0.0,0.0,9.0,2.0,0.76,4.04,1.59,3.13,11,2,1,19,3,0.0,90,90.0,0,2.0,3.9,,,,
Mathys Tel,Spurs,Midfielder,60,100.0,0.06,0.03,0.0,0.0,1.0,0.0,0.76,4.04,1.59,3.13,11,2,1,19,2,0.06,90,90.0,0,2.0,0.5,,,,
Archie Gray,Spurs,Midfielder,50,96.67,0.0,0.0,0.0,0.0,2.12,1.06,0.76,4.04,1.59,3.13,11,2,1,19,2,0.0,85,85.0,0,2.0,0.2,15.870836165873554,8.449354180829367,9.666893269884431,3.395649218218898
Mikey Moore,Spurs,Midfielder,50,76.67,0.8,0.02,0.0,0.0,0.0,1.34,0.76,4.04,1.59,3.13,11,2,1,19,2,0.38,67,67.0,0,2.0,0.2,,,,
Richarlison de Andrade,Spurs,Forward,60,76.67,0.0,0.0,0.0,0.0,1.34,0.0,0.76,4.04,1.59,3.13,11,2,1,19,2,0.0,67,67.0,0,2.0,3.1,27.755373592630505,11.035823950870013,36.457683839668455,7.609007164790174
Robin Roefs,Sunderland,Goalkeeper,50,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.18,1.58,1.42,2.58,12,2,1,14,1,0.0,90,90.0,0,3.0,4.2,25.18857142857143,1.4285714285714286,0.0,2.66
Daniel Ballard,Sunderland,Defender,50,100.0,0.0,0.0,1.0,0.0,7.0,2.0,1.18,1.58,1.42,2.58,12,2,1,14,0,0.0,90,90.0,0,3.0,5.4,27.82276119402985,7.606343283582089,15.531716417910449,5.100279850746269
Trai Hume,Sunderland,Defender,45,91.11,0.06,0.89,0.0,0.0,1.14,3.42,1.18,1.58,1.42,2.58,12,2,1,14,2,0.04,79,79.0,0,3.0,6.7,16.26055408970976,12.505606860158313,7.361477572559367,3.588720316622691
Reinildo Mandava,Sunderland,Defender,45,100.0,0.0,0.17,0.0,0.0,5.0,3.0,1.18,1.58,1.42,2.58,12,2,1,14,1,0.0,90,90.0,0,3.0,0.5,17.230925737538147,5.960325534079348,1.785350966429298,2.504069175991862
Luke O'Nien,Sunderland,Defender,40,76.67,0.03,0.0,1.3,0.0,5.45,1.36,1.18,1.58,1.42,2.58,12,2,1,14,1,0.01,66,66.0,0,3.0,3.6,,,,
Thomas Meunier,Sunderland,Defender,45,100.0,0.05,0.0,0.0,0.0,2.0,2.0,1.18,1.58,1.42,2.58,12,2,1,14,1,0.08,90,90.0,0,3.0,0.3,,,,
Enzo Le Fée,Sunderland,Midfielder,60,91.11,0.0,0.0,0.0,0.0,0.0,1.14,1.18,1.58,1.42,2.58,12,2,1,14,2,0.0,79,79.0,1,3.0,9.5,22.29419795221843,25.077133105802048,9.95221843003413,5.740955631399317
Granit Xhaka,Sunderland,Midfielder,55,100.0,0.0,0.05,0.0,0.0,2.0,3.0,1.18,1.58,1.42,2.58,12,2,1,14,9,0.0,90,90.0,0,3.0,4.5,21.25129265770424,18.468459152016543,3.13340227507756,4.284384694932782
Noah Sadiki,Sunderland,Midfielder,50,100.0,0.29,0.06,0.0,0.0,0.0,0.0,1.18,1.58,1.42,2.58,12,2,1,14,2,0.06,90,90.0,0,3.0,0.3,10.821169145624353,10.375994465582844,5.043237634036665,2.6336907644413694
Nilson Angulo,Sunderland,Midfielder,50,67.78,0.17,0.0,1.48,0.0,1.55,1.55,1.18,1.58,1.42,2.58,12,2,1,14,5,0.15,58,58.0,0,3.0,0.1,,,,
Brian Brobbey,Sunderland,Forward,60,76.67,0.83,0.0,0.0,0.0,0.0,0.0,1.18,1.58,1.42,2.58,12,2,1,14,2,0.3,66,66.0,0,3.0,13.6,15.628125,9.3984375,25.875,5.0015625
