full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence_per_90,creativity_per_90,threat_per_90,ict_per_90,total_minutes
Jack Hinshelwood,Brighton,Midfielder,51,66.88,0.15,0.14,0.0,0.0,2.24,1.09,1.49,1.41,2.06,1.49,6,33.0,0,9,3,0.45,74,0,7.0,0.6,16.206221198156683,11.820276497695852,21.359447004608292,4.914746543778802,1736.0
Jack Hinshelwood,Brighton,Midfielder,51,66.88,0.15,0.14,0.0,0.0,2.24,1.09,1.49,1.41,2.06,1.49,6,33.0,1,9,3,0.45,74,0,7.0,0.6,16.206221198156683,11.820276497695852,21.359447004608292,4.914746543778802,1736.0
Yasin Ayari,Brighton,Midfielder,48,80.18,0.1,0.07,0.05,0.0,2.54,2.34,1.49,1.41,2.06,1.49,6,33.0,0,9,8,0.0,90,0,7.0,0.5,16.856845393024468,11.773555439875066,10.82248828735034,3.958875585632483,1921.0
Yasin Ayari,Brighton,Midfielder,48,80.18,0.1,0.07,0.05,0.0,2.54,2.34,1.49,1.41,2.06,1.49,6,33.0,1,9,8,0.0,90,0,7.0,0.5,16.856845393024468,11.773555439875066,10.82248828735034,3.958875585632483,1921.0
Diego Gómez Amarilla,Brighton,Midfielder,49,79.73,0.24,0.09,0.39,0.0,2.05,3.39,1.49,1.41,2.06,1.49,6,33.0,0,9,5,0.04,87,0,7.0,1.5,18.629192253188474,13.591402928672649,18.3656117146906,5.059045819555975,2117.0
Diego Gómez Amarilla,Brighton,Midfielder,49,79.73,0.24,0.09,0.39,0.0,2.05,3.39,1.49,1.41,2.06,1.49,6,33.0,1,9,5,0.04,87,0,7.0,1.5,18.629192253188474,13.591402928672649,18.3656117146906,5.059045819555975,2117.0
Mats Wieffer,Brighton,Midfielder,49,84.75,0.1,0.15,0.38,0.0,5.26,3.47,1.49,1.41,2.06,1.49,6,33.0,0,9,18,0.25,90,0,7.0,1.3,22.58285113098369,13.781693845344556,9.894792214623882,4.62546028406102,1901.0
Mats Wieffer,Brighton,Midfielder,49,84.75,0.1,0.15,0.38,0.0,5.26,3.47,1.49,1.41,2.06,1.49,6,33.0,1,9,18,0.25,90,0,7.0,1.3,22.58285113098369,13.781693845344556,9.894792214623882,4.62546028406102,1901.0
Danny Welbeck,Brighton,Forward,63,68.49,0.53,0.09,0.24,0.0,1.57,0.95,1.49,1.41,2.06,1.49,6,33.0,0,9,2,1.06,74,1,7.0,10.0,23.162294353045795,12.393508225878168,32.13428190306803,6.730991551800799,2249.0
Danny Welbeck,Brighton,Forward,63,68.49,0.53,0.09,0.24,0.0,1.57,0.95,1.49,1.41,2.06,1.49,6,33.0,1,9,2,1.06,74,1,7.0,10.0,23.162294353045795,12.393508225878168,32.13428190306803,6.730991551800799,2249.0
Pascal Groß,Brighton,Midfielder,55,93.59,0.06,0.15,0.16,0.0,2.71,1.72,1.49,1.41,2.06,1.49,6,33.0,0,9,6,0.0,90,0,7.0,3.1,21.85085574572127,36.75916870415648,12.102689486552569,7.069070904645477,1636.0
Pascal Groß,Brighton,Midfielder,55,93.59,0.06,0.15,0.16,0.0,2.71,1.72,1.49,1.41,2.06,1.49,6,33.0,1,9,6,0.0,90,0,7.0,3.1,21.85085574572127,36.75916870415648,12.102689486552569,7.069070904645477,1636.0
Robert Lynch Sánchez,Chelsea,Goalkeeper,48,96.81,0.0,0.03,0.14,0.03,0.83,0.07,2.06,1.49,1.49,1.41,9,33.0,1,6,2,0.0,90,0,1.0,12.4,24.34144736842105,1.4802631578947367,0.0,2.5667763157894736,3040.0
Robert Lynch Sánchez,Chelsea,Goalkeeper,48,96.81,0.0,0.03,0.14,0.03,0.83,0.07,2.06,1.49,1.49,1.41,9,33.0,0,6,2,0.0,90,0,1.0,12.4,24.34144736842105,1.4802631578947367,0.0,2.5667763157894736,3040.0
Filip Jörgensen,Chelsea,Goalkeeper,43,98.15,0.0,0.0,0.0,0.0,1.02,0.0,2.06,1.49,1.49,1.41,9,33.0,1,6,0,0.0,0,0,1.0,0.2,19.0,0.0,0.0,1.880952380952381,378.0
Filip Jörgensen,Chelsea,Goalkeeper,43,98.15,0.0,0.0,0.0,0.0,1.02,0.0,2.06,1.49,1.49,1.41,9,33.0,0,6,0,0.0,0,0,1.0,0.2,19.0,0.0,0.0,1.880952380952381,378.0
Marc Cucurella Saseta,Chelsea,Defender,60,86.27,0.08,0.16,0.25,0.04,4.65,1.91,2.06,1.49,1.49,1.41,9,33.0,1,6,0,0.54,90,0,1.0,17.0,,,,,
Marc Cucurella Saseta,Chelsea,Defender,60,86.27,0.08,0.16,0.25,0.04,4.65,1.91,2.06,1.49,1.49,1.41,9,33.0,0,6,0,0.54,90,0,1.0,17.0,,,,,
Reece James,Chelsea,Defender,56,76.83,0.06,0.19,0.19,0.0,3.66,2.24,2.06,1.49,1.49,1.41,9,33.0,1,6,0,0.0,0,0,1.0,6.3,21.108840061318347,22.24476239141543,5.334695963208993,4.879407256004088,1957.0
Reece James,Chelsea,Defender,56,76.83,0.06,0.19,0.19,0.0,3.66,2.24,2.06,1.49,1.49,1.41,9,33.0,0,6,0,0.0,0,0,1.0,6.3,21.108840061318347,22.24476239141543,5.334695963208993,4.879407256004088,1957.0
Trevoh Chalobah,Chelsea,Defender,54,98.08,0.06,0.02,0.11,0.04,7.55,1.24,2.06,1.49,1.49,1.41,9,33.0,1,6,0,0.0,0,0,1.0,9.9,23.283453237410072,3.6,5.179856115107913,3.208273381294964,2780.0
Trevoh Chalobah,Chelsea,Defender,54,98.08,0.06,0.02,0.11,0.04,7.55,1.24,2.06,1.49,1.49,1.41,9,33.0,0,6,0,0.0,0,0,1.0,9.9,23.283453237410072,3.6,5.179856115107913,3.208273381294964,2780.0
Malo Gusto,Chelsea,Defender,49,71.34,0.09,0.14,0.1,0.05,2.77,2.32,2.06,1.49,1.49,1.41,9,33.0,1,6,1,0.0,87,0,1.0,2.3,17.704656319290464,17.90022172949002,8.181818181818182,4.382261640798226,2255.0
Malo Gusto,Chelsea,Defender,49,71.34,0.09,0.14,0.1,0.05,2.77,2.32,2.06,1.49,1.49,1.41,9,33.0,0,6,1,0.0,87,0,1.0,2.3,17.704656319290464,17.90022172949002,8.181818181818182,4.382261640798226,2255.0
Benoît Badiashile Mukinayi,Chelsea,Defender,44,66.39,0.0,0.0,0.38,0.0,7.85,1.34,2.06,1.49,1.49,1.41,9,33.0,1,6,0,0.0,0,0,1.0,0.0,19.685106382978724,1.5127659574468086,0.3829787234042553,2.1829787234042555,470.0
Benoît Badiashile Mukinayi,Chelsea,Defender,44,66.39,0.0,0.0,0.38,0.0,7.85,1.34,2.06,1.49,1.49,1.41,9,33.0,0,6,0,0.0,0,0,1.0,0.0,19.685106382978724,1.5127659574468086,0.3829787234042553,2.1829787234042555,470.0
Wesley Fofana,Chelsea,Defender,44,76.39,0.02,0.04,0.26,0.07,10.24,1.26,2.06,1.49,1.49,1.41,9,33.0,1,6,3,0.0,90,0,1.0,0.5,24.286379511059373,3.436554132712456,3.876600698486613,3.1641443538998835,1718.0
Wesley Fofana,Chelsea,Defender,44,76.39,0.02,0.04,0.26,0.07,10.24,1.26,2.06,1.49,1.49,1.41,9,33.0,0,6,3,0.0,90,0,1.0,0.5,24.286379511059373,3.436554132712456,3.876600698486613,3.1641443538998835,1718.0
Cole Palmer,Chelsea,Midfielder,105,82.38,0.5,0.11,0.23,0.0,1.49,1.2,2.06,1.49,1.49,1.41,9,33.0,1,6,4,0.28,90,1,1.0,22.9,24.71545547594678,18.12896622313204,25.194472876151487,6.802968270214944,1954.0
Cole Palmer,Chelsea,Midfielder,105,82.38,0.5,0.11,0.23,0.0,1.49,1.2,2.06,1.49,1.49,1.41,9,33.0,0,6,4,0.28,90,1,1.0,22.9,24.71545547594678,18.12896622313204,25.194472876151487,6.802968270214944,1954.0
Pedro Lomba Neto,Chelsea,Midfielder,70,86.26,0.19,0.29,0.08,0.04,0.67,0.59,2.06,1.49,1.49,1.41,9,33.0,1,6,2,0.05,90,0,1.0,4.9,17.90414606314188,28.62609357170027,17.287942183339673,6.391403575503994,2629.0
Pedro Lomba Neto,Chelsea,Midfielder,70,86.26,0.19,0.29,0.08,0.04,0.67,0.59,2.06,1.49,1.49,1.41,9,33.0,0,6,2,0.05,90,0,1.0,4.9,17.90414606314188,28.62609357170027,17.287942183339673,6.391403575503994,2629.0
Enzo Fernández,Chelsea,Midfielder,65,96.63,0.38,0.26,0.28,0.0,1.57,1.68,2.06,1.49,1.49,1.41,9,33.0,1,6,0,0.0,0,1,1.0,13.4,24.15028901734104,30.728323699421967,21.589595375722546,7.647398843930636,3114.0
Enzo Fernández,Chelsea,Midfielder,65,96.63,0.38,0.26,0.28,0.0,1.57,1.68,2.06,1.49,1.49,1.41,9,33.0,0,6,0,0.0,0,1,1.0,13.4,24.15028901734104,30.728323699421967,21.589595375722546,7.647398843930636,3114.0
Moisés Caicedo Corozo,Chelsea,Midfielder,57,93.54,0.06,0.08,0.36,0.04,3.5,3.06,2.06,1.49,1.49,1.41,9,33.0,1,6,2,0.03,81,0,1.0,7.5,18.10300429184549,12.975321888412015,4.120171673819742,3.515021459227468,2796.0
Moisés Caicedo Corozo,Chelsea,Midfielder,57,93.54,0.06,0.08,0.36,0.04,3.5,3.06,2.06,1.49,1.49,1.41,9,33.0,0,6,2,0.03,81,0,1.0,7.5,18.10300429184549,12.975321888412015,4.120171673819742,3.515021459227468,2796.0
João Pedro Junqueira de Jesus,Chelsea,Forward,77,84.31,0.53,0.15,0.15,0.0,1.36,0.94,2.06,1.49,1.49,1.41,9,33.0,1,6,2,0.18,81,0,1.0,52.6,25.67945823927765,15.460496613995488,30.77878103837472,7.181715575620768,2658.0
João Pedro Junqueira de Jesus,Chelsea,Forward,77,84.31,0.53,0.15,0.15,0.0,1.36,0.94,2.06,1.49,1.49,1.41,9,33.0,0,6,2,0.18,81,0,1.0,52.6,25.67945823927765,15.460496613995488,30.77878103837472,7.181715575620768,2658.0
Alejandro Garnacho Ferreyra,Chelsea,Midfielder,64,61.69,0.29,0.32,0.15,0.0,0.71,1.03,2.06,1.49,1.49,1.41,9,33.0,1,6,1,0.0,23,0,1.0,0.5,15.08802537668517,28.92704203013481,28.477398889770026,7.172878667724028,1261.0
Alejandro Garnacho Ferreyra,Chelsea,Midfielder,64,61.69,0.29,0.32,0.15,0.0,0.71,1.03,2.06,1.49,1.49,1.41,9,33.0,0,6,1,0.0,23,0,1.0,0.5,15.08802537668517,28.92704203013481,28.477398889770026,7.172878667724028,1261.0
Dean Henderson,Crystal Palace,Goalkeeper,51,100.0,0.0,0.0,0.1,0.0,1.5,0.0,1.69,1.49,1.29,1.83,17,33.0,1,13,2,0.0,90,0,3.0,8.0,22.643243243243244,0.2702702702702703,0.0,2.2891891891891896,3330.0
Walter Benítez,Crystal Palace,Goalkeeper,39,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.69,1.49,1.29,1.83,17,33.0,1,13,7,0.0,90,0,3.0,0.3,22.8,0.0,0.0,2.3,90.0
Daniel Muñoz Mejía,Crystal Palace,Defender,58,94.75,0.13,0.18,0.24,0.0,4.77,2.65,1.69,1.49,1.29,1.83,17,33.0,1,13,4,0.27,90,0,3.0,7.4,22.3125,14.8725,15.15,5.23125,2400.0
Maxence Lacroix,Crystal Palace,Defender,51,98.81,0.1,0.04,0.1,0.03,9.02,1.82,1.69,1.49,1.29,1.83,17,33.0,1,13,13,0.27,180,0,3.0,4.7,23.980551053484604,3.104051863857374,9.218800648298217,3.626256077795786,3085.0
Tyrick Mitchell,Crystal Palace,Defender,50,99.18,0.04,0.08,0.16,0.0,3.92,2.71,1.69,1.49,1.29,1.83,17,33.0,1,13,11,0.0,180,0,3.0,2.2,17.95573316938211,12.928681217337845,6.667691361819859,3.76268060252075,3253.0
Chris Richards,Crystal Palace,Defender,44,99.75,0.04,0.02,0.11,0.0,8.29,1.9,1.69,1.49,1.29,1.83,17,33.0,1,13,12,0.05,180,0,3.0,2.2,23.167433628318584,5.0846017699115045,5.893805309734513,3.4279646017699115,2825.0
Nathaniel Clyne,Crystal Palace,Defender,38,71.53,0.05,0.12,0.17,0.0,4.55,2.55,1.69,1.49,1.29,1.83,17,33.0,1,13,0,0.0,0,0,3.0,0.5,,,,,
Ismaïla Sarr,Crystal Palace,Midfielder,63,93.39,0.43,0.1,0.1,0.0,1.85,0.92,1.69,1.49,1.29,1.83,17,33.0,1,13,4,0.06,116,0,3.0,3.7,19.87206626783249,11.157846295444086,24.891854578923148,5.595490105844454,2173.0
Daichi Kamada,Crystal Palace,Midfielder,50,80.05,0.08,0.09,0.12,0.0,1.75,2.89,1.69,1.49,1.29,1.83,17,33.0,1,13,2,0.0,24,0,3.0,0.1,11.33649289099526,16.592417061611375,7.345971563981042,3.530805687203791,1899.0
Adam Wharton,Crystal Palace,Midfielder,50,88.89,0.04,0.2,0.16,0.04,2.55,2.46,1.69,1.49,1.29,1.83,17,33.0,1,13,2,0.08,56,0,3.0,0.6,17.435736677115987,25.39184952978056,6.34796238244514,4.923197492163009,2552.0
Jean-Philippe Mateta,Crystal Palace,Forward,75,88.18,0.64,0.05,0.09,0.0,2.43,0.41,1.69,1.49,1.29,1.83,17,33.0,1,13,13,1.19,55,1,3.0,7.2,23.09864253393665,6.5402714932126695,32.009049773755656,6.141176470588236,2210.0
Jørgen Strand Larsen,Crystal Palace,Forward,59,75.25,0.25,0.03,0.18,0.0,2.01,0.37,1.69,1.49,1.29,1.83,17,33.0,1,13,3,0.02,123,0,3.0,1.5,10.372881355932204,7.9439374185136895,18.34419817470665,3.5788787483702738,2301.0
Yéremy Pino Santos,Crystal Palace,Midfielder,58,73.13,0.2,0.35,0.2,0.0,1.26,1.61,1.69,1.49,1.29,1.83,17,33.0,1,13,3,0.17,85,0,3.0,0.2,14.137897782063646,31.174541947926716,16.099324975891996,6.135969141755063,2074.0
Jaydee Canvot,Crystal Palace,Defender,45,63.02,0.14,0.01,0.23,0.0,9.33,2.96,1.69,1.49,1.29,1.83,17,33.0,1,13,15,0.37,169,0,3.0,0.1,24.50488354620586,4.31404958677686,3.786626596543952,3.2524417731029303,1331.0
Kiernan Dewsbury-Hall,Everton,Midfielder,51,93.78,0.16,0.22,0.26,0.0,1.55,1.8,1.31,1.54,1.82,1.35,5,33.0,1,8,12,0.6,178,0,3.0,4.2,21.204260174971477,20.577786230505897,14.994294408520352,5.6827691137314575,2629.0
Jordan Pickford,Everton,Goalkeeper,56,100.0,0.0,0.0,0.09,0.0,1.25,0.06,1.31,1.54,1.82,1.35,5,33.0,1,8,7,0.0,180,0,3.0,12.7,23.294736842105262,0.5342105263157895,0.0526315789473684,2.389473684210526,3420.0
Jarrad Branthwaite,Everton,Defender,53,73.21,0.05,0.01,0.15,0.0,6.99,1.52,1.31,1.54,1.82,1.35,5,33.0,1,8,4,0.06,102,0,3.0,0.5,23.230088495575224,5.68141592920354,9.95575221238938,3.889380530973452,678.0
James Tarkowski,Everton,Defender,57,100.0,0.07,0.04,0.16,0.0,9.16,1.29,1.31,1.54,1.82,1.35,5,33.0,1,8,9,0.04,180,0,3.0,11.1,26.90810810810811,6.367567567567567,11.405405405405403,4.478378378378379,3330.0
Vitalii Mykolenko,Everton,Defender,49,99.71,0.01,0.04,0.19,0.0,5.69,1.38,1.31,1.54,1.82,1.35,5,33.0,1,8,10,0.0,180,0,3.0,0.6,17.00844880027036,11.986819871578236,2.159513349104427,3.111524163568773,2959.0
Jake O'Brien,Everton,Defender,49,95.09,0.02,0.02,0.07,0.03,5.16,1.71,1.31,1.54,1.82,1.35,5,33.0,1,8,10,0.11,180,0,3.0,0.6,16.82232200128287,8.165811417575368,5.946119307248236,3.102950609364977,3118.0
Michael Keane,Everton,Defender,45,87.86,0.14,0.0,0.0,0.04,9.57,1.31,1.31,1.54,1.82,1.35,5,33.0,1,8,8,0.0,90,0,3.0,2.7,26.79134466769706,1.6483771251931991,10.397990726429676,3.8844667697063366,2588.0
Iliman Ndiaye,Everton,Midfielder,62,96.79,0.19,0.16,0.08,0.0,1.29,2.33,1.31,1.54,1.82,1.35,5,33.0,1,8,12,0.17,178,1,3.0,4.0,19.605177993527505,15.50809061488673,18.705501618122977,5.388349514563107,2781.0
Dwight McNeil,Everton,Midfielder,55,60.53,0.12,0.1,0.09,0.0,1.86,1.59,1.31,1.54,1.82,1.35,5,33.0,1,8,5,0.17,150,0,3.0,0.1,10.89922480620155,18.79069767441861,10.69767441860465,4.046511627906977,1161.0
Idrissa Gana Gueye,Everton,Midfielder,54,93.86,0.08,0.08,0.05,0.05,2.67,2.02,1.31,1.54,1.82,1.35,5,33.0,1,8,13,0.11,163,0,3.0,0.1,,,,,
James Garner,Everton,Midfielder,53,99.9,0.06,0.17,0.25,0.0,4.42,2.94,1.31,1.54,1.82,1.35,5,33.0,1,8,9,0.16,180,1,3.0,3.8,23.389979490184587,25.26223263990624,6.24963375329622,5.495458540873132,3413.0
Jack Grealish,Everton,Midfielder,63,91.39,0.17,0.25,0.11,0.05,1.49,1.11,1.31,1.54,1.82,1.35,5,33.0,1,8,0,0.0,0,0,3.0,5.7,20.699446834665025,28.792255685310387,21.960663798401967,7.146896127842655,1627.0
Bernd Leno,Fulham,Goalkeeper,49,100.0,0.0,0.0,0.09,0.0,1.21,0.12,1.32,1.59,1.77,1.45,7,33.0,0,12,6,0.0,210,0,4.0,1.7,21.478947368421053,0.0,0.0,2.144736842105263,3420.0
Antonee Robinson,Fulham,Defender,49,77.01,0.01,0.07,0.24,0.0,5.44,2.92,1.32,1.59,1.77,1.45,7,33.0,0,12,4,0.0,128,0,4.0,0.8,22.69670477471419,20.251513113651647,4.9630127774041695,4.799596503026227,1487.0
Joachim Andersen,Fulham,Defender,45,98.12,0.05,0.02,0.25,0.0,8.93,1.29,1.32,1.59,1.77,1.45,7,33.0,0,12,6,0.12,210,0,4.0,3.7,24.68910478834143,4.090909090909091,4.621790423317141,3.3414295628036084,2882.0
Calvin Bassey,Fulham,Defender,44,91.81,0.05,0.01,0.23,0.0,5.53,2.23,1.32,1.59,1.77,1.45,7,33.0,0,12,6,0.0,210,0,4.0,0.6,20.402843601895736,5.409952606635071,4.087677725118484,3.0035545023696684,2532.0
Timothy Castagne,Fulham,Defender,43,60.6,0.06,0.06,0.21,0.0,5.94,1.89,1.32,1.59,1.77,1.45,7,33.0,0,12,4,0.11,210,0,4.0,0.1,18.26441784548422,14.307943416757343,9.548422198041347,4.220892274211099,1838.0
Issa Diop,Fulham,Defender,43,65.89,0.01,0.0,0.3,0.0,6.39,0.91,1.32,1.59,1.77,1.45,7,33.0,0,12,0,0.0,0,0,4.0,0.1,21.14778325123153,0.8866995073891626,3.435960591133005,2.5492610837438425,812.0
Jorge Cuenca Barreno,Fulham,Defender,43,75.24,0.0,0.05,0.47,0.0,9.47,1.55,1.32,1.59,1.77,1.45,7,33.0,0,12,0,0.0,0,0,4.0,0.1,24.02566844919786,4.54331550802139,1.3475935828877006,3.0032085561497324,935.0
Kenny Tete,Fulham,Defender,45,91.16,0.04,0.05,0.1,0.0,5.03,3.27,1.32,1.59,1.77,1.45,7,33.0,0,12,0,0.0,0,0,4.0,0.2,20.90452261306533,10.758793969849249,5.42713567839196,3.713567839195981,1791.0
Alex Iwobi,Fulham,Midfielder,63,97.01,0.07,0.13,0.12,0.0,1.36,1.04,1.32,1.59,1.77,1.45,7,33.0,0,12,4,0.23,210,0,4.0,1.8,19.01157024793389,27.49834710743801,12.75619834710744,5.928099173553719,2420.0
Ryan Sessegnon,Fulham,Midfielder,54,74.0,0.08,0.12,0.0,0.0,4.81,2.35,1.32,1.59,1.77,1.45,7,33.0,0,12,3,0.0,80,0,4.0,0.2,20.50770925110132,11.15088105726872,11.349118942731277,4.296806167400881,1816.0
Harry Wilson,Fulham,Midfielder,60,89.41,0.19,0.2,0.22,0.0,2.24,0.91,1.32,1.59,1.77,1.45,7,33.0,0,12,12,0.37,195,0,4.0,19.3,23.80254300673149,22.2509349289454,20.228122662677634,6.62715033657442,2674.0
Sander Berge,Fulham,Midfielder,49,93.92,0.03,0.06,0.17,0.0,2.89,1.81,1.32,1.59,1.77,1.45,7,33.0,0,12,9,0.03,180,0,4.0,0.1,13.568181818181818,11.3150826446281,3.2541322314049586,2.8202479338842976,2904.0
