full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence_per_90,creativity_per_90,threat_per_90,ict_per_90,total_minutes
Murillo Costa dos Santos,"""Nottham Forest""",Defender,52,96.35,0.02,0.01,0.2,0.0,8.11,1.48,1.21,1.73,1.26,1.59,10,30.0,1,17,3,0.0,180,0,3.0,1.9,22.909859154929578,4.880281690140845,3.464788732394366,3.126760563380281,2130.0
Ola Aina,"""Nottham Forest""",Defender,47,97.86,0.02,0.02,0.24,0.0,5.53,1.26,1.21,1.73,1.26,1.59,10,30.0,1,17,2,0.0,171,0,3.0,2.3,16.17391304347826,9.090737240075615,3.2892249527410207,2.8638941398865785,1587.0
Neco Williams,"""Nottham Forest""",Defender,47,96.9,0.05,0.12,0.15,0.04,4.21,2.84,1.21,1.73,1.26,1.59,10,30.0,1,17,1,0.0,144,0,3.0,2.8,22.591320636902903,16.080861692163595,10.677489853262566,4.934124258507649,3203.0
Jair Paula da Cunha Filho,"""Nottham Forest""",Defender,42,78.52,0.06,0.0,0.0,0.0,6.73,1.68,1.21,1.73,1.26,1.59,10,30.0,1,17,2,0.14,124,0,3.0,0.1,17.15953307392996,2.6614785992217898,5.077821011673152,2.486381322957198,514.0
Felipe Rodrigues da Silva,"""Nottham Forest""",Defender,43,69.26,0.13,0.0,0.39,0.0,7.48,2.3,1.21,1.73,1.26,1.59,10,30.0,1,17,1,0.0,1,0,3.0,0.1,24.931343283582088,2.5253731343283583,6.447761194029851,3.3917910447761197,1340.0
Zach Abbott,"""Nottham Forest""",Defender,38,65.0,0.0,0.0,0.0,0.0,6.0,1.5,1.21,1.73,1.26,1.59,10,30.0,1,17,0,0.0,0,0,3.0,0.3,13.854545454545454,3.4909090909090907,0.0,1.7454545454545454,165.0
Morgan Gibbs-White,"""Nottham Forest""",Midfielder,73,96.09,0.3,0.11,0.04,0.0,1.42,0.55,1.21,1.73,1.26,1.59,10,30.0,1,17,17,0.89,179,1,3.0,4.5,24.48951950983553,21.70041921960658,24.26314092228313,7.038052241212513,3101.0
Callum Hudson-Odoi,"""Nottham Forest""",Midfielder,57,67.7,0.15,0.18,0.0,0.0,1.1,0.72,1.21,1.73,1.26,1.59,10,30.0,1,17,6,0.05,100,0,3.0,0.7,17.95103373231774,29.952665941240483,16.1588683351469,6.394994559303591,1838.0
Elliot Anderson,"""Nottham Forest""",Midfielder,55,99.62,0.08,0.1,0.17,0.0,2.77,2.88,1.21,1.73,1.26,1.59,10,30.0,1,17,13,0.18,180,0,3.0,8.2,24.7202881152461,25.970888355342137,8.373349339735894,5.915366146458584,3332.0
Ibrahim Sangaré,"""Nottham Forest""",Midfielder,49,85.4,0.09,0.07,0.22,0.0,3.75,2.61,1.21,1.73,1.26,1.59,10,30.0,1,17,3,0.08,180,0,3.0,0.1,18.859623733719246,8.939218523878436,5.4703328509406655,3.334298118668596,2073.0
Chris Wood,"""Nottham Forest""",Forward,71,77.78,0.33,0.03,0.0,0.0,1.0,0.17,1.21,1.73,1.26,1.59,10,30.0,1,17,0,0.0,0,1,3.0,4.5,13.962053571428571,8.879464285714286,26.71875,4.821428571428571,896.0
Igor Jesus Maciel da Cruz,"""Nottham Forest""",Forward,58,68.17,0.24,0.09,0.0,0.0,1.3,0.97,1.21,1.73,1.26,1.59,10,30.0,1,17,10,0.17,160,0,3.0,1.2,16.50850414304405,9.447448757086786,28.495420846053207,5.353685128652421,2293.0
Dan Ndoye,"""Nottham Forest""",Midfielder,55,60.05,0.09,0.12,0.08,0.0,1.86,1.78,1.21,1.73,1.26,1.59,10,30.0,1,17,1,0.0,8,0,3.0,0.7,12.832904884318769,16.789203084832902,13.881748071979434,4.365038560411311,1167.0
John Victor Maciel Furtado,"""Nottham Forest""",Goalkeeper,40,97.78,0.0,0.0,0.2,0.0,0.82,0.0,1.21,1.73,1.26,1.59,10,30.0,1,17,0,0.0,0,0,3.0,0.3,11.615560640732266,0.0,0.0,1.173913043478261,437.0
Nicolò Savona,"""Nottham Forest""",Defender,45,82.22,0.11,0.05,0.17,0.0,3.25,1.76,1.21,1.73,1.26,1.59,10,30.0,1,17,0,0.0,0,0,3.0,0.1,19.01853658536585,10.817560975609757,8.253658536585366,3.819512195121951,1025.0
Daniel Ballard,Sunderland,Defender,47,86.18,0.17,0.07,0.14,0.0,9.83,1.39,1.04,1.61,1.45,1.47,14,30.0,1,11,13,0.14,180,0,2.0,4.1,27.82276119402985,7.606343283582089,15.531716417910449,5.100279850746269,2144.0
Trai Hume,Sunderland,Defender,45,92.3,0.07,0.05,0.26,0.0,4.2,2.06,1.04,1.61,1.45,1.47,14,30.0,1,11,10,0.0,180,0,2.0,0.3,16.26055408970976,12.505606860158313,7.361477572559367,3.588720316622691,3032.0
Reinildo Mandava,Sunderland,Defender,38,93.53,0.01,0.02,0.38,0.06,5.99,1.7,1.04,1.61,1.45,1.47,14,30.0,1,11,0,0.0,0,0,2.0,2.9,17.230925737538147,5.960325534079348,1.785350966429298,2.504069175991862,1966.0
Jenson Seelt,Sunderland,Defender,40,75.0,0.0,0.0,0.0,0.0,5.41,2.71,1.04,1.61,1.45,1.47,14,30.0,1,11,0,0.0,0,0,2.0,0.1,22.73684210526316,1.6240601503759398,0.0,2.43609022556391,133.0
Habib Diarra,Sunderland,Midfielder,53,86.94,0.2,0.02,0.38,0.0,1.56,0.97,1.04,1.61,1.45,1.47,14,30.0,1,11,12,1.07,180,1,2.0,0.1,10.66143977191732,9.86600142551675,15.010691375623663,3.4575908766928007,1403.0
Enzo Le Fée,Sunderland,Midfielder,50,92.06,0.17,0.1,0.19,0.0,2.47,2.63,1.04,1.61,1.45,1.47,14,30.0,1,11,7,0.02,180,1,2.0,1.4,22.29419795221843,25.077133105802048,9.95221843003413,5.740955631399317,2930.0
Noah Sadiki,Sunderland,Midfielder,49,98.52,0.02,0.02,0.25,0.0,3.15,1.49,1.04,1.61,1.45,1.47,14,30.0,1,11,4,0.03,180,0,2.0,0.1,10.821169145624353,10.375994465582844,5.043237634036665,2.6336907644413694,2891.0
Chemsdine Talbi,Sunderland,Midfielder,49,61.01,0.11,0.04,0.0,0.0,1.18,0.63,1.04,1.61,1.45,1.47,14,30.0,1,11,2,0.0,68,0,2.0,0.2,13.839021249195106,12.256922086284607,14.198325820991627,4.004507405022537,1553.0
Granit Xhaka,Sunderland,Midfielder,51,92.71,0.02,0.13,0.17,0.0,4.69,1.55,1.04,1.61,1.45,1.47,14,30.0,1,11,3,0.0,110,0,2.0,3.3,21.25129265770424,18.468459152016543,3.13340227507756,4.284384694932782,2901.0
Robin Roefs,Sunderland,Goalkeeper,48,100.0,0.0,0.03,0.11,0.0,1.18,0.0,1.04,1.61,1.45,1.47,14,30.0,1,11,2,0.0,90,0,2.0,8.8,25.18857142857143,1.4285714285714286,0.0,2.66,3150.0
Omar Alderete,Sunderland,Defender,41,96.93,0.05,0.02,0.21,0.0,9.44,1.04,1.04,1.61,1.45,1.47,14,30.0,1,11,12,0.0,186,0,2.0,6.7,24.10082230961745,4.443689667500894,8.977475867000358,3.764747944225957,2797.0
Nordi Mukiele,Sunderland,Defender,45,96.31,0.07,0.1,0.17,0.0,6.99,2.37,1.04,1.61,1.45,1.47,14,30.0,1,11,0,0.0,0,0,2.0,8.1,23.715517241379317,11.414870689655174,7.823275862068966,4.2963362068965525,2784.0
Brian Brobbey,Sunderland,Forward,54,60.45,0.22,0.07,0.23,0.0,0.91,0.53,1.04,1.61,1.45,1.47,14,30.0,1,11,0,0.0,0,0,2.0,0.6,15.628125,9.3984375,25.875,5.0015625,1920.0
Bertrand Traoré,Sunderland,Midfielder,55,62.5,0.08,0.13,0.13,0.0,1.56,1.56,1.04,1.61,1.45,1.47,14,30.0,1,11,2,0.0,27,0,2.0,0.0,,,,,
Melker Ellborg,Sunderland,Goalkeeper,40,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.04,1.61,1.45,1.47,14,30.0,1,11,10,0.0,90,0,2.0,0.2,24.53333333333333,0.0,0.0,2.466666666666667,270.0
Guglielmo Vicario,Spurs,Goalkeeper,47,100.0,0.0,0.0,0.03,0.0,1.17,0.03,1.18,1.56,1.86,1.28,6,30.0,0,16,2,0.0,180,0,4.0,5.5,22.87741935483871,0.3258064516129032,0.0,2.329032258064516,2790.0
Pedro Porro Sauceda,Spurs,Defender,51,89.11,0.03,0.13,0.27,0.0,4.54,2.22,1.18,1.56,1.86,1.28,6,30.0,0,16,1,0.08,163,0,4.0,9.2,22.2406015037594,28.411385606874333,6.509129967776585,5.719656283566058,2793.0
Cristian Romero,Spurs,Defender,50,90.69,0.09,0.09,0.42,0.11,6.79,2.79,1.18,1.56,1.86,1.28,6,30.0,0,16,0,0.0,0,0,4.0,3.1,27.678972712680576,6.43338683788122,10.738362760834672,4.4879614767255225,1869.0
Djed Spence,Spurs,Defender,42,86.21,0.05,0.1,0.21,0.0,3.1,1.65,1.18,1.56,1.86,1.28,6,30.0,0,16,0,0.0,0,0,4.0,0.9,12.781844802342606,9.210834553440703,9.092240117130308,3.0966325036603224,2049.0
Destiny Udogie,Spurs,Defender,43,67.69,0.02,0.08,0.23,0.0,2.38,2.15,1.18,1.56,1.86,1.28,6,30.0,0,16,0,0.0,0,0,4.0,0.3,13.968539325842697,12.606741573033707,6.943820224719101,3.3573033707865165,1335.0
Micky van de Ven,Spurs,Defender,44,97.53,0.09,0.04,0.27,0.04,5.59,1.18,1.18,1.56,1.86,1.28,6,30.0,0,16,-3,0.0,127,0,4.0,19.2,20.2255836895758,2.817494245314041,6.451825057546859,2.9477145675764547,3041.0
Mohammed Kudus,Spurs,Midfielder,64,92.22,0.13,0.15,0.17,0.0,0.53,1.7,1.18,1.56,1.86,1.28,6,30.0,0,16,0,0.0,0,0,4.0,9.4,19.54788273615635,24.26188925081433,17.706840390879478,6.138762214983713,1535.0
Rodrigo Bentancur,Spurs,Midfielder,52,80.0,0.05,0.05,0.31,0.0,4.41,2.37,1.18,1.56,1.86,1.28,6,30.0,0,16,0,0.0,0,0,4.0,0.2,16.70744680851064,9.469148936170214,5.9361702127659575,3.2265957446808518,1880.0
Yves Bissouma,Spurs,Midfielder,52,65.0,0.04,0.0,0.58,0.0,4.89,3.52,1.18,1.56,1.86,1.28,6,30.0,0,16,2,0.08,126,0,4.0,0.0,,,,,
Archie Gray,Spurs,Midfielder,48,71.52,0.11,0.11,0.37,0.0,4.21,0.68,1.18,1.56,1.86,1.28,6,30.0,0,16,10,0.05,180,0,4.0,0.2,15.870836165873554,8.449354180829367,9.666893269884431,3.395649218218898,1471.0
Richarlison de Andrade,Spurs,Forward,63,60.23,0.41,0.15,0.35,0.0,3.14,1.0,1.18,1.56,1.86,1.28,6,30.0,0,16,6,0.13,48,0,4.0,5.4,27.755373592630505,11.035823950870013,37.538382804503584,7.609007164790174,1954.0
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,Midfielder,55,75.85,0.07,0.03,0.3,0.0,4.01,4.87,1.18,1.56,1.86,1.28,6,30.0,0,16,6,0.22,180,0,4.0,0.8,,,,,
Xavi Simons,Spurs,Midfielder,65,75.22,0.1,0.24,0.23,0.06,1.41,1.76,1.18,1.56,1.86,1.28,6,30.0,0,16,2,0.09,73,0,4.0,1.1,18.01030337721809,27.499713795077277,13.136805953062392,5.867773325701203,1747.0
Randal Kolo Muani,Spurs,Forward,69,65.03,0.15,0.06,0.15,0.0,1.37,1.59,1.18,1.56,1.86,1.28,6,30.0,0,16,2,0.09,99,0,4.0,0.4,,,,,
Conor Gallagher,Spurs,Midfielder,52,84.58,0.14,0.06,0.0,0.0,2.34,1.56,1.18,1.56,1.86,1.28,6,30.0,0,16,2,0.0,104,0,4.0,0.1,14.500422654268808,15.664412510566358,11.715976331360949,4.191885038038884,1183.0
Alphonse Areola,West Ham,Goalkeeper,43,100.0,0.0,0.0,0.0,0.0,1.5,0.0,1.3,1.84,2.02,1.19,2,30.0,1,18,0,0.0,0,0,3.0,2.0,,,,,
El Hadji Malick Diouf,West Ham,Defender,40,92.46,0.02,0.11,0.19,0.0,6.02,1.36,1.3,1.84,2.02,1.19,2,30.0,1,18,9,0.07,179,0,3.0,2.3,,,,,
Maximilian Kilman,West Ham,Defender,41,82.12,0.07,0.01,0.23,0.0,8.31,0.92,1.3,1.84,2.02,1.19,2,30.0,1,18,0,0.0,0,0,3.0,0.1,,,,,
Konstantinos Mavropanos,West Ham,Defender,44,86.26,0.06,0.0,0.11,0.0,9.3,1.31,1.3,1.84,2.02,1.19,2,30.0,1,18,3,0.36,91,0,3.0,0.1,,,,,
Nayef Aguerd,West Ham,Defender,44,100.0,0.04,0.0,0.0,0.0,7.0,0.5,1.3,1.84,2.02,1.19,2,30.0,1,18,0,0.0,0,0,3.0,0.0,,,,,
Ollie Scarles,West Ham,Defender,43,61.48,0.03,0.13,0.14,0.0,5.92,3.99,1.3,1.84,2.02,1.19,2,30.0,1,18,0,0.0,0,0,3.0,0.0,,,,,
Jean-Clair Todibo,West Ham,Defender,43,94.8,0.04,0.02,0.22,0.06,6.37,1.9,1.3,1.84,2.02,1.19,2,30.0,1,18,9,0.0,90,0,3.0,0.1,,,,,
Aaron Wan-Bissaka,West Ham,Defender,41,96.61,0.0,0.06,0.16,0.0,6.71,1.3,1.3,1.84,2.02,1.19,2,30.0,1,18,7,0.0,180,0,3.0,4.6,,,,,
Lucas Tolentino Coelho de Lima,West Ham,Midfielder,59,95.31,0.14,0.18,0.29,0.06,1.78,2.38,1.3,1.84,2.02,1.19,2,30.0,1,18,0,0.0,0,0,3.0,1.1,,,,,
Crysencio Summerville,West Ham,Midfielder,57,87.5,0.22,0.1,0.19,0.0,2.04,1.5,1.3,1.84,2.02,1.19,2,30.0,1,18,12,0.4,180,0,3.0,2.2,,,,,
Freddie Potts,West Ham,Midfielder,44,63.27,0.02,0.1,0.08,0.0,3.87,2.22,1.3,1.84,2.02,1.19,2,30.0,1,18,0,0.0,0,0,3.0,0.6,,,,,
Jarrod Bowen,West Ham,Forward,75,99.85,0.26,0.16,0.14,0.0,1.84,1.25,1.3,1.84,2.02,1.19,2,30.0,1,18,11,0.13,180,1,3.0,7.4,,,,,
Mads Hermansen,West Ham,Goalkeeper,42,100.0,0.0,0.0,0.0,0.0,1.56,0.0,1.3,1.84,2.02,1.19,2,30.0,1,18,9,0.0,180,0,3.0,0.4,,,,,
Mateus Gonçalo Espanha Fernandes,West Ham,Midfielder,55,92.06,0.04,0.1,0.16,0.0,2.77,3.05,1.3,1.84,2.02,1.19,2,30.0,1,18,4,0.05,180,0,3.0,0.4,,,,,
Valentín Castellanos,West Ham,Forward,55,93.83,0.41,0.07,0.24,0.0,1.7,0.61,1.3,1.84,2.02,1.19,2,30.0,1,18,9,0.39,177,0,3.0,0.1,,,,,
Axel Disasi,West Ham,Defender,45,100.0,0.14,0.0,0.0,0.0,5.8,0.4,1.3,1.84,2.02,1.19,2,30.0,1,18,4,0.0,180,0,3.0,0.1,,,,,0.0
Sam Johnstone,Wolves,Goalkeeper,44,100.0,0.0,0.0,0.0,0.0,2.0,0.17,0.93,1.75,1.77,1.47,7,30.0,0,20,0,0.0,0,0,5.0,0.1,,,,,
José Malheiro de Sá,Wolves,Goalkeeper,42,100.0,0.0,0.0,0.06,0.0,2.06,0.0,0.93,1.75,1.77,1.47,7,30.0,0,20,11,0.0,180,0,5.0,1.3,,,,,
Emmanuel Agbadou,Wolves,Defender,42,86.75,0.04,0.01,0.08,0.08,7.61,2.62,0.93,1.75,1.77,1.47,7,30.0,0,20,0,0.0,0,0,5.0,0.1,,,,,
Matt Doherty,Wolves,Defender,44,81.33,0.01,0.02,0.49,0.0,5.64,1.67,0.93,1.75,1.77,1.47,7,30.0,0,20,1,0.0,58,0,5.0,0.1,,,,,
Hugo Bueno López,Wolves,Defender,43,76.34,0.03,0.12,0.05,0.0,4.27,2.57,0.93,1.75,1.77,1.47,7,30.0,0,20,7,0.0,101,0,5.0,0.2,,,,,
Yerson Mosquera Valdelamar,Wolves,Defender,43,86.35,0.12,0.06,0.55,0.0,6.29,2.67,0.93,1.75,1.77,1.47,7,30.0,0,20,10,0.06,121,0,5.0,0.1,,,,,
Santiago Ignacio Bueno,Wolves,Defender,44,96.77,0.05,0.01,0.2,0.0,5.5,2.01,0.93,1.75,1.77,1.47,7,30.0,0,20,7,0.0,180,0,5.0,0.1,,,,,
Toti Gomes,Wolves,Defender,42,84.37,0.04,0.01,0.17,0.08,6.93,1.39,0.93,1.75,1.77,1.47,7,30.0,0,20,8,0.18,90,0,5.0,0.1,,,,,
Ki-Jana Hoever,Wolves,Defender,38,60.69,0.0,0.07,0.0,0.0,5.74,2.77,0.93,1.75,1.77,1.47,7,30.0,0,20,0,0.0,0,0,5.0,0.9,,,,,
Hwang Hee-chan,Wolves,Midfielder,56,65.28,0.19,0.08,0.23,0.0,1.73,0.63,0.93,1.75,1.77,1.47,7,30.0,0,20,0,0.0,0,0,5.0,0.1,,,,,
André Trindade da Costa Neto,Wolves,Midfielder,52,84.07,0.01,0.05,0.4,0.0,3.18,2.69,0.93,1.75,1.77,1.47,7,30.0,0,20,17,0.06,178,0,5.0,0.1,,,,,
Marshall Munetsi,Wolves,Midfielder,53,73.76,0.19,0.04,0.21,0.0,4.03,2.17,0.93,1.75,1.77,1.47,7,30.0,0,20,0,0.0,0,0,5.0,0.0,,,,,
Jackson Tchatchoua,Wolves,Defender,44,65.51,0.0,0.09,0.17,0.0,3.98,1.51,0.93,1.75,1.77,1.47,7,30.0,0,20,11,0.0,180,0,5.0,0.0,,,,,
Ladislav Krejcí,Wolves,Defender,45,94.73,0.06,0.04,0.09,0.05,6.47,1.06,0.93,1.75,1.77,1.47,7,30.0,0,20,4,0.0,90,0,5.0,0.1,,,,,
Mateus Mané,Wolves,Forward,45,71.7,0.1,0.09,0.0,0.0,1.97,1.17,0.93,1.75,1.77,1.47,7,30.0,0,20,4,0.09,159,0,5.0,2.0,,,,,
Adam Armstrong,Wolves,Forward,53,90.37,0.01,0.19,0.37,0.0,1.68,0.56,0.93,1.75,1.77,1.47,7,30.0,0,20,5,0.0,149,0,5.0,0.1,,,,,
