full_name,team_name,player_position,current_fpl_cost,playing_time_min_percentage,xg_per_90,xag_per_90,yellows_per_90,reds_per_90,clearances_blocks_interceptions_per_90,tackles_per_90,team_xg_per_90,team_xg_against_per_90,opponent_xg_per_90,opponent_xg_against_per_90,opponent_league_position,gameweek,is_at_home,team_league_position,points_last_3,xg_last_3,minutes_last_3,is_penalty_taker,opponent_goals_conceded_last_3,ownership_percent,influence,creativity,threat,ict_index
Omar Alderete,Sunderland,Defender,41,96.93,0.05,0.02,0.21,0.0,9.44,1.04,1.04,1.61,1.51,1.54,15,29.0,0,11,12,0.0,270,0,3.0,6.6,631.8,118.9,207.0,96.2
Nordi Mukiele,Sunderland,Defender,45,96.31,0.07,0.1,0.17,0.0,6.99,2.37,1.04,1.61,1.51,1.54,15,29.0,0,11,1,0.0,11,0,3.0,8.9,559.0,278.7,141.0,97.9
Brian Brobbey,Sunderland,Forward,54,60.45,0.22,0.07,0.23,0.0,0.91,0.53,1.04,1.61,1.51,1.54,15,29.0,0,11,1,0.0,69,0,3.0,0.7,236.4,95.8,264.0,58.2
Bertrand Traoré,Sunderland,Midfielder,55,62.5,0.08,0.13,0.13,0.0,1.56,1.56,1.04,1.61,1.51,1.54,15,29.0,0,11,2,0.0,27,0,3.0,0.0,115.6,108.4,135.0,35.9
Melker Ellborg,Sunderland,Goalkeeper,40,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.04,1.61,1.51,1.54,15,29.0,0,11,10,0.0,90,0,3.0,0.1,25.6,0.0,0.0,2.6
Guglielmo Vicario,Spurs,Goalkeeper,47,100.0,0.0,0.0,0.03,0.0,1.17,0.03,1.18,1.56,1.68,1.51,13,29.0,1,16,2,0.0,270,0,3.0,5.6,651.6,0.1,0.0,65.4
Pedro Porro Sauceda,Spurs,Defender,51,89.11,0.03,0.13,0.27,0.0,4.54,2.22,1.18,1.56,1.68,1.51,13,29.0,1,16,1,0.08,163,0,3.0,9.2,445.0,554.1,94.0,109.5
Cristian Romero,Spurs,Defender,50,90.69,0.09,0.09,0.42,0.11,6.79,2.79,1.18,1.56,1.68,1.51,13,29.0,1,16,0,0.0,0,0,3.0,3.1,543.2,110.8,206.0,86.0
Djed Spence,Spurs,Defender,42,86.21,0.05,0.1,0.21,0.0,3.1,1.65,1.18,1.56,1.68,1.51,13,29.0,1,16,0,0.0,90,0,3.0,0.9,233.2,190.1,153.0,57.5
Destiny Udogie,Spurs,Defender,43,67.69,0.02,0.08,0.23,0.0,2.38,2.15,1.18,1.56,1.68,1.51,13,29.0,1,16,0,0.0,0,0,3.0,0.3,144.0,122.3,82.0,34.9
Micky van de Ven,Spurs,Defender,44,97.53,0.09,0.04,0.27,0.04,5.59,1.18,1.18,1.56,1.68,1.51,13,29.0,1,16,-3,0.0,217,0,3.0,20.9,583.2,80.2,204.0,86.6
Mohammed Kudus,Spurs,Midfielder,64,92.22,0.13,0.15,0.17,0.0,0.53,1.7,1.18,1.56,1.68,1.51,13,29.0,1,16,0,0.0,0,0,3.0,9.4,333.4,413.8,302.0,104.7
Rodrigo Bentancur,Spurs,Midfielder,52,80.0,0.05,0.05,0.31,0.0,4.41,2.37,1.18,1.56,1.68,1.51,13,29.0,1,16,0,0.0,0,0,3.0,0.2,268.6,159.7,85.0,51.6
Yves Bissouma,Spurs,Midfielder,52,65.0,0.04,0.0,0.58,0.0,4.89,3.52,1.18,1.56,1.68,1.51,13,29.0,1,16,5,0.08,216,0,3.0,0.0,83.8,18.9,23.0,12.6
Archie Gray,Spurs,Midfielder,48,71.52,0.11,0.11,0.37,0.0,4.21,0.68,1.18,1.56,1.68,1.51,13,29.0,1,16,11,0.05,270,0,3.0,0.2,233.4,110.9,134.0,47.8
Richarlison de Andrade,Spurs,Forward,63,60.23,0.41,0.15,0.35,0.0,3.14,1.0,1.18,1.56,1.68,1.51,13,29.0,1,16,7,0.52,70,0,3.0,5.4,423.2,173.0,533.0,112.7
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,Midfielder,55,75.85,0.07,0.03,0.3,0.0,4.01,4.87,1.18,1.56,1.68,1.51,13,29.0,1,16,10,0.22,261,0,3.0,0.8,495.0,115.6,170.0,78.3
Xavi Simons,Spurs,Midfielder,65,75.22,0.1,0.24,0.23,0.06,1.41,1.76,1.18,1.56,1.68,1.51,13,29.0,1,16,4,0.15,163,0,3.0,1.1,279.4,462.7,202.0,94.5
Randal Kolo Muani,Spurs,Forward,69,65.03,0.15,0.06,0.15,0.0,1.37,1.59,1.18,1.56,1.68,1.51,13,29.0,1,16,9,0.33,166,0,3.0,0.4,124.4,197.5,200.0,51.5
Conor Gallagher,Spurs,Midfielder,52,84.58,0.14,0.06,0.0,0.0,2.34,1.56,1.18,1.56,1.68,1.51,13,29.0,1,16,4,0.0,165,0,3.0,0.1,85.8,107.2,86.0,27.9
Alphonse Areola,West Ham,Goalkeeper,43,100.0,0.0,0.0,0.0,0.0,1.5,0.0,1.3,1.84,1.26,1.59,10,29.0,0,18,0,0.0,0,0,3.0,2.0,570.4,10.0,0.0,57.9
El Hadji Malick Diouf,West Ham,Defender,40,92.46,0.02,0.11,0.19,0.0,6.02,1.36,1.3,1.84,1.26,1.59,10,29.0,0,18,18,0.07,269,0,3.0,2.2,415.4,247.1,83.0,74.7
Maximilian Kilman,West Ham,Defender,41,82.12,0.07,0.01,0.23,0.0,8.31,0.92,1.3,1.84,1.26,1.59,10,29.0,0,18,0,0.0,0,0,3.0,0.1,392.4,55.8,60.0,50.9
Konstantinos Mavropanos,West Ham,Defender,44,86.26,0.06,0.0,0.11,0.0,9.3,1.31,1.3,1.84,1.26,1.59,10,29.0,0,18,9,0.36,181,0,3.0,0.1,432.4,25.2,155.0,61.2
Nayef Aguerd,West Ham,Defender,44,100.0,0.04,0.0,0.0,0.0,7.0,0.5,1.3,1.84,1.26,1.59,10,29.0,0,18,0,0.0,0,0,3.0,0.0,39.0,3.9,8.0,5.1
Ollie Scarles,West Ham,Defender,43,61.48,0.03,0.13,0.14,0.0,5.92,3.99,1.3,1.84,1.26,1.59,10,29.0,0,18,0,0.0,0,0,3.0,0.0,138.2,71.7,22.0,23.2
Jean-Clair Todibo,West Ham,Defender,43,94.8,0.04,0.02,0.22,0.06,6.37,1.9,1.3,1.84,1.26,1.59,10,29.0,0,18,9,0.0,90,0,3.0,0.1,351.6,64.7,24.0,44.1
Aaron Wan-Bissaka,West Ham,Defender,41,96.61,0.0,0.06,0.16,0.0,6.71,1.3,1.3,1.84,1.26,1.59,10,29.0,0,18,13,0.0,270,0,3.0,4.6,389.6,288.0,28.0,70.9
Lucas Tolentino Coelho de Lima,West Ham,Midfielder,59,95.31,0.14,0.18,0.29,0.06,1.78,2.38,1.3,1.84,1.26,1.59,10,29.0,0,18,0,0.0,0,0,3.0,1.1,374.6,397.2,186.0,95.7
Crysencio Summerville,West Ham,Midfielder,57,87.5,0.22,0.1,0.19,0.0,2.04,1.5,1.3,1.84,1.26,1.59,10,29.0,0,18,15,1.12,270,0,3.0,3.0,371.0,331.2,472.0,117.4
Freddie Potts,West Ham,Midfielder,44,63.27,0.02,0.1,0.08,0.0,3.87,2.22,1.3,1.84,1.26,1.59,10,29.0,0,18,0,0.0,0,0,3.0,0.6,179.6,129.9,37.0,34.7
Jarrod Bowen,West Ham,Forward,75,99.85,0.26,0.16,0.14,0.0,1.84,1.25,1.3,1.84,1.26,1.59,10,29.0,0,18,15,0.27,270,1,3.0,7.6,639.2,473.8,685.0,179.7
Mads Hermansen,West Ham,Goalkeeper,42,100.0,0.0,0.0,0.0,0.0,1.56,0.0,1.3,1.84,1.26,1.59,10,29.0,0,18,19,0.0,270,0,3.0,0.4,212.2,0.0,0.0,21.2
Mateus Gonçalo Espanha Fernandes,West Ham,Midfielder,55,92.06,0.04,0.1,0.16,0.0,2.77,3.05,1.3,1.84,1.26,1.59,10,29.0,0,18,9,0.07,270,0,3.0,0.4,517.0,470.7,105.0,109.4
Valentín Castellanos,West Ham,Forward,55,93.83,0.41,0.07,0.24,0.0,1.7,0.61,1.3,1.84,1.26,1.59,10,29.0,0,18,11,0.68,267,0,3.0,0.1,115.8,118.4,251.0,47.5
Axel Disasi,West Ham,Defender,45,100.0,0.14,0.0,0.0,0.0,5.8,0.4,1.3,1.84,1.26,1.59,10,29.0,0,18,10,0.67,270,0,3.0,0.1,79.0,12.9,53.0,14.5
Sam Johnstone,Wolves,Goalkeeper,44,100.0,0.0,0.0,0.0,0.0,2.0,0.17,0.93,1.75,1.86,1.28,6,29.0,1,20,0,0.0,0,0,4.0,0.1,308.0,0.1,0.0,30.8
José Malheiro de Sá,Wolves,Goalkeeper,42,100.0,0.0,0.0,0.06,0.0,2.06,0.0,0.93,1.75,1.86,1.28,6,29.0,1,20,13,0.0,270,0,4.0,1.3,400.8,10.0,0.0,41.4
Emmanuel Agbadou,Wolves,Defender,42,86.75,0.04,0.01,0.08,0.08,7.61,2.62,0.93,1.75,1.86,1.28,6,29.0,1,20,0,0.0,0,0,4.0,0.1,312.2,76.0,75.0,46.4
Matt Doherty,Wolves,Defender,44,81.33,0.01,0.02,0.49,0.0,5.64,1.67,0.93,1.75,1.86,1.28,6,29.0,1,20,1,0.0,58,0,4.0,0.1,116.2,50.8,18.0,18.6
Hugo Bueno López,Wolves,Defender,43,76.34,0.03,0.12,0.05,0.0,4.27,2.57,0.93,1.75,1.86,1.28,6,29.0,1,20,11,0.0,191,0,4.0,0.2,451.4,510.9,134.0,109.9
Yerson Mosquera Valdelamar,Wolves,Defender,43,86.35,0.12,0.06,0.55,0.0,6.29,2.67,0.93,1.75,1.86,1.28,6,29.0,1,20,14,0.16,211,0,4.0,0.1,325.8,114.1,207.0,64.7
Santiago Ignacio Bueno,Wolves,Defender,44,96.77,0.05,0.01,0.2,0.0,5.5,2.01,0.93,1.75,1.86,1.28,6,29.0,1,20,9,0.02,270,0,4.0,0.1,428.0,98.1,149.0,67.4
Toti Gomes,Wolves,Defender,42,84.37,0.04,0.01,0.17,0.08,6.93,1.39,0.93,1.75,1.86,1.28,6,29.0,1,20,8,0.18,90,0,4.0,0.1,240.4,78.2,34.0,35.3
Ki-Jana Hoever,Wolves,Defender,38,60.69,0.0,0.07,0.0,0.0,5.74,2.77,0.93,1.75,1.86,1.28,6,29.0,1,20,0,0.0,0,0,4.0,0.9,101.4,87.8,13.0,20.3
Hwang Hee-chan,Wolves,Midfielder,56,65.28,0.19,0.08,0.23,0.0,1.73,0.63,0.93,1.75,1.86,1.28,6,29.0,1,20,0,0.0,0,0,4.0,0.1,132.2,152.8,145.0,42.4
André Trindade da Costa Neto,Wolves,Midfielder,52,84.07,0.01,0.05,0.4,0.0,3.18,2.69,0.93,1.75,1.86,1.28,6,29.0,1,20,20,0.11,268,0,4.0,0.1,326.4,228.9,28.0,58.3
Marshall Munetsi,Wolves,Midfielder,53,73.76,0.19,0.04,0.21,0.0,4.03,2.17,0.93,1.75,1.86,1.28,6,29.0,1,20,0,0.0,0,0,4.0,0.0,163.6,61.8,196.0,42.1
Jackson Tchatchoua,Wolves,Defender,44,65.51,0.0,0.09,0.17,0.0,3.98,1.51,0.93,1.75,1.86,1.28,6,29.0,1,20,13,0.0,270,0,4.0,0.0,287.8,278.5,42.0,60.9
Ladislav Krejcí,Wolves,Defender,45,94.73,0.06,0.04,0.09,0.05,6.47,1.06,0.93,1.75,1.86,1.28,6,29.0,1,20,3,0.0,150,0,4.0,0.1,447.4,115.0,206.0,77.1
Mateus Mané,Wolves,Forward,45,71.7,0.1,0.09,0.0,0.0,1.97,1.17,0.93,1.75,1.86,1.28,6,29.0,1,20,6,0.09,249,0,4.0,2.2,216.4,223.4,198.0,63.5
Adam Armstrong,Wolves,Forward,53,90.37,0.01,0.19,0.37,0.0,1.68,0.56,0.93,1.75,1.86,1.28,6,29.0,1,20,7,0.15,211,0,4.0,0.1,59.4,60.8,13.0,13.4
